"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1704479986,0,2024-01-05 12:39:45,12:39:45,5,"n","paul.hc.3.19","albert",1704479978,0.00080492,0.804920009,0.176575962,419.3394836,400.3841028,36.00704438,37.71172555,0.043070338,2.745603339,0.042698478,0.026719691,354.6618355,26.37654848,25.01221613,3.181994132,49.98919192,1.531100774,3.062863621,1.650893358,-35.49697239,-94.51854986,-7.259330629,217.3869826,0.19132852,0.802310003,0.176575962,426.831926,426.6095636,0.001485313,64.96581315,0.804920009,16.07830961,17.02764848,1.55e-05,104.6005799,7,1,1,0,47908,2015.937306,1653.673373,0.8203,0.175929001,6,0.5,"0: Broadleaf",2,TRUE,1704479978,419.3394839,419.9728065,17.02523548,16.07885484,415.8556774,16.92026774,499.9999677,89.83136129,0.099892545,24.37366774,25.01221613,999.9,0,0,10003.62903,0,15.93924194,-0.633197355,426.6026129,426.8357742,0.946368903,419.9728065,16.07885484,1.5294,1.444385161,13.2653,12.39180645,1999.998065,0.979999677,0.020000174,0,2.128367742,0,27682.35161,17338.2129,38.16922581,39.43916129,38.55009677,37.70545161,37.63896774,1959.998065,40,0,1704479991,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,-0.641303049,0.069481882,0.030412956,1,0.945121732,0.025608397,0.003130005,1,2,2,"2-Feb",3.12977,2.77071,0.0844683,0.0855442,0.0835253,0.0805572,27383,26853.5,30449.3,29622.4,38532.8,35853.1,46596.3,44032.6,1.82703,1.8079,0.0912733,0,23.5265,999.9,46.9,32.9,26.2299,63.833,23.2612,1,0.157993,2.81222,20.166,5.23481,11.974,4.9709,3.29025,9999,9999,9999,999.9,4.97292,1.87722,1.87531,1.87817,1.87483,1.8784,1.87548,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.484,0.105,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,29.7,29.8,1.09619,2.55859,1.39893,2.34131,1.44897,2.50244,38.6487,24.0175,18,487.31,440.374,20.5836,29.0533,30.0006,28.8696,28.9376,21.9995,43.6811,0,20.5497,413.301,16.0899,100.684,101.268
2,1704479991,5,2024-01-05 12:39:50,12:39:50,5,"n","paul.hc.3.19","albert",1704479983,0.000803376,0.803375887,0.211823942,419.3379308,399.0475786,35.88666103,37.71138827,0.042942927,2.745296552,0.042573213,0.02664121,354.66527,26.37322261,25.02164483,3.183783103,50.00554012,1.531235619,3.062131947,1.652547484,-35.42887662,-96.49378325,-7.41206667,215.3305434,0.067008433,0.803526202,0.211823942,426.864664,426.6074545,-0.000245113,64.96581315,0.803375887,16.07816195,17.02585576,3.92e-06,104.6005799,7,1,1,0,47978,2015.956883,1653.689427,0.820299998,0.175928996,6,0.5,"0: Broadleaf",2,TRUE,1704479983,419.337931,419.8227241,17.02682414,16.07892414,415.8541034,16.92182414,499.9544483,89.8309069,0.099875672,24.36967931,25.02164483,999.9,0,0,10001.85862,0,15.9424,-0.484650828,426.6016897,426.6832759,0.947889862,419.8227241,16.07892414,1.529534828,1.444384138,13.26664828,12.3917931,2000.014483,0.979999828,0.020000017,0,2.172813793,0,27656.33103,17338.34483,38.16148276,39.43924138,38.52775862,37.69158621,37.61834483,1960.014483,40,0,1704479996,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,-0.569915,0.985926105,0.241371908,0,0.946916854,0.018660188,0.002533836,1,1,2,"2-Jan",3.12995,2.7709,0.0844534,0.0851213,0.0835191,0.0805537,27383,26866,30448.7,29622.5,38532.4,35853.2,46595.5,44032.7,1.82728,1.80753,0.0904538,0,23.5265,999.9,46.9,32.9,26.2293,63.453,23.4375,1,0.157622,2.75988,20.1664,5.23032,11.974,4.96995,3.28945,9999,9999,9999,999.9,4.97293,1.87723,1.87531,1.87819,1.87484,1.87843,1.8755,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.484,0.105,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,29.8,29.9,1.07056,2.55859,1.39893,2.34131,1.44897,2.56348,38.6487,24.0175,18,487.438,440.133,20.5364,29.0506,30.0001,28.8678,28.9365,21.4647,43.6811,0,20.5254,399.875,16.0899,100.683,101.268
3,1704479996,10,2024-01-05 12:39:55,12:39:55,5,"n","paul.hc.3.19","albert",1704479988,0.000803523,0.803522812,0.037444361,418.8882142,405.0638093,36.42777627,37.67101825,0.042963797,2.745237847,0.042593717,0.026654057,354.6620416,26.37065797,25.01901071,3.183283227,50.01269365,1.531221013,3.061664752,1.652062214,-35.43535601,-96.47885176,-7.41088472,215.3369491,-1.82730009,0.804207833,0.037444361,419.6412726,423.3250848,-0.790278774,64.96581315,0.803522812,16.07708645,17.02501333,-1.11e-06,104.6005799,7,1,1,0,48005,2015.938471,1653.674329,0.820300001,0.175929001,6,0.5,"0: Broadleaf",2,TRUE,1704479988,418.8882143,417.0995,17.02662857,16.07790357,415.40575,16.92163929,499.9435357,89.83107857,0.099879064,24.36713214,25.01901071,999.9,0,0,10001.49107,0,15.9424,1.788807679,426.1440714,423.9150714,0.948735786,417.0995,16.07790357,1.529521071,1.444295,13.26650714,12.39083571,1999.996071,0.979999643,0.020000221,0,2.205582143,0,27633.83214,17338.18571,38.14042857,39.43932143,38.52428571,37.70942857,37.62482143,1959.996071,40,0,1704480000,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,1.123097425,24.86730821,3.103821593,0,0.94789905,0.007663655,0.001934658,1,1,2,"2-Jan",3.13012,2.77114,0.0838649,0.0831513,0.0835172,0.0805504,27400.3,26923.8,30448.4,29622.4,38532.2,35853,46595.1,44032.4,1.8273,1.8075,0.0904165,0,23.5258,999.9,46.9,32.9,26.2266,63.793,23.0649,1,0.157409,2.68767,20.1675,5.23032,11.974,4.9703,3.28948,9999,9999,9999,999.9,4.97293,1.87728,1.87531,1.8782,1.87485,1.87849,1.87553,1.87669,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.472,0.105,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,29.9,30,1.04004,2.56958,1.39893,2.34131,1.44897,2.4231,38.6487,24.0087,18,487.447,440.107,20.5089,29.0483,30,28.8671,28.9351,20.8538,43.6811,0,20.5126,379.839,16.0899,100.682,101.268
4,1704480001,15,2024-01-05 12:40:00,12:40:00,5,"n","paul.hc.3.19","albert",1704479993,0.000805366,0.805365507,0.017534835,416.1306666,403.1332241,36.25409936,37.42296995,0.043089193,2.745301576,0.042716968,0.02673128,354.6654846,26.36723912,25.0133037,3.18220044,50.01801646,1.531118754,3.061134493,1.651081686,-35.51661887,-96.06436818,-7.378555698,215.7059418,-5.999883223,0.804374593,0.017534835,405.0221122,414.1709152,-1.943266197,64.96581315,0.805365507,16.0754779,17.02556,-6.13e-06,104.6005799,7,1,1,0,47806,2015.9581,1653.690425,0.820299998,0.175928996,6,0.5,"0: Broadleaf",2,TRUE,1704479993,416.1306667,409.3321111,17.02551852,16.07665185,412.6564815,16.92054444,499.9731111,89.83086296,0.09995193,24.36424074,25.0133037,999.9,0,0,10001.89333,0,15.9443963,6.798656926,423.3382222,416.0202222,0.948874593,409.3321111,16.07665185,1.529417407,1.444178889,13.26547037,12.38962222,2000.013704,0.979999778,0.020000074,0,2.184577778,0,27612.71111,17338.34444,38.02748148,39.42325926,38.5112963,37.68711111,37.61092593,1960.013704,40,0,1704480006,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,3.890180475,52.63579771,5.561872159,0,0.94860835,0.003337081,0.001494575,1,1,2,"2-Jan",3.13006,2.77093,0.0824021,0.080694,0.0835194,0.0805389,27444.4,26996.6,30448.8,29623,38532.5,35854,46595.8,44033.4,1.82735,1.8077,0.090275,0,23.5246,999.9,46.9,32.9,26.2246,63.893,23.117,1,0.157213,2.64388,20.1688,5.23107,11.974,4.9706,3.28968,9999,9999,9999,999.9,4.97293,1.87729,1.87532,1.87819,1.87485,1.87848,1.87552,1.87669,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.443,0.1049,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,30,30.1,1.00342,2.55493,1.39893,2.34253,1.44897,2.53296,38.6487,24.0175,18,487.458,440.215,20.4978,29.045,29.9998,28.8647,28.9328,20.1214,43.6811,0,20.502,366.462,16.0899,100.683,101.27
5,1704480006,20,2024-01-05 12:40:05,12:40:05,5,"n","paul.hc.3.19","albert",1704479998,0.000808307,0.808306861,-0.103718896,409.9479644,401.5904014,36.11530206,36.86690348,0.043256207,2.744090036,0.04288094,0.026834032,354.6643505,26.36396012,25.01152143,3.181862357,50.02678817,1.531086064,3.060532406,1.650776293,-35.64633256,-96.2440784,-7.395434015,215.3785055,-10.9098089,0.806020064,-0.103718896,388.782967,401.3428121,-2.634924648,64.96581315,0.808306861,16.07110326,17.0245103,4.46e-06,104.6005799,7,1,1,0,47922,2015.951618,1653.685111,0.8203,0.175928999,6,0.5,"0: Broadleaf",2,TRUE,1704479998,409.9479643,397.2528929,17.02517857,16.07443571,406.4925,16.92022143,500.0073929,89.83064643,0.100044,24.36095714,25.01152143,999.9,0,0,9994.727857,0,15.94876071,12.69504714,417.04825,403.74275,0.950750107,397.2528929,16.07443571,1.529383571,1.443976786,13.26512857,12.38748929,2000.002857,0.979999643,0.020000214,0,2.135192857,0,27593.83929,17338.25357,37.99967857,39.41707143,38.50642857,37.68707143,37.62703571,1960.002857,40,0,1704480011,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,8.793808976,74.45500992,7.437422833,0,0.950128927,0.019248836,0.002568641,1,1,2,"2-Jan",3.13002,2.77076,0.0803819,0.0780509,0.0835154,0.0805286,27505.5,27074.3,30449.5,29623.2,38533.2,35854.2,46596.6,44033.4,1.82717,1.80748,0.0902526,0,23.5229,999.9,46.9,32.9,26.2277,63.873,23.133,1,0.156654,2.62697,20.169,5.23137,11.974,4.97095,3.28965,9999,9999,9999,999.9,4.97292,1.87721,1.87531,1.87814,1.87479,1.87842,1.87546,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.404,0.105,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,30,30.2,0.970459,2.55981,1.39893,2.34131,1.44897,2.55371,38.6487,24.0175,18,487.35,440.071,20.4908,29.0427,29.9996,28.863,28.9323,19.457,43.6811,0,20.4911,346.426,16.0899,100.685,101.27
6,1704480011,25,2024-01-05 12:40:10,12:40:10,5,"n","paul.hc.3.19","albert",1704480003,0.000808176,0.80817599,-0.053299874,398.8897778,389.0160187,34.98401656,35.8719588,0.043277707,2.743969932,0.042902053,0.026847262,354.6657428,26.35985401,25.00565185,3.180749166,50.03877445,1.531064082,3.059755357,1.649685085,-35.64056114,-95.99859444,-7.376518031,215.6500692,-15.40616324,0.807789291,-0.053299874,371.9951166,386.3556606,-3.029622623,64.96581315,0.80817599,16.07094712,17.02419212,3.05e-06,104.6005799,7,1,1,0,48073,2015.959556,1653.69162,0.820299999,0.175928997,6,0.5,"0: Broadleaf",2,TRUE,1704480003,398.8897778,380.7896667,17.02515926,16.07234815,395.4679259,16.9202,500.0171852,89.82948889,0.100012411,24.35671852,25.00565185,999.9,0,0,9994.144074,0,15.94955556,18.10011852,405.7986296,387.0098519,0.952806185,380.7896667,16.07234815,1.529361481,1.443771111,13.26491111,12.38532963,2000.01,0.979999667,0.020000185,0,2.168333333,0,27573.05556,17338.31852,37.96722222,39.40714815,38.49737037,37.66866667,37.62014815,1960.01,40,0,1704480015,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,14.05536132,64.8723922,6.584523354,0,0.951279976,0.026105247,0.002916845,1,1,2,"2-Jan",3.13002,2.7711,0.0780153,0.0753241,0.0835087,0.0805272,27576.7,27154.8,30449.9,29623.6,38533.9,35854.9,46597.4,44034.3,1.8272,1.80768,0.0896268,0,23.5207,999.9,46.9,32.9,26.2278,63.283,23.2812,1,0.156265,2.60564,20.1695,5.23107,11.974,4.971,3.28968,9999,9999,9999,999.9,4.97292,1.87722,1.87531,1.87814,1.87479,1.87842,1.87546,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.359,0.1049,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,30.1,30.3,0.932617,2.5708,1.39893,2.34131,1.44897,2.4231,38.6487,24.0087,18,487.358,440.179,20.4841,29.04,29.9997,28.8622,28.9302,18.7085,43.6811,0,20.4877,333.068,16.0899,100.687,101.272
7,1704480016,30,2024-01-05 12:40:15,12:40:15,5,"n","paul.hc.3.19","albert",1704480008,0.000807197,0.807196951,-0.105796931,386.115393,378.5572916,34.04301015,34.72269729,0.043258174,2.744643515,0.042882949,0.026835284,354.6638177,26.35965923,24.99848214,3.179389862,50.03596555,1.530978403,3.05975589,1.648411459,-35.59738555,-94.96083306,-7.294722212,216.8108769,-17.62301962,0.808815334,-0.105796931,355.1375068,370.4109333,-3.20949174,64.96581315,0.807196951,16.06867392,17.02078727,3.17e-06,104.6005799,7,1,1,0,47991,2015.948582,1653.682622,0.8203,0.175929,6,0.5,"0: Broadleaf",2,TRUE,1704480008,386.1153929,365.3427857,17.02443571,16.07039286,382.7326071,16.91949286,500.0062857,89.82829286,0.099997796,24.35672143,24.99848214,999.9,0,0,9998.273929,0,15.94786786,20.7726,392.80275,371.3099286,0.95404,365.3427857,16.07039286,1.529276071,1.443576071,13.26405714,12.383275,2000.000714,0.979999536,0.020000325,0,2.146771429,0,27556.28571,17338.23929,38.01078571,39.41042857,38.50414286,37.6515,37.61585714,1960.000714,40,0,1704480021,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,19.0612725,34.96570694,3.529574046,0,0.952942075,0.013360424,0.002093893,1,1,2,"2-Jan",3.13006,2.77103,0.0754589,0.072537,0.0834991,0.0805203,27653.7,27236.8,30450.6,29623.8,38534.9,35855.4,46598.2,44034.9,1.82747,1.8072,0.0886917,0,23.5179,999.9,46.9,32.9,26.2305,63.713,23.1611,1,0.155803,2.44993,20.1719,5.23062,11.974,4.9706,3.2896,9999,9999,9999,999.9,4.97293,1.87723,1.87531,1.87818,1.87483,1.87845,1.87551,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.31,0.1048,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,30.2,30.3,0.898438,2.55859,1.39893,2.34253,1.44897,2.53784,38.6487,24.0175,18,487.495,439.878,20.4889,29.0377,29.9997,28.8597,28.9292,18.0354,43.6811,0,20.5298,313.029,16.0899,100.689,101.273
8,1704480021,35,2024-01-05 12:40:20,12:40:20,5,"n","paul.hc.3.19","albert",1704480013,0.000805779,0.805779356,-0.085546321,370.2162964,362.4011032,32.58992364,33.29272655,0.043236187,2.745598389,0.04286147,0.026821815,354.6622444,26.35763127,24.9865963,3.177137544,50.03487782,1.530783169,3.059432211,1.646354375,-35.5348696,-93.49590483,-7.179197034,218.4522729,-18.93382277,0.808077592,-0.085546321,338.3459762,353.9741273,-3.289901837,64.96581315,0.805779356,16.06876865,17.01924606,-1.48e-06,104.6005799,7,1,1,0,47930,2015.939626,1653.675276,0.820300001,0.175929001,6,0.5,"0: Broadleaf",2,TRUE,1704480013,370.2162963,347.855,17.02236296,16.06918889,366.8824074,16.91744815,500.0065926,89.8277963,0.099975319,24.35495556,24.9865963,999.9,0,0,10003.99667,0,15.94295926,22.36138519,376.6275185,353.536037,0.953174074,347.855,16.06918889,1.529081111,1.443459259,13.2621,12.38204444,1999.996667,0.979999444,0.020000422,0,2.2119,0,27536.02222,17338.1963,38.02274074,39.40485185,38.49966667,37.62948148,37.6062963,1959.996667,40,0,1704480026,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,21.03491,20.51258837,2.100426097,0,0.95336475,-0.006647932,0.001453777,1,1,2,"2-Jan",3.12999,2.77088,0.0727905,0.0697142,0.0834956,0.0805178,27733.2,27320.1,30450.2,29624.2,38534.4,35855.7,46597.8,44035.4,1.82738,1.80715,0.089623,0,23.5145,999.9,46.9,32.9,26.2277,63.603,23.4655,1,0.155246,2.41733,20.1726,5.22987,11.974,4.97065,3.2895,9999,9999,9999,999.9,4.97292,1.87728,1.87531,1.87819,1.87485,1.87849,1.87553,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.259,0.1049,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,30.3,30.4,0.861816,2.56592,1.39893,2.34131,1.44897,2.55249,38.6487,24.0175,18,487.428,439.835,20.5271,29.0351,29.9997,28.8579,28.9276,17.2775,43.6811,0,20.5453,299.664,16.0899,100.688,101.275
9,1704480026,40,2024-01-05 12:40:25,12:40:25,5,"n","paul.hc.3.19","albert",1704480018,0.000810124,0.810123592,-0.218793736,355.2616074,352.7401322,31.72143003,31.9481828,0.043468185,2.745563526,0.04308945,0.026964659,354.6616868,26.35341222,24.98639643,3.177099682,50.03830263,1.530609042,3.058874825,1.646490639,-35.72645041,-93.9152986,-7.211374561,217.8085632,-19.46785002,0.808855898,-0.218793736,321.4923298,337.4102,-3.316840019,64.96581315,0.810123592,16.06333201,17.0189497,-5.13e-06,104.6005799,7,1,1,0,47878,2015.936429,1653.672656,0.820300002,0.175929003,6,0.5,"0: Broadleaf",2,TRUE,1704480018,355.2616071,332.2456071,17.02026786,16.06618571,351.9742143,16.91538571,500.0128929,89.82861786,0.099992857,24.35191429,24.98639643,999.9,0,0,10003.69821,0,15.94821429,23.01601429,361.4129643,337.6707857,0.954078643,332.2456071,16.06618571,1.528907143,1.443202857,13.26035714,12.37934286,1999.988214,0.979999321,0.020000554,0,2.16285,0,27516.5,17338.125,38.03757143,39.40821429,38.50860714,37.62260714,37.61364286,1959.988214,40,0,1704480031,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,22.43759756,9.596759582,1.017873153,0,0.953676171,0.003395101,0.002143306,1,1,2,"2-Jan",3.13007,2.77109,0.070038,0.0668342,0.083494,0.0804731,27815.8,27404.4,30450.4,29623.9,38534.6,35855.5,46598.1,44033.2,1.8273,1.80737,0.0908971,0,23.5119,999.9,46.9,32.9,26.2309,63.553,23.2652,1,0.15485,2.42968,20.1723,5.22912,11.974,4.9705,3.2895,9999,9999,9999,999.9,4.97292,1.87728,1.87532,1.8782,1.87485,1.87851,1.87554,1.87669,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.208,0.1049,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,30.4,30.5,0.826416,2.57324,1.39893,2.34131,1.44897,2.40723,38.6487,24.0087,18,487.381,439.963,20.5479,29.0327,29.9998,28.8573,28.9261,16.5856,43.6811,0,20.5547,279.623,16.0899,100.688,101.271
10,1704480031,45,2024-01-05 12:40:30,12:40:30,5,"n","paul.hc.3.19","albert",1704480023,0.000813783,0.813782556,-0.171154289,338.1445187,334.3587713,30.06873877,30.40918939,0.043639933,2.744604834,0.043258082,0.02707033,354.663976,26.34810033,24.99102593,3.177976777,50.04918942,1.530486282,3.057964174,1.647490495,-35.8878107,-95.30289204,-7.320466081,216.1528072,-19.77765041,0.810478127,-0.171154289,304.6455847,320.6771939,-3.35303316,64.96581315,0.813782556,16.05838864,17.01835636,-4.76e-06,104.6005799,7,1,1,0,47912,2015.949407,1653.683306,0.820300003,0.175929006,6,0.5,"0: Broadleaf",2,TRUE,1704480023,338.1445185,314.7399259,17.01872222,16.06268889,334.9108519,16.91385556,499.993963,89.82966667,0.099898078,24.34694444,24.99102593,999.9,0,0,9997.891481,0,15.97125926,23.40458889,343.9988519,319.8781111,0.956031,314.7399259,16.06268889,1.528786296,1.442905556,13.25914074,12.3762,1999.978148,0.979999222,0.020000659,0,2.172888889,0,27492.59259,17338.03333,38.01588889,39.39562963,38.48355556,37.58781481,37.59474074,1959.978148,40,0,1704480036,0,1704478203,12:10:02,1704478203,1704478195,1,0.136,-0.013,3.486,0.108,420,17,0.3,0.07,23.1102122,4.804438328,0.496983911,0,0.955249976,0.026392286,0.003796736,1,1,2,"2-Jan",3.13,2.77116,0.0672061,0.0638375,0.0834958,0.0804925,27901,27492.5,30451,29624.1,38534.6,35856,46598.5,44035,1.82725,1.80737,0.0905916,0,23.5094,999.9,46.9,32.9,26.2294,63.803,23.1811,1,0.154807,2.51142,20.1711,5.22897,11.974,4.9701,3.2895,9999,9999,9999,999.9,4.97293,1.87723,1.87531,1.8782,1.87485,1.8785,1.87553,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.155,0.1048,2.049440218,0.003938043,-1.3e-06,3.02e-10,-0.039063163,-0.002906325,0.00080657,-7.79e-06,0,2118,1,28,30.5,30.6,0.788574,2.56104,1.39893,2.34131,1.44897,2.5293,38.6487,24.0175,18,487.337,439.954,20.5586,29.0307,29.9998,28.8548,28.9248,15.8174,43.6811,0,20.5431,266.263,16.0899,100.69,101.274
