"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1704656586.6,0,2024-01-07 13:43:06,13:43:06,5,"n","brit.hl.2.6","albert",1704656578.85,0.00113530920154654,1.13530920154655,0.959003770068241,418.126532125591,380.240560733818,34.0966733939918,37.4939584975757,0.0602635092592517,2.73996188248892,0.0595367312939685,0.0372750248062144,354.448111921314,26.0979463789947,24.96568,3.17317737878691,49.7935825545939,1.50786152305124,3.02822461388075,1.66531585573567,-50.0671357882028,-115.478120340002,-8.87678309434268,180.026072698767,1.06831358291279,1.14213241176552,0.959003770068241,426.593487965368,425.317248484849,0.0228197402597333,64.95,1.13530920154655,15.4775445396322,16.816836969697,1.49799269072079e-05,103.617098996071,5,1,1,0,47647,2014.7208,1652.67562576234,0.820300076200305,0.175929147066588,6,0.5,"0: Broadleaf",2,TRUE,1704656578.85,418.126533333333,419.9815,16.8154266666667,15.46797,414.6016,16.71948,500.020666666667,89.57132,0.10000104,24.1839266666667,24.96568,999.9,0,0,9999.11833333333,0,14.7288,-1.855037,425.277666666667,426.579833333333,1.34744666666667,419.9815,15.46797,1.50618033333333,1.38548733333333,13.0310466666667,11.7597166666667,1999.992,0.9799953,0.02000492,0,2.13244,0,40258.4766666667,17338.1433333333,39,39.9287333333333,39.0998,38.0704,38.062,1959.982,40.01,0,1704656594.3,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,-1.848558,-0.290139962476545,0.0386940763683538,1,1.35206525,-0.0961403752345222,0.0102502304821648,1,2,2,"2/2",3.12992,2.77056,0.0838923,0.0851617,0.0824355,0.0780277,27351,26858.8,30398.3,29619.7,38516.1,35946.7,46519.5,44024.6,1.82143,1.8066,0.0865459,0,23.57,999.9,53,31,26.6956,63.5427,23.2452,1,0.214863,2.78904,20.2139,5.23197,11.974,4.97175,3.29038,9999,9999,9999,999.9,4.97273,1.87668,1.87476,1.87759,1.87433,1.87791,1.875,1.87614,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.525,0.096,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,6.6,6.5,1.09253,2.51831,1.39893,2.34375,1.44897,2.56348,36.5996,15.174,18,488.676,444.449,20.2854,29.8248,29.9996,29.5513,29.6001,21.8968,45.548,34.3968,20.2922,413.288,15.5713,100.517,101.253
2,1704656591.6,5,2024-01-07 13:43:11,13:43:11,5,"n","brit.hl.2.6","albert",1704656583.75517,0.00112720257668927,1.12720257668928,1.17008546170962,418.130239911686,374.376770562149,33.5702062173004,37.4935612550095,0.0597347186284104,2.73926638844227,0.059020378635537,0.0369512054214267,354.450482111938,26.1070086130475,24.9789620689655,3.17569162512817,49.7745130884772,1.50785885073996,3.02937940961804,1.66783277438821,-49.7096336319971,-116.471631768824,-8.95631414328098,179.312902567836,0.953141989288698,1.1331828698431,1.17008546170962,426.57546267013,425.248066666667,-0.0210095238094611,64.95,1.12720257668928,15.487463072385,16.8175115151515,-6.91197155960802e-06,103.617098996071,5,1,1,0,47859,2014.73431724138,1652.6867098704,0.820300074172209,0.175929143152364,6,0.5,"0: Broadleaf",2,TRUE,1704656583.75517,418.13024137931,419.842724137931,16.815724137931,15.4786689655172,414.605310344828,16.7197793103448,499.961827586207,89.5696827586207,0.0998930724137931,24.1902827586207,24.9789620689655,999.9,0,0,9995.16896551724,0,14.7288,-1.71251006896552,425.281586206897,426.443482758621,1.33704896551724,419.842724137931,15.4786689655172,1.50618,1.38641965517241,13.0310344827586,11.7698965517241,2000.00551724138,0.979995379310345,0.0200048413793103,0,2.16303448275862,0,40213.5172413793,17338.2586206897,39,39.9092068965517,39.0793793103448,38.0663448275862,38.062,1959.99551724138,40.01,0,1704656599.7,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,-1.8132345,0.396708517823645,0.1521541231441,1,1.34507975,-0.105995459662292,0.0121328760991572,1,2,2,"2/2",3.12981,2.77095,0.0838736,0.0847592,0.0824481,0.0783041,27351.9,26870.7,30398.7,29619.7,38516,35936,46520,44024.8,1.82105,1.80663,0.0872836,0,23.5654,999.9,53,31,26.6939,63.4627,23.5256,1,0.214362,2.83938,20.2122,5.22777,11.974,4.9704,3.2897,9999,9999,9999,999.9,4.97275,1.87668,1.87475,1.8776,1.87435,1.87791,1.875,1.87616,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.525,0.096,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,6.7,6.6,1.06567,2.52686,1.39893,2.34375,1.44897,2.5061,36.5996,15.174,18,488.445,444.45,20.3029,29.8181,29.9997,29.548,29.598,21.3698,45.548,34.0026,20.2977,399.918,15.5735,100.519,101.254
3,1704656596.6,10,2024-01-07 13:43:16,13:43:16,5,"n","brit.hl.2.6","albert",1704656588.83214,0.00110739698935285,1.10739698935286,0.968301338668117,417.682427356813,378.817333531133,33.9677988770268,37.4527547477142,0.0586090354257925,2.7394347259863,0.0579212393440564,0.036261897722493,354.45016206348,26.1180498844099,24.9904857142857,3.17787441866333,49.7724154660367,1.50830794562488,3.03040937736709,1.66956647303845,-48.8362072304611,-117.343712316578,-9.02360210437201,179.246640412069,-0.84455071972758,1.10732672711287,0.968301338668117,419.756484571429,422.10596969697,-0.749930909091007,64.95,1.10739698935286,15.5783048824675,16.8420006060606,0.00571947836966364,103.617098996071,5,1,1,0,47850,2014.73247857143,1652.68520338504,0.820300075053585,0.175929144853419,6,0.5,"0: Broadleaf",2,TRUE,1704656588.83214,417.682428571429,417.223928571429,16.821025,15.5144357142857,414.158785714286,16.7249964285714,499.943035714286,89.5681571428571,0.0998592607142857,24.19595,24.9904857142857,999.9,0,0,9996.33928571429,0,14.7328357142857,0.458376357142857,424.828428571429,423.798785714286,1.3065825,417.223928571429,15.5144357142857,1.50662892857143,1.38960071428571,13.0355964285714,11.8045571428571,1999.99964285714,0.97999525,0.0200049714285714,0,2.07873571428571,0,40166.9571428571,17338.2035714286,39,39.8882857142857,39.062,38.062,38.062,1959.98964285714,40.01,0,1704656604.5,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,-0.176096125,23.8332962589118,2.98248128497691,0,1.31740275,-0.343808893058163,0.037443988234929,1,1,2,"1/2",3.12998,2.77104,0.0833163,0.0828525,0.0825405,0.0783835,27368.9,26927.1,30399,29620.1,38512.3,35933.3,46520.3,44025.5,1.82135,1.80632,0.0868365,0,23.5615,999.9,52.9,31,26.6434,63.6527,23.3494,1,0.213974,2.87537,20.2117,5.22822,11.974,4.9703,3.28958,9999,9999,9999,999.9,4.97274,1.87668,1.87471,1.87759,1.87427,1.87791,1.87499,1.87608,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.513,0.0965,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,6.8,6.6,1.03516,2.52686,1.39893,2.34375,1.44897,2.41211,36.5996,15.1652,18,488.592,444.248,20.3063,29.8118,29.9998,29.5449,29.5962,20.7648,45.548,34.0026,20.2996,379.882,15.5638,100.519,101.255
4,1704656601.6,15,2024-01-07 13:43:21,13:43:21,5,"n","brit.hl.2.6","albert",1704656594.1,0.00109539803469758,1.09539803469759,0.878725917392473,415.021702597689,378.424084605025,33.9331643072889,37.2148607825453,0.0579933867095556,2.73898217919594,0.0573197649696566,0.0358847233070247,354.45388276014,26.1270837746377,24.9925074074074,3.17825750023508,49.7934777606694,1.50943453099651,3.03139005122629,1.66882296923857,-48.3070533301637,-116.826293494789,-8.98563325665678,180.334902678531,-4.95813361179352,1.09047967446656,0.878725917392473,405.315496761905,413.205206060606,-1.90376658008662,64.95,1.09539803469759,15.5696962851298,16.8552254545455,0.00092441755707564,103.617098996071,5,1,1,0,47701,2014.75366666667,1652.70258040249,0.820300073277357,0.175929141425299,6,0.5,"0: Broadleaf",2,TRUE,1704656594.1,415.021703703704,409.614407407407,16.8332777777778,15.5465814814815,411.506407407407,16.737037037037,499.94237037037,89.5697518518518,0.0999221666666667,24.2013444444444,24.9925074074074,999.9,0,0,9993.47296296296,0,14.7421851851852,5.40724844444444,422.127444444445,416.082888888889,1.28669888888889,409.614407407407,15.5465814814815,1.50775259259259,1.3925037037037,13.0470074074074,11.8362,2000.01148148148,0.979995333333333,0.0200048851851852,0,2.10407407407407,0,40120.9814814815,17338.3111111111,39,39.875,39.062,38.062,38.062,1960.00148148148,40.01,0,1704656609.3,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,2.541845625,51.5488984727955,5.45953173979815,0,1.30313675,-0.302724540337713,0.0353407546882845,1,1,2,"1/2",3.12987,2.7711,0.0818921,0.0804127,0.0825797,0.078338,27411.6,26998.9,30399.2,29620.3,38510.9,35934.9,46520.8,44025.5,1.82143,1.80667,0.087209,0,23.5569,999.9,52.9,31,26.6431,63.8427,23.2933,1,0.213656,2.86969,20.2119,5.22822,11.974,4.97005,3.28965,9999,9999,9999,999.9,4.97273,1.87668,1.87469,1.87759,1.87429,1.8779,1.87499,1.87611,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.485,0.0967,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,6.9,6.7,0.999756,2.53296,1.39893,2.34375,1.44897,2.4231,36.5996,15.1565,18,488.618,444.443,20.3056,29.8053,29.9997,29.5423,29.5929,20.0397,45.548,33.6058,20.3076,366.513,15.5638,100.52,101.256
5,1704656606.6,20,2024-01-07 13:43:26,13:43:26,5,"n","brit.hl.2.6","albert",1704656598.81429,0.00109982929797595,1.09982929797595,0.768811614330891,408.963141893383,375.678963073012,33.6875842009711,36.6722165248032,0.0582827040760691,2.74018702286878,0.0576026823338254,0.0360621125292728,354.456573055882,26.1351913142223,24.990325,3.17784396736477,49.7976161458555,1.51047649069399,3.03323051904705,1.66736747667078,-48.5024720407395,-115.060285469105,-8.84626389478809,182.047551651249,-9.8303468925023,1.0856253631065,0.768811614330891,389.142177364502,400.494327272727,-2.6112734199135,64.95,1.09982929797595,15.550982681629,16.8500036363636,-0.00019827172234208,103.617098996071,5,1,1,0,47861,2014.768975,1652.71513633401,0.820300072535118,0.175929139992779,6,0.5,"0: Broadleaf",2,TRUE,1704656598.81429,408.963142857143,397.699714285714,16.8446107142857,15.5638285714286,405.46675,16.7481678571429,500.009357142857,89.5711607142857,0.100041328571429,24.2114642857143,24.990325,999.9,0,0,10000.4739285714,0,14.7525464285714,11.2633265714286,415.969892857143,403.987428571429,1.280785,397.699714285714,15.5638285714286,1.50879071428571,1.39406964285714,13.0575392857143,11.853275,2000.01642857143,0.979995357142857,0.0200048607142857,0,2.07375357142857,0,40085.7714285714,17338.3571428571,39,39.875,39.062,38.062,38.062,1960.00642857143,40.01,0,1704656614.7,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,8.168415125,75.8744641013133,7.37225269520425,0,1.290853,-0.0482318949343343,0.0261911808821214,1,1,2,"1/2",3.12994,2.77091,0.0798964,0.0777865,0.0825543,0.0782888,27472.6,27076.4,30400.7,29620.8,38513.4,35937.2,46522.6,44026.2,1.82152,1.80675,0.0868589,0,23.5526,999.9,52.8,31,26.5934,63.5227,23.2692,1,0.213143,2.85133,20.2119,5.22852,11.974,4.96995,3.28953,9999,9999,9999,999.9,4.97274,1.87668,1.87471,1.87759,1.8743,1.8779,1.875,1.87609,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0965,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,6.9,6.8,0.966797,2.5354,1.39893,2.34375,1.44897,2.45972,36.5996,15.1565,18,488.653,444.477,20.3103,29.799,29.9997,29.5392,29.5911,19.3817,45.548,33.2328,20.3153,346.477,15.5638,100.525,101.257
6,1704656611.6,25,2024-01-07 13:43:31,13:43:31,5,"n","brit.hl.2.6","albert",1704656604.1,0.00110165553547818,1.10165553547818,0.879537726745659,398.073184081261,362.173171230507,32.4765637761586,35.6957670455537,0.0584496596057876,2.74036502919684,0.0577658048478287,0.0361644029201667,354.45343983512,26.1462280119162,24.9822259259259,3.17630972752853,49.7758596653237,1.51087587122337,3.03535866860361,1.66543385630516,-48.5830091145878,-112.143415862928,-8.62159953809246,185.105415319511,-14.3796973758719,1.09988500462706,0.879537726745659,372.423701423377,385.576212121212,-3.02258458874462,64.95,1.10165553547818,15.5339789598868,16.8362478787879,-0.00033992336852718,103.617098996071,5,1,1,0,47797,2014.75108148148,1652.70046593261,0.820300076333673,0.175929147323988,6,0.5,"0: Broadleaf",2,TRUE,1704656604.1,398.073185185185,381.343111111111,16.8490333333333,15.5514222222222,394.611074074074,16.7525185185185,500.004814814815,89.5713222222222,0.100045940740741,24.2231592592593,24.9822259259259,999.9,0,0,10001.5137037037,0,14.7599703703704,16.7300296296296,404.895333333333,387.367444444444,1.2976137037037,381.343111111111,15.5514222222222,1.50919,1.39296111111111,13.0615962962963,11.8412259259259,1999.99111111111,0.979995111111111,0.0200051074074074,0,2.03621481481481,0,40047.1777777778,17338.1333333333,38.9906666666667,39.875,39.062,38.0574074074074,38.0574074074074,1959.98111111111,40.01,0,1704656619.5,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,12.454095875,66.8765976472796,6.60204057753173,0,1.2860585,0.174154446529078,0.0190903959558203,1,1,2,"1/2",3.12975,2.77096,0.0775474,0.0750865,0.0825057,0.0782198,27542.3,27156.3,30400.2,29621.3,38514.7,35940.4,46521.9,44027,1.82138,1.80672,0.0863522,0,23.5485,999.9,52.8,31,26.596,63.6227,23.5657,1,0.212475,2.81292,20.2126,5.22912,11.974,4.9698,3.28955,9999,9999,9999,999.9,4.97271,1.87668,1.87473,1.87759,1.87432,1.8779,1.875,1.87612,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.397,0.0962,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,7,6.9,0.928955,2.53296,1.39893,2.34375,1.44897,2.54028,36.5996,15.1652,18,488.548,444.442,20.3178,29.7924,29.9996,29.5359,29.5885,18.6367,45.548,32.8421,20.3306,333.102,15.5735,100.523,101.259
7,1704656616.6,30,2024-01-07 13:43:36,13:43:36,5,"n","brit.hl.2.6","albert",1704656608.81429,0.00110181858774811,1.10181858774812,0.760199010147882,385.384891904596,353.120304839907,31.6646502184216,34.5578479469078,0.058460477380547,2.74155269152028,0.0577766636845124,0.0361711862069968,354.453686698611,26.1547883089037,24.9782607142857,3.17555881776787,49.7250835568331,1.51018482877177,3.03706845870999,1.6653739889961,-48.5901997196919,-110.217973996663,-8.47013165426611,187.175381327989,-16.636636986144,1.10645699701051,0.760199010147882,355.540495681385,369.679709090909,-3.20148796536798,64.95,1.10181858774812,15.5197863365587,16.8218521212121,-0.00028705096349771,103.617098996071,5,1,1,0,47843,2014.75248928571,1652.70162033468,0.820300076125285,0.175929146921801,6,0.5,"0: Broadleaf",2,TRUE,1704656608.81429,385.384892857143,365.933071428572,16.8413964285714,15.5360392857143,381.962714285714,16.7450071428571,500.011535714286,89.5710107142857,0.0999874821428571,24.23255,24.9782607142857,999.9,0,0,10008.6078571429,0,14.7599892857143,19.451675,391.986535714286,371.708178571429,1.30534714285714,365.933071428572,15.5360392857143,1.50850035714286,1.39157892857143,13.0545928571429,11.826175,1999.9925,0.979995142857143,0.020005075,0,1.99148928571429,0,40011.8928571429,17338.1392857143,38.982,39.875,39.062,38.0487142857143,38.0398571428571,1959.9825,40.01,0,1704656624.9,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,17.71162825,35.579033358349,3.5934738221009,0,1.299624,0.100046228893056,0.0109094910055419,1,1,2,"1/2",3.12983,2.77107,0.0750125,0.0723192,0.0824564,0.0781631,27618.4,27237.6,30400.6,29621.4,38517.1,35942.7,46522.5,44027.3,1.82178,1.80675,0.0872314,0,23.545,999.9,52.7,31,26.5426,63.5727,23.5777,1,0.211753,2.75997,20.2132,5.22912,11.974,4.96965,3.28963,9999,9999,9999,999.9,4.97274,1.87668,1.87479,1.87759,1.87432,1.87792,1.875,1.87612,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.347,0.096,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,7.1,7,0.894775,2.53296,1.39893,2.34375,1.44897,2.54639,36.5996,15.174,18,488.751,444.44,20.3324,29.7855,29.9995,29.5328,29.586,17.9642,45.548,32.4562,20.351,313.069,15.5865,100.525,101.26
8,1704656621.6,35,2024-01-07 13:43:41,13:43:41,5,"n","brit.hl.2.6","albert",1704656614.1,0.0010991943382996,1.0991943382996,0.694417658373966,369.565739870268,339.512089712264,30.4441773169575,33.1390994777781,0.0583001093344537,2.74177720465211,0.0576200736015714,0.0360729834985012,354.452827108255,26.1610098579335,24.9743666666667,3.17482153564118,49.6656557603737,1.50889141619582,3.03809824534665,1.66593011944536,-48.4744703190126,-108.815702115987,-8.36175764826278,188.800897024992,-18.0041067161732,1.10822495957722,0.694417658373966,338.685856879654,353.302181818182,-3.28587930735933,64.95,1.0991943382996,15.507018521563,16.8057557575758,-0.00025116634919862,103.617098996071,5,1,1,0,47817,2014.74758148148,1652.69759644978,0.820300077111654,0.175929148825492,6,0.5,"0: Broadleaf",2,TRUE,1704656614.1,369.565740740741,348.452518518519,16.8270888888889,15.5196111111111,366.194,16.7309518518519,500.005481481481,89.5704148148148,0.0999628814814815,24.2382037037037,24.9743666666667,999.9,0,0,10010.0092592593,0,14.7616555555556,21.1131962962963,375.891074074074,353.945814814815,1.30747,348.452518518519,15.5196111111111,1.50720888888889,1.39009814814815,13.0414888888889,11.8100481481481,1999.98592592593,0.979995111111111,0.0200051037037037,0,2.02873703703704,0,39965.1222222222,17338.0777777778,38.9626666666667,39.875,39.0574074074074,38.0367407407407,38.0183703703704,1959.97592592593,40.01,0,1704656629.7,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,19.7473975,21.2607658536585,2.16162341742121,0,1.304916,0.0334705440900522,0.00451063620789795,1,1,2,"1/2",3.13007,2.771,0.0723543,0.0695022,0.0824,0.0780948,27698.2,27320.4,30401.1,29621.5,38519.9,35945.1,46523.3,44027.2,1.8222,1.8065,0.0871345,0,23.5415,999.9,52.7,31,26.5444,63.5827,23.4816,1,0.21122,2.74284,20.2136,5.23002,11.974,4.96985,3.28968,9999,9999,9999,999.9,4.97274,1.87668,1.87472,1.87759,1.87432,1.8779,1.875,1.87611,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.295,0.0957,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,7.2,7.1,0.856934,2.52808,1.39893,2.34497,1.44897,2.49268,36.5996,15.174,18,488.967,444.263,20.3544,29.7789,29.9995,29.5296,29.5834,17.208,45.2614,32.4562,20.3659,299.709,15.6081,100.526,101.26
9,1704656626.6,40,2024-01-07 13:43:46,13:43:46,5,"n","brit.hl.2.6","albert",1704656618.81429,0.00109178427978039,1.09178427978039,0.627963684616358,354.661570640014,326.700225157257,29.2949457142871,31.8022170135999,0.0577902331519497,2.74136425310527,0.0571218672584225,0.0357605728944683,354.456442759765,26.1641185612551,24.9846142857143,3.17676209671753,49.6228505290008,1.50766003076922,3.03823745451324,1.66910206594831,-48.1476867383153,-110.200897311135,-8.46994665926548,187.637912051049,-18.5919377212351,1.10315823335042,0.627963684616358,321.915108682251,336.75963030303,-3.31727861471864,64.95,1.09178427978039,15.5070998059079,16.7962066666667,-0.00013502361405824,103.617098996071,5,1,1,0,47744,2014.76820714286,1652.71450894381,0.820300073767554,0.17592914237138,6,0.5,"0: Broadleaf",2,TRUE,1704656618.81429,354.661571428571,332.821464285714,16.8135785714286,15.5120892857143,351.337714285714,16.7176678571429,500.0165,89.5692535714286,0.0999399535714286,24.2389678571429,24.9846142857143,999.9,0,0,10007.6839285714,0,14.7599928571429,21.840075,360.72675,338.065607142857,1.3014925,332.821464285714,15.5120892857143,1.50597928571429,1.389405,13.0289964285714,11.8025,2000.00821428571,0.979995357142857,0.0200048607142857,0,2.15643214285714,0,39916.0428571429,17338.275,38.95275,39.8705,39.0553571428571,38.0243571428571,38.0044285714286,1959.99821428571,40.01,0,1704656634.5,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,21.370125,9.43749343339587,0.95537288656053,0,1.3032575,-0.0632553095684832,0.0110053588651166,1,1,2,"1/2",3.12978,2.77102,0.0696093,0.0665954,0.0823721,0.0782458,27780.5,27405.6,30401.4,29621.4,38521.5,35938.9,46524,44027.2,1.82148,1.807,0.0908896,0,23.5377,999.9,52.6,31,26.4943,63.6827,23.6218,1,0.210607,2.73594,20.2139,5.23002,11.974,4.96985,3.28975,9999,9999,9999,999.9,4.97272,1.87668,1.87477,1.87759,1.87433,1.8779,1.875,1.87613,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.242,0.0956,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,7.3,7.1,0.823975,2.53418,1.39893,2.34375,1.44897,2.4292,36.6233,15.1652,18,488.541,444.559,20.3698,29.772,29.9995,29.5264,29.5809,16.5308,45.2614,32.0667,20.3783,279.673,15.625,100.528,101.259
10,1704656631.6,45,2024-01-07 13:43:51,13:43:51,5,"n","brit.hl.2.6","albert",1704656624.1,0.00107895876462783,1.07895876462783,0.5914405055657,337.566480737215,310.85595272747,27.8739615990605,30.2690523975533,0.0569391171675135,2.74061242232728,0.056289998191748,0.0352389529366957,354.452580588023,26.1677658248719,25.0047518518518,3.18057850761341,49.5940108728434,1.50674990894687,3.03816909023573,1.67382859866653,-47.5820815200874,-113.201483892637,-8.70382364131161,184.965191533987,-18.9485296127946,1.09162298432554,0.5914405055657,304.973764238961,320.0098,-3.34858285714279,64.95,1.07895876462783,15.5295699623228,16.8018381818182,8.9354742417723e-05,103.617098996071,5,1,1,0,47664,2014.74617777778,1652.69644521544,0.820300077222794,0.175929149039993,6,0.5,"0: Broadleaf",2,TRUE,1704656624.1,337.566481481482,315.271444444445,16.8035740740741,15.5156962962963,334.298148148148,16.7078444444444,500.022518518519,89.5684259259259,0.0999923703703704,24.2385925925926,25.0047518518518,999.9,0,0,10003.3074074074,0,14.7609925925926,22.2950777777778,343.335777777778,320.24,1.28789111111111,315.271444444445,15.5156962962963,1.50506962962963,1.38971444444444,13.0197592592593,11.8058777777778,1999.98518518519,0.979995111111111,0.0200051074074074,0,2.16596666666667,0,39857.2925925926,17338.0703703704,38.9393333333333,39.8703333333333,39.0436296296296,38.0114814814815,38,1959.97518518518,40.01,0,1704656639.3,0,1704656198,13:36:38,1704656190.5,1704656198,1,0.04,-0.02,3.529,0.065,419,15,0.43,0.04,21.927665,5.76578611632269,0.579088514628809,0,1.29534925,-0.152748855534713,0.0179472963684645,1,1,2,"1/2",3.12993,2.77099,0.0667868,0.0636402,0.082393,0.078289,27865.4,27492.4,30402.1,29621.3,38521.2,35936.9,46525,44027,1.82157,1.80722,0.0910461,0,23.5346,999.9,52.6,31,26.4926,63.7527,23.3093,1,0.211636,4.09833,20.1783,5.23137,11.9743,4.9701,3.28988,9999,9999,9999,999.9,4.97272,1.87668,1.87473,1.87759,1.87428,1.87792,1.87498,1.87611,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.188,0.0957,2.04682291208025,0.00406834151302063,-1.33673961460008e-06,2.96868173682424e-10,-0.0345197678763438,-0.0049338900415618,0.00093146888092629,-1.01479314187685e-05,0,2132,0,26,7.4,7.2,0.786133,2.55005,1.39893,2.34375,1.44897,2.4292,36.6233,15.1215,18,488.576,444.681,20.3286,29.7661,30.0009,29.5232,29.5783,15.7739,44.9806,31.6868,19.9422,266.316,15.6372,100.53,101.259
