"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1703192823.6,0,2023-12-21 15:07:03,15:07:03,5,"n","paul.lh.3.31","albert",1703192820.6,0.00032543919575634,0.325439195756342,-0.873471788361177,420.946091997891,484.001897669132,43.9101573760453,38.189538585434,0.0184860459775111,2.75931523126283,0.018417517301208,0.0115170840757826,0.0247613568681818,25.2684792708761,25.0043,3.18049283008944,49.8687616688206,1.61981824078775,3.24816214917266,1.56067458930169,-14.3518685328547,52.6029600571165,4.03980668083548,42.3156595619655,-0.89165331551905,0.324168559005827,-0.873471788361177,427.522395957272,428.589636363636,-8.21652260997825e-05,65.0118966465377,0.325439195756342,17.4697829034972,17.8533690909091,-2.19242277038775e-06,96.2109877493756,3,1,1,0,48148,0.259145545454545,0.103658218181818,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192820.6,420.946090909091,420.039818181818,17.8545272727273,17.4724545454545,417.958818181818,17.7511545454545,499.979181818182,90.6231454545455,0.0999644909090909,25.3579090909091,25.0043,999.9,0,0,9997.09818181818,0,0.259145545454545,0.906352727272727,428.598454545455,427.509363636364,0.382072,420.039818181818,17.4724545454545,1.61803272727273,1.58340818181818,14.1316090909091,13.7982636363636,0,0,0,0,2.07315454545455,0,-0.145009090909091,-2.38116363636364,35.0735454545455,41.9998181818182,38.2609090909091,41.494,36.5904545454545,0,0,0,1703192828.8,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.9469995,-0.184982183864914,0.038911551523937,1,0.382732125,0.00374714071294498,0.00083764918633936,1,2,2,"2/2",3.13004,2.77104,0.0857455,0.0865113,0.0873915,0.0864758,27420.9,26866.2,30528.6,29662.3,38466.7,35668.6,46716.7,44094.2,1.83738,1.85363,0.0340417,0,24.4468,999.9,37.6,32.8,20.7261,63.0251,22.8566,1,0.0679065,0.505934,20.2145,5.23855,11.974,4.9726,3.291,9999,9999,9999,999.9,4.97296,1.87728,1.87531,1.87818,1.87485,1.87845,1.87551,1.87671,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1033,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,11.8,11.9,1.10474,2.55493,1.39893,2.33521,1.44897,2.50244,38.3301,24.105,18,486.023,461.252,24.1328,27.9556,29.9999,27.8167,27.8966,22.1518,22.6669,44.6326,24.1322,420,17.5357,100.946,101.408
2,1703192828.6,5,2023-12-21 15:07:08,15:07:08,5,"n","paul.lh.3.31","albert",1703192826.1,0.00028560960074747,0.285609600747476,-0.898711491613055,420.923001118186,496.857955828639,45.0765457850362,38.187483382922,0.0162200640975293,2.75982052077995,0.0161672897003994,0.010109283243752,0.0258714365,25.2812545311548,25.0044555555556,3.18052232540283,49.8758396108942,1.62022066362979,3.24850804772395,1.56030166177304,-12.5953833929637,52.8559128543509,4.05852952837294,44.3449304262602,-0.896599256432258,0.27968399460687,-0.898711491613055,427.475622358036,428.573751515151,-8.6837431456032e-05,65.0118966465377,0.285609600747476,17.5310961063995,17.8676442424242,9.40561908854366e-06,96.2109877493756,3,1,1,0,48223,0.270763333333333,0.108305333333333,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192826.1,420.923,419.988333333333,17.8589444444444,17.5293111111111,417.936,17.7555111111111,499.990333333333,90.6232666666667,0.0999375333333333,25.3597,25.0044555555556,999.9,0,0,10000.0722222222,0,0.270763333333333,0.934794111111111,428.577,427.481666666667,0.329638111111111,419.988333333333,17.5293111111111,1.61843555555556,1.58856111111111,14.1354666666667,13.8483,0,0,0,0,2.07065555555556,0,0.528677777777778,-2.37345555555556,35.111,41.8192222222222,38.2011111111111,41.1315555555556,36.4721111111111,0,0,0,1703192834.2,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.939492775,-0.218118878048783,0.0373124440418257,1,0.37016355,-0.180850176360226,0.0232202604269957,1,2,2,"2/2",3.12997,2.77097,0.0857448,0.0865086,0.0874537,0.0867165,27421,26866.7,30528.7,29662.8,38464,35659.8,46716.7,44095.1,1.83713,1.85382,0.0337362,0,24.4468,999.9,37.6,32.8,20.7255,63.0051,22.8365,1,0.0677591,0.526155,20.2146,5.23885,11.974,4.9728,3.291,9999,9999,9999,999.9,4.97299,1.87729,1.87533,1.8782,1.87486,1.87848,1.87557,1.87675,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1036,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,11.9,12,1.10474,2.55249,1.39893,2.33521,1.44897,2.41455,38.3545,24.0963,18,485.872,461.363,24.13,27.9532,30,27.8147,27.8945,22.1528,22.6669,44.6326,24.1275,420,17.5357,100.946,101.41
3,1703192833.6,10,2023-12-21 15:07:13,15:07:13,5,"n","paul.lh.3.31","albert",1703192830.8,0.00032117807186518,0.321178071865183,-0.91860910002517,420.930901143144,488.76693568137,44.3421985576473,38.1879383299907,0.0182782721446962,2.76140661091788,0.0182113227956257,0.0113880713499584,0.025735274565,25.2715214085346,25.0022,3.18009466675324,49.9442688833023,1.62244455872631,3.24850997922753,1.55765010802693,-14.1639529692546,53.2235695013219,4.08436649918124,43.1697183058135,-0.913319186116775,0.277470171509805,-0.91860910002517,427.46559140864,428.587781818182,-4.07502998393957e-05,65.0118966465377,0.321178071865183,17.5569991832685,17.8956133333333,0.00567762637407734,96.2109877493756,3,1,1,0,48169,0.2693383,0.10773532,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192830.8,420.9309,419.9751,17.88358,17.55658,417.9437,17.77976,500.0147,90.62266,0.09992232,25.35971,25.0022,999.9,0,0,10009.52,0,0.2693383,0.9556731,428.5956,427.4801,0.3270084,419.9751,17.55658,1.620657,1.591025,14.15666,13.87214,0,0,0,0,2.04088,0,0.57644,-2.30266,35.0936,41.6061,38.0747,40.8621,36.3873,0,0,0,1703192839,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.938149048780488,0.0190612682926842,0.0351181821727659,1,0.357955341463415,-0.244494459930313,0.0279513400417101,1,2,2,"2/2",3.12988,2.77102,0.085738,0.0865128,0.0875435,0.0867266,27421.3,26866.7,30528.8,29662.9,38460.5,35659.5,46717,44095.2,1.83727,1.85385,0.034079,0,24.4468,999.9,37.6,32.8,20.7275,63.0151,23.0529,1,0.0677007,0.532405,20.2147,5.239,11.974,4.97305,3.291,9999,9999,9999,999.9,4.97299,1.87729,1.87534,1.87821,1.87485,1.87848,1.87559,1.87681,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1041,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,12,12.1,1.10474,2.54639,1.39893,2.33521,1.44897,2.50244,38.3545,24.105,18,485.938,461.36,24.1257,27.9512,29.9999,27.8123,27.8921,22.1523,22.6669,44.6326,24.1239,420,17.5357,100.946,101.41
4,1703192838.6,15,2023-12-21 15:07:18,15:07:18,5,"n","paul.lh.3.31","albert",1703192836.1,0.00030413626639011,0.304136266390119,-0.899032174713533,420.933667787096,491.400554608081,44.5796121715073,38.1868914959711,0.0173145377532422,2.76008876590779,0.0172544210751457,0.0107893969346963,0.026354601,25.2766661124303,25.0072333333333,3.18104906767449,50.0007471316356,1.62432658341889,3.24860462413206,1.5567224842556,-13.4124093478043,52.522112594792,4.03257327698332,43.168631124971,-0.874611954092913,0.294197217378834,-0.899032174713533,427.56184122675,428.657860606061,0.00043202197008001,65.0118966465377,0.304136266390119,17.5585182705678,17.9103248484849,0.00094001596147522,96.2109877493756,3,1,1,0,48134,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192836.1,420.933666666667,420.032777777778,17.9049333333333,17.5582333333333,417.946666666667,17.8007555555556,500.022444444444,90.6194666666667,0.100032433333333,25.3602,25.0072333333333,999.9,0,0,10002.0777777778,0,0.27582,0.901068777777778,428.608111111111,427.539555555556,0.346678666666667,420.032777777778,17.5582333333333,1.62253555555556,1.59111777777778,14.1745111111111,13.8730666666667,0,0,0,0,1.90507777777778,0,0.568833333333333,-2.24567777777778,35.1248888888889,41.3746666666667,38.0066666666667,40.6041111111111,36.2497777777778,0,0,0,1703192843.8,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.923384075,0.00486354596622748,0.0390106325527974,1,0.347107725,-0.134088866791746,0.0235732196114442,1,2,2,"2/2",3.12989,2.77103,0.0857507,0.0865045,0.087592,0.0867223,27421.2,26866.9,30529,29662.8,38458.3,35659.6,46716.9,44095.1,1.83715,1.8538,0.0343397,0,24.4468,999.9,37.6,32.8,20.7258,62.9651,23.141,1,0.0676702,0.53598,20.2146,5.2387,11.974,4.9727,3.291,9999,9999,9999,999.9,4.97299,1.8773,1.87537,1.87822,1.8749,1.87849,1.87561,1.87682,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1043,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,12.1,12.2,1.10474,2.54272,1.39893,2.33521,1.44897,2.58545,38.3301,24.105,18,485.856,461.309,24.1217,27.9488,29.9999,27.8102,27.8897,22.1531,22.6669,44.6326,24.1206,420,17.5245,100.946,101.41
5,1703192843.6,20,2023-12-21 15:07:23,15:07:23,5,"n","paul.lh.3.31","albert",1703192840.8,0.00030741409371193,0.307414093711931,-1.00816582771383,420.97600125573,500.366328294634,45.3928174784557,38.1905929860237,0.0175167995531049,2.75924670337162,0.0174552541401424,0.0109150453388434,0.026354601,25.2757901297386,25.00505,3.1806350418382,50.0290029267847,1.62524933417712,3.24861428191084,1.55538570766108,-13.5569615326961,52.838311738274,4.05804513004434,43.3657499366222,-0.989104779363606,0.303497692101949,-1.00816582771383,427.408110254668,428.646484848485,-0.00146681892121298,65.0118966465377,0.307414093711931,17.5577118900925,17.9181121212121,0.00026816973066953,96.2109877493756,3,1,1,0,48185,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192840.8,420.976,419.9424,17.91517,17.5575,417.9888,17.81081,500.0036,90.61923,0.09993896,25.36025,25.00505,999.9,0,0,9997.125,0,0.27582,1.0336239,428.6554,427.4471,0.3576927,419.9424,17.5575,1.623461,1.591047,14.1833,13.87236,0,0,0,0,1.94566,0,0.02806,-2.21788,35.1499,41.156,37.8936,40.3123,36.1872,0,0,0,1703192849.2,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.951988,0.318046536585364,0.0623532186438679,1,0.3418383,0.0525199699812373,0.0168619070766032,1,2,2,"2/2",3.12996,2.77093,0.0857464,0.0865056,0.0876148,0.0867213,27420.9,26866.8,30528.5,29662.7,38456.9,35659.7,46716.4,44095.2,1.83713,1.85395,0.0337213,0,24.447,999.9,37.6,32.8,20.729,62.7951,22.9006,1,0.0671189,0.556936,20.2146,5.23826,11.974,4.9727,3.291,9999,9999,9999,999.9,4.97297,1.87729,1.87532,1.8782,1.87486,1.87851,1.8756,1.87679,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1044,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,12.2,12.2,1.10474,2.55005,1.39893,2.33521,1.44897,2.52319,38.3301,24.105,18,485.826,461.39,24.1155,27.9467,29.9999,27.8078,27.8878,22.1555,22.6669,44.6326,24.1126,420,17.5179,100.945,101.41
6,1703192848.6,25,2023-12-21 15:07:28,15:07:28,5,"n","paul.lh.3.31","albert",1703192846.1,0.00030968950961213,0.30968950961213,-0.916549787182838,420.968334475691,491.41054739664,44.5793589888483,38.189042960004,0.0176628945701672,2.75870651378029,0.0176003080377377,0.0110057971034939,0.026354601,25.2744871354983,24.9996777777778,3.17961650698941,50.0436796386043,1.62566222052145,3.24848658664059,1.55395428646797,-13.6573073738949,53.5286385934819,4.11174329382546,44.0094291144124,-0.909863605878288,0.308619997256238,-0.916549787182838,427.53718524593,428.655266666666,0.00031863319338206,65.0118966465377,0.30968950961213,17.5563420053154,17.9207945454545,7.70032735924521e-05,96.2109877493756,3,1,1,0,48168,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192846.1,420.968333333333,420.032333333333,17.9201222222222,17.5563888888889,417.980888888889,17.8156666666667,499.964333333333,90.6171,0.100039111111111,25.3595888888889,24.9996777777778,999.9,0,0,9994.16666666667,0,0.27582,0.935913111111111,428.649666666667,427.538333333333,0.363713888888889,420.032333333333,17.5563888888889,1.62386777777778,1.59091,14.1871888888889,13.8710444444444,0,0,0,0,1.98726666666667,0,0.104922222222222,-2.18511111111111,34.9651111111111,40.9444444444444,37.7634444444444,40.0553333333333,36.1107777777778,0,0,0,1703192854,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.95812735,0.0852498461538433,0.0600435345809813,1,0.348600475,0.145426345215759,0.0145668575179884,1,2,2,"2/2",3.13003,2.77107,0.0857478,0.0865137,0.0876247,0.0867164,27421.8,26866.8,30529.6,29663.1,38457.8,35659.9,46718,44095.3,1.83713,1.85385,0.0335202,0,24.4489,999.9,37.6,32.8,20.729,62.9851,22.7965,1,0.0671418,0.549485,20.2148,5.23915,11.974,4.9727,3.291,9999,9999,9999,999.9,4.97296,1.87729,1.87537,1.8782,1.87486,1.87848,1.8756,1.87681,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1045,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,12.2,12.3,1.10474,2.55859,1.39893,2.33521,1.44897,2.4292,38.3301,24.0963,18,485.818,461.312,24.1097,27.9449,30,27.8066,27.886,22.153,22.6669,44.6326,24.1096,420,17.5124,100.948,101.41
7,1703192853.6,30,2023-12-21 15:07:33,15:07:33,5,"n","paul.lh.3.31","albert",1703192850.8,0.00030943817279642,0.309438172796425,-0.894939729369128,420.958601114623,489.512683624666,44.4074578673383,38.1883901444005,0.0176529915086119,2.7609512321602,0.0175905256364724,0.010999672322826,0.02565620694,25.2736372273714,24.99846,3.17938566467838,50.0514121569311,1.62581877974303,3.24829751984908,1.55356688493535,-13.6462234203224,53.6077522785837,4.11442697497895,44.1016120401803,-0.924405590188174,0.309189579501195,-0.894939729369128,427.519431942133,428.617818181818,-0.00113340524710909,65.0118966465377,0.309438172796425,17.5575920041703,17.9221266666667,1.39682539684437e-05,96.2109877493756,3,1,1,0,48139,0.2685108,0.10740432,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192850.8,420.9586,420.0056,17.92174,17.5574,417.9714,17.81728,500.0522,90.61769,0.09999588,25.35861,24.99846,999.9,0,0,10007.375,0,0.2685108,0.9528839,428.6406,427.5116,0.364337,420.0056,17.5574,1.624027,1.591011,14.18867,13.87202,0,0,0,0,2.0334,0,-0.10558,-2.15166,35.0498,40.7435,37.6935,39.8247,35.9999,0,0,0,1703192858.8,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.954591878048781,0.10324231358885,0.0590795520121873,1,0.356730878048781,0.0826992334494774,0.00886666489172795,1,2,2,"2/2",3.12989,2.771,0.0857432,0.0864997,0.08763,0.0867245,27421.8,26867.3,30529.5,29663.1,38457.5,35659.8,46717.9,44095.5,1.83745,1.8539,0.0338778,0,24.4491,999.9,37.6,32.8,20.7283,62.9951,23.129,1,0.0671799,0.493935,20.215,5.23855,11.974,4.97245,3.291,9999,9999,9999,999.9,4.97296,1.87729,1.87535,1.8782,1.87486,1.87848,1.8756,1.87682,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1045,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,12.3,12.4,1.10474,2.54639,1.39893,2.33521,1.44897,2.53784,38.3301,24.105,18,485.985,461.329,24.1141,27.9425,30,27.8048,27.8842,22.1552,22.6669,44.6326,24.1207,420,17.5028,100.948,101.411
8,1703192858.6,35,2023-12-21 15:07:38,15:07:38,5,"n","paul.lh.3.31","albert",1703192856.1,0.00031138986046749,0.3113898604675,-0.891091275050971,420.91000110848,488.654634567755,44.329512586121,38.1838907724007,0.0177554089090624,2.75833645362357,0.0176921578458916,0.011063262642152,0.0256225393666667,25.2726147757156,25.0039111111111,3.18041909285173,50.0597254378606,1.62604917939751,3.24821833355026,1.55436991345422,-13.7322928466167,52.685391875899,4.04757104260839,43.0262926112573,-0.901775857017236,0.310571278887688,-0.891091275050971,427.484643835603,428.577551515152,-0.00095557083150261,65.0118966465377,0.3113898604675,17.5585884425213,17.9252527272727,4.11218872434801e-05,96.2109877493756,3,1,1,0,48272,0.268158444444444,0.107263377777778,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192856.1,420.91,419.984777777778,17.9243222222222,17.5583333333333,417.923,17.8198222222222,500.022555555556,90.6173666666667,0.100104222222222,25.3582,25.0039111111111,999.9,0,0,9991.95,0,0.268158444444444,0.925208222222222,428.592,427.491,0.366018777777778,419.984777777778,17.5583333333333,1.62425444444444,1.59108888888889,14.1908777777778,13.8727666666667,0,0,0,0,2.05572222222222,0,-0.5393,-2.11672222222222,34.9927777777778,40.5274444444444,37.5621111111111,39.5693333333333,35.9166666666667,0,0,0,1703192864.2,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.9650152,-0.365475444652909,0.0501309563659023,1,0.362894125,0.0304703527204503,0.00331185967537499,1,2,2,"2/2",3.12995,2.77112,0.0857361,0.0865071,0.0876419,0.086723,27422.1,26866.9,30529.6,29662.9,38457.3,35660,46718.2,44095.6,1.83715,1.85385,0.0338405,0,24.4509,999.9,37.7,32.8,20.7845,62.8851,23.0088,1,0.0670986,0.511324,20.215,5.23885,11.974,4.97285,3.291,9999,9999,9999,999.9,4.97298,1.87729,1.87536,1.8782,1.87486,1.87851,1.87561,1.87679,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1046,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,12.4,12.5,1.10474,2.54761,1.39893,2.33521,1.44897,2.57446,38.3301,24.105,18,485.806,461.284,24.1204,27.9413,29.9999,27.8029,27.8824,22.1536,22.6669,44.6326,24.1209,420,17.4928,100.949,101.411
9,1703192863.6,40,2023-12-21 15:07:43,15:07:43,5,"n","paul.lh.3.31","albert",1703192860.8,0.00031371336070665,0.313713360706651,-1.08546321037336,420.94920134943,505.24870784206,45.8354808058833,38.1879433618168,0.0178996335474174,2.76120270845665,0.0178354192283432,0.0111528871295301,0.025735274565,25.2726988282076,25.00015,3.17970602551259,50.0652794302449,1.62629147019716,3.2483419421698,1.55341455531543,-13.8347592071633,53.3952965824457,4.0977872042331,43.6840598540805,-0.914777418194426,0.312545546496105,-1.08546321037336,427.522590993538,428.705309090909,0.030130948390749,65.0118966465377,0.313713360706651,17.5582900079848,17.9277587878788,3.08901086186403e-05,96.2109877493756,3,1,1,0,48221,0.2693383,0.10773532,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192860.8,420.9492,420.0094,17.92676,17.55845,417.9619,17.82221,500.0287,90.61871,0.09994023,25.35884,25.00015,999.9,0,0,10008.75,0,0.2693383,0.93959,428.6333,427.516,0.3682992,420.0094,17.55845,1.624499,1.591126,14.19318,13.87313,0,0,0,0,2.03046,0,-0.7282,-2.11134,34.956,40.3622,37.4934,39.4061,35.8874,0,0,0,1703192869,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.941369756097561,-0.0684263832752593,0.0275814333934637,1,0.365251268292683,0.020629777003484,0.00222456286771339,1,2,2,"2/2",3.13007,2.77105,0.085755,0.0865112,0.087649,0.0867344,27421.7,26866.8,30529.7,29662.9,38457,35659.2,46718.2,44095.3,1.83748,1.8538,0.0334159,0,24.4509,999.9,37.7,32.8,20.7843,62.8051,22.7925,1,0.0670097,0.519194,20.2149,5.23915,11.974,4.9729,3.291,9999,9999,9999,999.9,4.97298,1.87729,1.87532,1.8782,1.87485,1.87847,1.87558,1.87674,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.987,0.1046,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,12.5,12.6,1.10474,2.55371,1.39893,2.33521,1.44897,2.50732,38.3301,24.0963,18,485.969,461.234,24.1215,27.9393,29.9999,27.8005,27.8803,22.1529,22.6669,44.6326,24.1207,420,17.4861,100.949,101.41
10,1703192868.6,45,2023-12-21 15:07:48,15:07:48,5,"n","paul.lh.3.31","albert",1703192866.1,0.00031160233782231,0.311602337822319,-0.981575659655775,420.993223445167,496.69891403805,45.0610700953345,38.1929668359819,0.0177776233210284,2.75997853558442,0.0177142517735566,0.0110770821237861,0.026354601,25.2731192937924,25.0013888888889,3.17994089045966,50.06855231332,1.62638532069906,3.24831704843677,1.55355556976061,-13.7416630979643,53.1681040891171,4.08218406447363,43.5349796566265,-0.961842250017368,0.312197402210599,-0.981575659655775,427.493265966435,428.688939393939,0.00070504827586776,65.0118966465377,0.311602337822319,17.5606050410462,17.9278690909091,-3.00788603995052e-06,96.2109877493756,3,1,1,0,48152,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703192866.1,420.993222222222,419.996666666667,17.9273111111111,17.5593666666667,418.005888888889,17.8227333333333,499.967666666667,90.6211111111111,0.0999853555555556,25.3587111111111,25.0013888888889,999.9,0,0,10001.2444444444,0,0.27582,0.996598,428.678555555556,427.503555555556,0.367933222222222,419.996666666667,17.5593666666667,1.62459111111111,1.59124888888889,14.1940666666667,13.8743111111111,0,0,0,0,2.03344444444444,0,-1.026,-2.02111111111111,34.9374444444444,40.1802222222222,37.3884444444444,39.1873333333333,35.7914444444445,0,0,0,1703192873.8,0,1703192114.1,14:55:14,1703192114.1,1703192108.6,5,-0.201,0.003,2.985,0.099,420,18,0.38,0.2,0.953377756097561,0.165540480836237,0.0362134947281855,1,0.366404585365854,0.0132580975609755,0.0017130051040832,1,2,2,"2/2",3.12997,2.7708,0.0857566,0.0865159,0.0876538,0.0867109,27421.8,26866.9,30529.8,29663.1,38456.8,35660.2,46718.2,44095.4,1.83727,1.85397,0.0333488,0,24.4509,999.9,37.7,32.8,20.7852,62.6651,22.8926,1,0.0666921,0.522285,20.2147,5.2387,11.974,4.9728,3.291,9999,9999,9999,999.9,4.97297,1.87729,1.87532,1.87819,1.87485,1.87848,1.87558,1.87671,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.988,0.1045,1.5765442024157,0.00405539569251112,-1.84489078993105e-06,5.19278700004693e-10,-0.0449847087695826,-0.00127686570777379,0.00060300998739479,-3.39870574218152e-06,1,2120,1,27,12.6,12.7,1.10474,2.55249,1.39893,2.33521,1.44897,2.44995,38.3301,24.105,18,485.849,461.327,24.1218,27.9372,30.0001,27.7989,27.8779,22.1527,22.9404,44.6326,24.1211,420,17.4793,100.949,101.411
