"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1705700715.5,0,2024-01-19 15:45:15,15:45:15,5,"n","paul.hl.1.21","albert",1705700712.5,0.00030061330109866,0.300613301098663,-0.621137828650088,420.610818945465,465.922905463523,42.6322845843359,38.4861957252229,0.0172785471629523,2.77741909052682,0.0172190518476401,0.0107672356632863,0.026354601,25.2726957308469,24.9918,3.17812345218533,49.9634831971661,1.6225932059357,3.24755822073617,1.55553024624963,-13.257046578451,54.3515246603879,4.14655948139465,45.2673921643316,-0.629547175520624,0.30104744760304,-0.621137828650088,427.45269352386,428.211357575757,-1.44624397088325e-05,65.1416710469638,0.300613301098663,17.3783627162607,17.7327296969697,-7.37102121861651e-07,108.336146081509,9,2,1,0,48713,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700712.5,420.610818181818,420.007272727273,17.7331181818182,17.3782454545455,417.283727272727,17.604,499.969,91.4008545454545,0.0998724727272727,25.3547818181818,24.9918,999.9,0,0,10018.4818181818,0,0.27582,0.603576636363636,428.204454545455,427.435545454545,0.354875090909091,420.007272727273,17.3782454545455,1.62082454545455,1.58838818181818,14.1582090909091,13.8466090909091,0,0,0,0,2.07513636363636,0,-0.592090909090909,-1.75803636363636,34.6021818181818,39.5451818181818,37.1304545454545,38.3802727272727,35.5169090909091,0,0,0,1705700740.9,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.60231475,0.0762208030018743,0.0384603955288749,1,0.353377725,0.0116845215759838,0.00133657745730466,1,2,2,"2/2",3.12974,2.77138,0.086352,0.0872234,0.0875923,0.086806,27378.5,26812.4,30502,29626.5,38418.1,35609,46667.9,44036.4,1.84675,1.88265,0.0297278,0,24.5038,999.9,40.1,31.8,20.7125,62.9478,22.3117,1,0.075658,0.519551,20.2133,5.2402,11.974,4.97325,3.291,9999,9999,9999,999.9,4.97297,1.87714,1.8752,1.87806,1.87477,1.87838,1.87544,1.8766,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.327,0.1291,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,145.7,145.5,1.10352,2.57568,1.39893,2.33276,1.44897,2.45972,37.9164,24.1313,18,491.251,480.086,24.1464,28.037,29.9999,27.8242,27.8897,22.1228,24.3837,68.0081,24.1476,420,17.437,100.847,101.279
2,1705700720.5,5,2024-01-19 15:45:20,15:45:20,5,"n","paul.hl.1.21","albert",1705700718,0.00029926134879774,0.29926134879775,-0.667986889766127,420.641445269978,470.53875213476,43.0550951611063,38.4894068185426,0.0171942001858274,2.77371841065259,0.0171352049329134,0.0107147866169684,0.0252272171666667,25.2716643504981,24.9939,3.17852139983805,49.9611977844946,1.62239425394685,3.24730856322737,1.55612714589119,-13.1974254819808,53.7717383020893,4.10781666041995,44.7073566976952,-0.685259339975697,0.300468269150621,-0.667986889766127,427.405233415326,428.221278787879,-8.20068112137704e-05,65.1416710469638,0.29926134879775,17.3766482322582,17.7293612121212,-1.5910101238561e-06,108.336146081509,9,2,1,0,48566,0.264021111111111,0.105608444444444,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700718,420.641444444444,419.970888888889,17.7307555555556,17.3766333333333,417.314222222222,17.6017,500.065888888889,91.4015111111111,0.100187666666667,25.3534888888889,24.9939,999.9,0,0,9996.59666666667,0,0.264021111111111,0.670644333333333,428.234555555556,427.397555555556,0.354109444444444,419.970888888889,17.3766333333333,1.62061777777778,1.58825111111111,14.1562555555556,13.8452888888889,0,0,0,0,2.1928,0,-0.865255555555556,-1.69505555555556,34.5621111111111,39.3818888888889,37.0068888888889,38.2291111111111,35.4512222222222,0,0,0,1705700745.7,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.6271073,0.0612888180112554,0.0376197216159291,1,0.354011125,0.00611463039399551,0.00104697381026221,1,2,2,"2/2",3.12986,2.77097,0.0863557,0.0872235,0.0875818,0.0868049,27378.8,26812.6,30502.4,29626.6,38419,35609.1,46668.4,44036.5,1.84695,1.88267,0.0301376,0,24.5005,999.9,40.1,31.8,20.7124,63.0478,21.9832,1,0.0755539,0.516337,20.2132,5.24005,11.974,4.97315,3.291,9999,9999,9999,999.9,4.97297,1.87714,1.87523,1.87808,1.87477,1.87838,1.87546,1.87663,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.327,0.1291,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,145.8,145.6,1.10352,2.56958,1.39893,2.33276,1.44897,2.59033,37.9164,24.1313,18,491.362,480.103,24.1502,28.0345,29.9999,27.8242,27.8897,22.1235,24.3837,68.0081,24.1525,420,17.4382,100.848,101.279
3,1705700725.5,10,2024-01-19 15:45:25,15:45:25,5,"n","paul.hl.1.21","albert",1705700722.7,0.00029950247707752,0.299502477077525,-0.662456593873172,420.622400816715,469.950514083898,43.0014286981402,38.4878059189259,0.0172121698254055,2.7759248741429,0.0171530982417429,0.010725976766878,0.0249051075,25.2694777461621,24.99136,3.17804007819425,49.9639222549636,1.62227253094898,3.24688786975249,1.55576754724527,-13.2080592391188,53.8685554702356,4.1118442569884,44.7972455956052,-0.663253615316122,0.300073246018359,-0.662456593873172,427.385727095493,428.195387878788,-0.0001480247745339,65.1416710469638,0.299502477077525,17.3759231021047,17.7289303030303,2.7472857778018e-08,108.336146081509,9,2,1,0,48621,0.26065,0.10426,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700722.7,420.6224,419.978,17.72936,17.37568,417.2952,17.60034,500.0336,91.40205,0.09998566,25.35131,24.99136,999.9,0,0,10009.54,0,0.26065,0.6443634,428.2144,427.4044,0.3536739,419.978,17.37568,1.620499,1.588174,14.15513,13.84452,0,0,0,0,2.12985,0,-0.73176,-1.65782,34.5122,39.3059,36.9309,38.0872,35.3812,0,0,0,1705700750.5,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.626543024390244,0.226981191637631,0.0390009969137674,1,0.354120707317073,-0.00034687108013905,0.0010146145067283,1,2,2,"2/2",3.1298,2.77108,0.0863476,0.087227,0.0875777,0.0867963,27378.9,26812.3,30502.3,29626.5,38419.2,35609.3,46668.4,44036.3,1.84695,1.88285,0.0301935,0,24.4971,999.9,40.1,31.8,20.7136,62.7278,22.1554,1,0.0751397,0.50979,20.2132,5.2396,11.974,4.97305,3.291,9999,9999,9999,999.9,4.97299,1.87716,1.87524,1.8781,1.87478,1.87837,1.87545,1.87665,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.328,0.129,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,145.8,145.7,1.10352,2.58057,1.39893,2.33276,1.44897,2.54883,37.9164,24.1313,18,491.362,480.219,24.1544,28.0345,29.9999,27.8242,27.8897,22.1245,24.1116,68.0081,24.1569,420,17.438,100.848,101.279
4,1705700730.5,15,2024-01-19 15:45:30,15:45:30,5,"n","paul.hl.1.21","albert",1705700728,0.00028482476692118,0.284824766921186,-0.629254475014088,420.626556333364,469.927379685434,42.9979940445903,38.4870066015843,0.0163514385714037,2.77388980296629,0.0162980784065605,0.0101910786113543,0.0257835942,25.2712268650724,24.9977222222222,3.17924581843174,49.9671299338093,1.62216242332721,3.24645907314681,1.55708339510453,-12.5607722212243,52.5454609311097,4.01387716059053,44.0243494646759,-0.639085824322209,0.2766147433938,-0.629254475014088,427.451144417888,428.21923030303,6.68743574559298e-05,65.1416710469638,0.284824766921186,17.3974271243008,17.733123030303,1.57864224156567e-07,108.336146081509,9,2,1,0,48551,0.269844,0.1079376,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700728,420.626555555556,419.999333333333,17.7287,17.4026777777778,417.299333333333,17.5996666666667,500.047,91.3992222222222,0.100009155555556,25.3490888888889,24.9977222222222,999.9,0,0,9997.85666666667,0,0.269844,0.627204111111111,428.218333333333,427.438,0.325979222222222,419.999333333333,17.4026777777778,1.62038666666667,1.59059222222222,14.1540666666667,13.8679555555556,0,0,0,0,2.10468888888889,0,-0.971266666666667,-1.62745555555556,34.4996666666667,39.1942222222222,36.8818888888889,37.9648888888889,35.3192222222222,0,0,0,1705700755.9,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.63057956097561,0.0756176445993034,0.0378805425741197,1,0.35069212195122,-0.0611364459930315,0.00993163445933791,1,2,2,"2/2",3.12963,2.77087,0.0863472,0.0872193,0.087602,0.0870263,27379.5,26812.8,30503,29626.7,38419.1,35600.5,46669.5,44036.6,1.84665,1.88312,0.030417,0,24.4935,999.9,40.1,31.8,20.7126,62.8578,22.3117,1,0.0751397,0.511117,20.2134,5.2396,11.974,4.97325,3.291,9999,9999,9999,999.9,4.97297,1.87714,1.87522,1.87809,1.87473,1.87837,1.87545,1.87661,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.328,0.1292,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,145.9,145.8,1.10352,2.57935,1.39893,2.33276,1.44897,2.41699,37.9164,24.1225,18,491.196,480.401,24.159,28.0322,30,27.8242,27.8897,22.1243,24.1116,68.0081,24.1609,420,17.4383,100.85,101.28
5,1705700735.5,20,2024-01-19 15:45:35,15:45:35,5,"n","paul.hl.1.21","albert",1705700732.7,0.00029958618137481,0.29958618137482,-0.621169186226333,420.603200767408,466.072301598875,42.6466386203384,38.4861160900375,0.0172353022750587,2.77068769133737,0.0171759605587378,0.0107402898531063,0.026354601,25.2645398524412,24.99125,3.17801923499513,50.0282490907543,1.62389951972898,3.24596512818813,1.55411971526615,-13.2117505986295,53.0693512876084,4.05839721411295,43.9423525040918,-0.630391545179822,0.255868397886141,-0.621169186226333,427.443889213681,428.202533333333,-8.10235488673359e-06,65.1416710469638,0.29958618137482,17.4467051136556,17.7585472727273,0.0051707885058431,108.336146081509,9,2,1,0,48670,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700732.7,420.6032,419.9759,17.74711,17.44553,417.276,17.61775,500.0215,91.4021,0.10009499,25.34653,24.99125,999.9,0,0,9978.689,0,0.27582,0.627179,428.2025,427.4328,0.301575,419.9759,17.44553,1.622124,1.59456,14.17061,13.90632,0,0,0,0,2.13048,0,-1.16667,-1.59214,34.4184,39.0683,36.8124,37.831,35.281,0,0,0,1705700760.7,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.640691317073171,-0.158897498257838,0.0319413558652294,1,0.334976317073171,-0.209033017421603,0.0237876579891082,1,2,2,"2/2",3.12984,2.77088,0.0863484,0.0872253,0.0876923,0.087067,27379.5,26813.1,30503,29627.2,38415,35599.6,46669.3,44037.6,1.84665,1.8829,0.030566,0,24.4893,999.9,40,31.8,20.6616,62.9278,21.9952,1,0.0751016,0.50619,20.2134,5.23736,11.974,4.97305,3.291,9999,9999,9999,999.9,4.97295,1.87715,1.87521,1.87805,1.87474,1.87838,1.87545,1.8766,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.327,0.1297,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,146,145.9,1.10352,2.56836,1.39893,2.33276,1.44897,2.55859,37.9164,24.1313,18,491.19,480.252,24.163,28.0319,30,27.8233,27.8897,22.1254,24.1116,68.0081,24.1659,420,17.4383,100.85,101.282
6,1705700740.5,25,2024-01-19 15:45:40,15:45:40,5,"n","paul.hl.1.21","albert",1705700738,0.00027909001845869,0.279090018458693,-0.647376267217255,420.602334131564,472.757924882244,43.2593003634756,38.486848655807,0.0160796539152773,2.77573560893321,0.0160280840302048,0.0100221720069624,0.026354601,25.2678481877106,24.9879111111111,3.1773866270552,50.0966553210008,1.62588393222097,3.24549397919462,1.55150269483424,-12.3078698140283,53.3003867379801,4.06853431733122,45.0874058422829,-0.63025755211668,0.269375369582846,-0.647376267217255,427.436203137972,428.226175757576,0.00016624145298786,65.1416710469638,0.279090018458693,17.4512005810772,17.7730436363636,0.00089745719097257,108.336146081509,9,2,1,0,48621,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700738,420.602333333333,419.981888888889,17.7684222222222,17.4508666666667,417.274888888889,17.6386666666667,499.923222222222,91.4042,0.0999252333333333,25.3440888888889,24.9879111111111,999.9,0,0,10008.1888888889,0,0.27582,0.620408777777778,428.211,427.441111111111,0.317563666666667,419.981888888889,17.4508666666667,1.62411,1.59508444444444,14.1894888888889,13.9113777777778,0,0,0,0,2.22444444444444,0,-1.39547777777778,-1.62205555555556,34.4166666666667,38.986,36.7426666666667,37.6942222222222,35.222,0,0,0,1705700765.5,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.630535925,-0.102754660412759,0.0288762189451697,1,0.3258901,-0.172426198874296,0.0220243586147247,1,2,2,"2/2",3.12974,2.7712,0.086355,0.087233,0.0877399,0.0870682,27379.4,26812.4,30503.1,29626.7,38413,35599,46669.3,44036.9,1.84652,1.88325,0.0303984,0,24.4856,999.9,40,31.8,20.6597,62.8778,22.0433,1,0.0750508,0.495027,20.2137,5.23676,11.974,4.97325,3.291,9999,9999,9999,999.9,4.97295,1.87714,1.87524,1.87808,1.87476,1.87838,1.87546,1.87662,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.327,0.1299,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,146.1,146,1.10352,2.56958,1.39893,2.33276,1.44897,2.57324,37.9164,24.1313,18,491.11,480.483,24.1678,28.0298,30,27.8218,27.8897,22.1251,24.1116,68.0081,24.1725,420,17.4383,100.85,101.28
7,1705700745.5,30,2024-01-19 15:45:45,15:45:45,5,"n","paul.hl.1.21","albert",1705700742.7,0.00028339024962187,0.283390249621874,-0.640381182329244,420.618500790499,471.090689476327,43.1067778409956,38.4883604673741,0.0163407299558614,2.77430326298662,0.0162874474507186,0.0101844273193498,0.02568255963,25.261790486821,24.98609,3.17704163369749,50.1369421153151,1.62672328010217,3.24456022140462,1.55031835359532,-12.4975100083246,52.8215187604923,4.03392777387315,44.3836190856708,-0.622009425478149,0.278440267395512,-0.640381182329244,427.467466966783,428.249103030303,7.86354994083154e-05,65.1416710469638,0.283390249621874,17.4490822301803,17.7809909090909,0.00025989617834027,108.336146081509,9,2,1,0,48607,0.2687866,0.10751464,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700742.7,420.6185,420.0127,17.77758,17.44943,417.2909,17.64762,500.0584,91.40409,0.10011249,25.33925,24.98609,999.9,0,0,9999.76,0,0.2687866,0.6057068,428.2313,427.4718,0.3281673,420.0127,17.44943,1.624943,1.594948,14.1974,13.91008,0,0,0,0,2.08132,0,-1.30509,-1.60083,34.3561,38.906,36.7121,37.5935,35.1746,0,0,0,1705700770.9,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.618387390243903,-0.0374974703832748,0.0216313356531767,1,0.319655878048781,-0.00499687108013939,0.0158721313293567,1,2,2,"2/2",3.12973,2.77099,0.0863577,0.0872351,0.0877674,0.0870638,27379.5,26812.5,30503.3,29626.9,38412,35599.2,46669.5,44036.9,1.84673,1.8832,0.0306964,0,24.482,999.9,40,31.8,20.6597,62.7978,22.3037,1,0.0749797,0.475218,20.2135,5.23616,11.974,4.9732,3.291,9999,9999,9999,999.9,4.97295,1.87717,1.87525,1.8781,1.8748,1.87838,1.87546,1.87665,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.327,0.13,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,146.2,146,1.10352,2.57812,1.39893,2.33276,1.44897,2.43774,37.9164,24.1225,18,491.221,480.431,24.1748,28.0295,29.9999,27.8218,27.8874,22.1234,24.1116,68.0081,24.1827,420,17.4383,100.851,101.28
8,1705700750.5,35,2024-01-19 15:45:50,15:45:50,5,"n","paul.hl.1.21","albert",1705700748,0.00028813383454105,0.288133834541056,-0.617951439472593,420.650000761971,467.944286988209,42.8176505127348,38.4901476984193,0.0166220601579026,2.77459415797645,0.0165669362832617,0.0103592725216015,0.0260764231,25.2587845983325,24.9855444444444,3.17693828940549,50.1601828258066,1.62731120449514,3.24422901357114,1.54962708491035,-12.7067021032606,52.6518778826209,4.02050513127704,43.9917573337373,-0.642577588150593,0.285139391277327,-0.617951439472593,427.500499503714,428.255090909091,1.23974081737701e-05,65.1416710469638,0.288133834541056,17.4483433586883,17.78668,0.00015631053144592,108.336146081509,9,2,1,0,48651,0.272908666666667,0.109163466666667,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700748,420.65,420.022888888889,17.7845111111111,17.4484555555556,417.322666666667,17.6544222222222,500.039333333333,91.4016888888889,0.0999101333333333,25.3375333333333,24.9855444444444,999.9,0,0,10001.7366666667,0,0.272908666666667,0.627014333333333,428.266444444444,427.481777777778,0.336053222222222,420.022888888889,17.4484555555556,1.62553666666667,1.59482111111111,14.2030222222222,13.9088222222222,0,0,0,0,2.19328888888889,0,-1.88856666666667,-1.50424444444444,34.2774444444444,38.7982222222222,36.6318888888889,37.472,35.097,0,0,0,1705700775.7,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.620630829268293,-0.0225035749128909,0.0214482084576783,1,0.319987926829268,0.137014641114982,0.0137037057163564,1,2,2,"2/2",3.1297,2.7709,0.0863512,0.0872236,0.0877842,0.0870525,27379.6,26813,30503.2,29627,38411.5,35599.7,46669.7,44037,1.8465,1.88337,0.030566,0,24.4796,999.9,40,31.8,20.6624,62.6578,22.1194,1,0.0745478,0.461383,20.2133,5.23616,11.974,4.97315,3.291,9999,9999,9999,999.9,4.97298,1.87716,1.87529,1.87812,1.87481,1.8784,1.87546,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.327,0.1302,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,146.3,146.1,1.10352,2.56958,1.39893,2.33276,1.44897,2.50977,37.9406,24.1313,18,491.096,480.547,24.1851,28.0274,29.9999,27.8218,27.8874,22.1246,24.1116,68.0081,24.1924,420,17.4383,100.851,101.281
9,1705700755.5,40,2024-01-19 15:45:55,15:45:55,5,"n","paul.hl.1.21","albert",1705700752.7,0.00029092465452334,0.290924654523346,-0.648186906029801,420.627500799306,470.153352613197,43.0190840404588,38.4874630927083,0.0168026956980494,2.77574421596408,0.0167463926717016,0.0104715382172756,0.026354601,25.2566592001983,24.9779,3.17549051539834,50.174379843633,1.62763691788775,3.24396021029105,1.54785359751059,-12.8297772644795,53.6091551585587,4.09172089104711,44.8974533861262,-0.63949199982267,0.289486350446837,-0.648186906029801,427.463564565653,428.255296969697,-1.24526229464905e-05,65.1416710469638,0.290924654523346,17.4469118141465,17.7894272727273,5.00600615260981e-05,108.336146081509,9,2,1,0,48614,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700752.7,420.6275,420.0062,17.78836,17.44714,417.3,17.65819,499.9769,91.40016,0.09995119,25.33614,24.9779,999.9,0,0,10008.682,0,0.27582,0.621292,428.2451,427.4641,0.3412142,420.0062,17.44714,1.625859,1.594672,14.2061,13.9074,0,0,0,0,2.14427,0,-2.0871,-1.41174,34.2498,38.7122,36.5811,37.3746,35.0435,0,0,0,1705700780.5,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.619634902439024,0.0168597073170732,0.0214746395861801,1,0.328289658536585,0.107658815331011,0.0108038322166873,1,2,2,"2/2",3.12985,2.77099,0.0863525,0.0872289,0.0877911,0.0870533,27379.5,26813,30503.1,29627.3,38411.2,35600.2,46669.7,44037.6,1.8468,1.88323,0.0305474,0,24.4777,999.9,40,31.8,20.663,62.6078,21.9471,1,0.0745884,0.438423,20.2133,5.23541,11.974,4.97305,3.291,9999,9999,9999,999.9,4.97298,1.87715,1.87529,1.87811,1.87482,1.87844,1.87546,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.328,0.1302,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,146.3,146.2,1.10352,2.57202,1.39893,2.33276,1.44897,2.59033,37.9164,24.1313,18,491.261,480.447,24.1955,28.0265,30.0001,27.8215,27.8874,22.1242,24.1116,68.0081,24.2058,420,17.4382,100.851,101.282
10,1705700760.5,45,2024-01-19 15:46:00,15:46:00,5,"n","paul.hl.1.21","albert",1705700758,0.00029021724934225,0.290217249342256,-0.670805865893595,420.630667494835,472.458597512374,43.2303740132479,38.4880731835293,0.0167559260036862,2.77408556117065,0.0166999020556739,0.0104424566205268,0.026354601,25.2573577441828,24.9810222222222,3.1760817604048,50.1742440392101,1.62768564189221,3.24406610016925,1.54839611851259,-12.7985806959935,53.1922621085597,4.06240397677451,44.4824399903408,-0.668663973706869,0.290775187406976,-0.670805865893595,427.428684781385,428.247915151515,1.67278595545868e-05,65.1416710469638,0.290217249342256,17.4459964856014,17.7882272727273,-1.80206323465889e-05,108.336146081509,9,2,1,0,48605,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705700758,420.630666666667,419.975,17.7887444444444,17.446,417.303222222222,17.6585666666667,499.969,91.4009888888889,0.0998838666666666,25.3366888888889,24.9810222222222,999.9,0,0,9998.81666666667,0,0.27582,0.655561666666667,428.248666666667,427.432,0.342750666666667,419.975,17.446,1.62590777777778,1.59458222222222,14.2065555555556,13.9065222222222,0,0,0,0,2.12835555555556,0,-2.16826666666667,-1.42237777777778,34.2358888888889,38.611,36.5066666666667,37.2774444444444,35.0066666666667,0,0,0,1705700785.9,0,1705691983.1,13:19:43,1705691975.1,1705691983.1,4,-0.044,-0.006,3.327,0.059,420,14,0.04,0.03,0.625212875,0.161395530956847,0.0261025577474579,1,0.336499225,0.0624431932457784,0.00630265201517384,1,2,2,"2/2",3.12965,2.77078,0.086354,0.0872278,0.0877866,0.0870488,27379.8,26813.2,30503.5,29627.4,38411.6,35600.4,46670,44037.6,1.84678,1.88337,0.0309944,0,24.4759,999.9,40,31.8,20.6604,62.8278,22.2556,1,0.0745427,0.416277,20.2138,5.23541,11.974,4.97295,3.291,9999,9999,9999,999.9,4.97296,1.87714,1.87519,1.87805,1.87475,1.87837,1.87545,1.87663,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.327,0.1302,1.76258304681886,0.00432042001613797,-1.52926379907092e-06,3.87294035159799e-10,-0.0255671795757048,-0.00737077143865642,0.00121781636144872,-1.70417362885906e-05,1,2099,0,27,146.4,146.3,1.10352,2.58179,1.39893,2.33276,1.44897,2.50122,37.9406,24.1313,18,491.233,480.547,24.2099,28.025,30,27.8194,27.8874,22.1251,24.1116,68.0081,24.2207,420,17.4382,100.852,101.282
