"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1705357887.1,0,2024-01-15 16:31:27,16:31:27,5,"n","brit.lc.3.11","albert",1705357884.35,0.00034217736966652,0.342177369666524,-0.929195700572654,421.155301156773,484.966953448907,43.9750608815812,38.1888495231684,0.0194765363741244,2.75763285577118,0.0194004374740718,0.0121320857229933,0.026354601,25.2118157900153,24.99745,3.17919421989413,50.0974711123517,1.62222177787702,3.23813107100542,1.55697244201711,-15.0900220022937,45.8571080523982,3.52284311216666,34.3162837632711,-0.93345075476799,0.341116623253492,-0.929195700572654,427.695611239123,428.830181818182,7.93969936533702e-05,65.0178209394062,0.342177369666524,17.4878797041774,17.8911593939394,1.31372924419799e-06,105.553635193941,12,2,1,0,48233,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357884.35,421.1553,420.2075,17.89023,17.48819,417.6562,17.75385,499.9711,90.57635,0.10005706,25.3059,24.99745,999.9,0,0,9992.315,0,0.27582,0.9475401,428.8269,427.6871,0.402026,420.2075,17.48819,1.620431,1.584017,14.1545,13.8042,0,0,0,0,2.00729,0,-3.43971,-1.6444,34.025,39.7561,36.881,38.5123,35.3622,0,0,0,1705357906.1,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.935695,-0.0662769825783959,0.0245699442637127,1,0.402012097560976,0.00283593031358952,0.00086120366149907,1,2,2,"2/2",3.12996,2.77096,0.0856673,0.0865098,0.0873742,0.0864548,27411,26858.4,30515.5,29654.2,38443,35653.5,46686.8,44074.4,1.83605,1.87465,0.0246987,0,24.5871,999.9,41.2,31.5,21.1125,63.2869,21.9872,1,0.0782063,0.624434,20.2145,5.23631,11.974,4.9728,3.291,9999,9999,9999,999.9,4.97298,1.87706,1.87515,1.87795,1.87467,1.87835,1.87531,1.87651,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1363,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.3,12.3,1.10107,2.55493,1.39893,2.33521,1.44897,2.5293,37.7953,24.1313,18,484.987,474.28,24.1236,28.0543,30.0001,27.7709,27.8239,22.0735,26.0186,85.1451,24.1229,420.2,17.4721,100.889,101.369
2,1705357892.1,5,2024-01-15 16:31:32,16:31:32,5,"n","brit.lc.3.11","albert",1705357889.6,0.00034197699532195,0.341976995321956,-0.915245168205416,421.143112251698,483.836743646742,43.8742199260526,38.1891738688698,0.0194739172278026,2.7592087098781,0.0193978820175275,0.0121304828785528,0.026354601,25.2123764347813,24.9943777777778,3.17861194427307,50.0979672317969,1.6222818018898,3.23821881711031,1.55633014238327,-15.0811854936982,46.4080858550218,3.5630873855167,34.9163423478402,-0.93535060406498,0.341129667873491,-0.915245168205416,427.688929421402,428.807539393939,-0.00016733228747374,65.0178209394062,0.341976995321956,17.4880376436159,17.8910496969697,1.090952886917e-06,105.553635193941,12,2,1,0,48140,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357889.6,421.143111111111,420.193111111111,17.8902222222222,17.4882,417.644222222222,17.7538444444444,500.012333333333,90.5797888888889,0.100012722222222,25.3063555555556,24.9943777777778,999.9,0,0,10001.2533333333,0,0.27582,0.950134333333333,428.814666666667,427.672444444444,0.402020777777778,420.193111111111,17.4882,1.62049,1.58407777777778,14.1550444444444,13.8047777777778,0,0,0,0,2.06938888888889,0,-3.30674444444444,-1.58845555555556,34.0276666666667,39.861,36.9094444444444,38.6318888888889,35.4232222222222,0,0,0,1705357911.5,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.9372589,0.100272112570354,0.0272038783198279,1,0.402218325,-0.00035573358348999,0.0007991489031307,1,2,2,"2/2",3.12994,2.77097,0.0856673,0.0865117,0.0873808,0.086457,27410.8,26858.5,30515.3,29654.4,38442.5,35653.6,46686.6,44074.5,1.83617,1.87455,0.0251457,0,24.5871,999.9,41.2,31.5,21.1115,63.4169,22.1675,1,0.0782368,0.628361,20.2147,5.23586,11.974,4.97265,3.291,9999,9999,9999,999.9,4.97298,1.8771,1.87515,1.87799,1.87467,1.87835,1.87532,1.87652,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1364,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.3,12.4,1.10107,2.55371,1.39893,2.33521,1.44897,2.41333,37.8195,24.1225,18,485.075,474.24,24.126,28.0567,30.0001,27.7738,27.827,22.0728,26.0186,85.1451,24.1277,420.2,17.4721,100.889,101.37
3,1705357897.1,10,2024-01-15 16:31:37,16:31:37,5,"n","brit.lc.3.11","albert",1705357894.3,0.00034135334814504,0.341353348145047,-0.914730664406495,421.14000113966,483.926320852372,43.8831809581736,38.1896211931299,0.019438757398035,2.75822533105985,0.0193629690266844,0.0121086401979365,0.025550786625,25.2145666277546,24.99502,3.17873365639037,50.0958761439592,1.62241233698074,3.23861455645264,1.55632131940962,-15.0536826531966,46.6015455502339,3.57926489481889,35.1526785784813,-0.937396621307634,0.342550547460797,-0.914730664406495,427.674617624128,428.792593939394,-0.00017585151188349,65.0178209394062,0.341353348145047,17.4876938821645,17.8899787878788,-1.9725858420102e-06,105.553635193941,12,2,1,0,48181,0.2674075,0.106963,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357894.3,421.14,420.1883,17.89132,17.48764,417.6409,17.75496,500.0325,90.58154,0.09999367,25.30841,24.99502,999.9,0,0,9995.245,0,0.2674075,0.9518219,428.812,427.6672,0.4036908,420.1883,17.48764,1.620625,1.584056,14.15632,13.80457,0,0,0,0,2.14754,0,-3.30307,-1.62157,34.0249,39.9184,36.9559,38.7623,35.4622,0,0,0,1705357916.3,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.943669731707317,0.100700885017425,0.0265414281859046,1,0.402653756097561,0.00298248083623698,0.00095218654096993,1,2,2,"2/2",3.12982,2.77094,0.0856627,0.0865154,0.0873751,0.0864562,27410.9,26857.8,30515.2,29653.7,38442.7,35652.7,46686.5,44073.5,1.83613,1.8747,0.0244752,0,24.5871,999.9,41.2,31.5,21.1109,63.3369,22.3638,1,0.0783537,0.633423,20.2147,5.23556,11.974,4.9729,3.291,9999,9999,9999,999.9,4.97295,1.87704,1.87515,1.87799,1.87467,1.87834,1.87532,1.87651,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1363,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.4,12.5,1.10107,2.54272,1.39893,2.33521,1.44897,2.5354,37.8195,24.1313,18,485.068,474.368,24.1297,28.0591,30.0003,27.7768,27.8305,22.0738,26.0186,85.1451,24.1295,420.2,17.4721,100.888,101.367
4,1705357902.1,15,2024-01-15 16:31:42,16:31:42,5,"n","brit.lc.3.11","albert",1705357899.6,0.0003414846654347,0.341484665434708,-0.906543024722866,421.117001128166,483.212607152819,43.8197650636299,38.1886726061778,0.0194450303651601,2.75877224556724,0.0193692081455872,0.0121125426742916,0.0250808027166667,25.2164793877979,24.9948222222222,3.17869617367805,50.0844239927114,1.6222280919861,3.23898721930431,1.55646808169195,-15.0594737456706,46.9279133268663,3.60364876041883,35.4971691443311,-0.89923466214224,0.340807387327375,-0.906543024722866,427.6942118841,428.800951515151,0.0001078190974548,65.0178209394062,0.341484665434708,17.486858391406,17.8893175757576,7.1031523298559e-07,105.553635193941,12,2,1,0,48222,0.262488777777778,0.104995511111111,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357899.6,421.117,420.210111111111,17.8887555555556,17.4870888888889,417.618111111111,17.7524222222222,499.982888888889,90.5841666666667,0.100067177777778,25.3103444444444,24.9948222222222,999.9,0,0,9998.18888888889,0,0.262488777777778,0.906843333333333,428.787444444444,427.689111111111,0.401647888888889,420.210111111111,17.4870888888889,1.62043555555556,1.58405444444444,14.1545444444444,13.8045666666667,0,0,0,0,2.2371,0,-3.3864,-1.66557777777778,34.0481111111111,39.986,36.9857777777778,38.8122222222222,35.4648888888889,0,0,0,1705357921.1,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.9402435,-0.106312908067545,0.0291471417638162,1,0.4023573,0.0015615984990611,0.00102409787618176,1,2,2,"2/2",3.12996,2.77119,0.0856678,0.0865187,0.0873747,0.0864538,27410.6,26857.7,30515.1,29653.7,38442.8,35652.9,46686.6,44073.6,1.83625,1.87442,0.0254065,0,24.5871,999.9,41.2,31.5,21.1109,63.2269,22.1595,1,0.0786052,0.624673,20.2146,5.23541,11.974,4.97305,3.291,9999,9999,9999,999.9,4.97295,1.87701,1.87514,1.87798,1.87465,1.87833,1.87531,1.8765,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1363,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.5,12.5,1.10107,2.54272,1.39893,2.33521,1.44897,2.58423,37.7953,24.1313,18,485.157,474.21,24.1315,28.0614,30.0004,27.7798,27.8333,22.0732,26.0186,85.1451,24.1362,420.2,17.4721,100.888,101.368
5,1705357907.1,20,2024-01-15 16:31:47,16:31:47,5,"n","brit.lc.3.11","albert",1705357904.3,0.00034210203405259,0.342102034052592,-0.925442534183665,421.148401153367,484.752002008187,43.9598067691001,38.1919048485019,0.0194471762452815,2.76015005505147,0.0193713750230209,0.012113895102528,0.026262366585,25.2156958801203,25.00901,3.18138601200243,50.0882084289428,1.6222865531077,3.23885921256127,1.55909945889473,-15.0866997017193,44.7412624209254,3.43425181326526,33.1150768990564,-0.932851932320303,0.342250899810237,-0.925442534183665,427.695465603325,428.824957575758,0.00015508492365379,65.0178209394062,0.342102034052592,17.4855579798081,17.8887187878788,-7.83152122165068e-07,105.553635193941,12,2,1,0,48113,0.2748547,0.10994188,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357904.3,421.1484,420.202,17.88922,17.48589,417.6495,17.75288,500.0297,90.5851,0.10004743,25.30968,25.00901,999.9,0,0,10006.235,0,0.2748547,0.9466095,428.82,427.6804,0.4033529,420.202,17.48589,1.620496,1.583959,14.15512,13.80363,0,0,0,0,2.03607,0,-3.19992,-1.65231,34.106,40.0747,37.0184,38.906,35.4936,0,0,0,1705357926.5,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.94062575,-0.10239595497186,0.028685501041249,1,0.4026941,0.00165242026266325,0.00099468876539347,1,2,2,"2/2",3.13006,2.77087,0.0856691,0.0865162,0.0873702,0.0864472,27410.7,26857.6,30515.2,29653.6,38443.1,35653.2,46686.7,44073.6,1.83617,1.87442,0.0254437,0,24.5871,999.9,41.2,31.5,21.11,63.3569,21.9551,1,0.0789964,0.724913,20.2142,5.23571,11.974,4.97275,3.291,9999,9999,9999,999.9,4.97296,1.87704,1.87514,1.87799,1.87467,1.87833,1.87533,1.87651,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1364,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.6,12.6,1.10107,2.55005,1.39893,2.33521,1.44897,2.53174,37.8195,24.1225,18,485.139,474.236,24.1342,28.0638,30.0004,27.7833,27.8365,22.0742,26.0186,85.1451,24.0979,420.2,17.4721,100.889,101.367
6,1705357912.1,25,2024-01-15 16:31:52,16:31:52,5,"n","brit.lc.3.11","albert",1705357909.6,0.00034121767972298,0.341217679722981,-0.978495314718335,421.120223439028,489.17738479105,44.3623533680218,38.1904085173568,0.0194176761325388,2.75977944321692,0.0193420941186716,0.0120955749475297,0.026354601,25.2184260902351,24.9997888888889,3.1796375699732,50.0766566010159,1.62215338732108,3.2393404380918,1.55748418265212,-15.0476996757835,46.4788524774481,3.56798431122421,35.0254917138888,-0.922798903035448,0.341926229433447,-0.978495314718335,427.647780672242,428.821175757576,0.00456667418323673,65.0178209394062,0.341217679722981,17.4842822721664,17.8864236363636,-1.21925525374621e-06,105.553635193941,12,2,1,0,48231,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357909.6,421.120222222222,420.185666666667,17.8872555555556,17.4842888888889,417.621222222222,17.7509555555556,500.006777777778,90.5878,0.0998620777777778,25.3121777777778,24.9997888888889,999.9,0,0,10003.7444444444,0,0.27582,0.934258333333333,428.79,427.663333333333,0.402945666666667,420.185666666667,17.4842888888889,1.62036777777778,1.58386444444444,14.1538777777778,13.8027222222222,0,0,0,0,2.02623333333333,0,-3.03617777777778,-1.71628888888889,34.0832222222222,40.1525555555556,37.0762222222222,39,35.5482222222222,0,0,0,1705357931.3,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.93661195,-0.0156289080675436,0.0263363005630536,1,0.40297915,-0.00070412757973853,0.00093684213051079,1,2,2,"2/2",3.12982,2.77099,0.0856705,0.0865295,0.0873647,0.0864472,27410.4,26857,30514.9,29653.3,38442.9,35652.6,46686.2,44072.8,1.836,1.8745,0.0245497,0,24.5871,999.9,41.2,31.5,21.1105,63.3069,22.1915,1,0.0796037,0.750983,20.214,5.23541,11.974,4.97275,3.291,9999,9999,9999,999.9,4.97295,1.87704,1.87515,1.87797,1.87468,1.87836,1.87533,1.87652,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1363,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.7,12.7,1.10107,2.55859,1.39893,2.33521,1.44897,2.42798,37.8195,24.1225,18,485.063,474.309,24.1018,28.0668,30.0004,27.7863,27.8394,22.0723,26.0186,85.1451,24.093,420.2,17.4721,100.888,101.366
7,1705357917.1,30,2024-01-15 16:31:57,16:31:57,5,"n","brit.lc.3.11","albert",1705357914.3,0.00033949464384675,0.33949464384675,-0.907098487159496,421.143801130149,483.714057871483,43.8664309312399,38.1921409224452,0.0193322015712127,2.75807744526813,0.0192572360761806,0.0120424835715095,0.026354601,25.2216892994198,24.99306,3.17836221555196,50.0609264701407,1.62191799984657,3.23988810078052,1.55644421570539,-14.9717137936417,47.8733499969834,3.67722997644571,36.6052207807875,-0.892367135561158,0.339952420197367,-0.907098487159496,427.750002452896,428.845903030303,0.00251565717568242,65.0178209394062,0.33949464384675,17.4841415598326,17.8842375757576,-6.81336438455085e-07,105.553635193941,12,2,1,0,48188,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357914.3,421.1438,420.2448,17.88485,17.48422,417.6448,17.74859,500.0211,90.58664,0.10005851,25.31502,24.99306,999.9,0,0,9993.808,0,0.27582,0.899008,428.8132,427.7232,0.4006281,420.2448,17.48422,1.620129,1.583838,14.1516,13.80244,0,0,0,0,2.05508,0,-3.10205,-1.72354,34.1248,40.1871,37.0997,39.0935,35.5372,0,0,0,1705357936.1,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.921232609756097,-0.0165066062717759,0.0387412366026982,1,0.402173292682927,-0.00416680139372788,0.00119264837996751,1,2,2,"2/2",3.12982,2.77084,0.085678,0.0865123,0.0873585,0.086443,27410.1,26856.7,30514.8,29652.4,38442.9,35651.8,46685.9,44071.6,1.83598,1.87447,0.0247732,0,24.5871,999.9,41.2,31.5,21.1112,63.2869,22.3478,1,0.0794207,0.705768,20.2143,5.23556,11.974,4.97275,3.291,9999,9999,9999,999.9,4.97295,1.87705,1.87515,1.87799,1.87468,1.87836,1.87532,1.87652,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1363,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.8,12.8,1.10107,2.5415,1.39893,2.33521,1.44897,2.51343,37.8195,24.1313,18,485.069,474.317,24.09,28.0692,30.0001,27.7892,27.8423,22.0735,26.0186,85.1451,24.0954,420.2,17.4721,100.887,101.363
8,1705357922.1,35,2024-01-15 16:32:02,16:32:02,5,"n","brit.lc.3.11","albert",1705357919.6,0.00033948361198903,0.339483611989037,-0.90756894495664,421.135667797177,483.802573344507,43.8752258540967,38.1920716379893,0.0193141069492211,2.76019930210891,0.0192393387087387,0.0120312800992273,0.026354601,25.2193387978653,24.9997444444444,3.17962914476505,50.0635497382962,1.62176953917836,3.23942179021673,1.55785960558669,-14.9712272887165,46.5553672053109,3.5733211905433,35.1838157081377,-0.926713476825382,0.339984588102511,-0.90756894495664,427.675102565443,428.790848484848,-0.00153915876873455,65.0178209394062,0.339483611989037,17.4818263062622,17.8819254545454,-1.47698148219913e-06,105.553635193941,12,2,1,0,48138,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357919.6,421.135666666667,420.195444444444,17.8829,17.4822222222222,417.636777777778,17.7467,500.009777777778,90.5882555555556,0.100029855555556,25.3126,24.9997444444444,999.9,0,0,10006.1777777778,0,0.27582,0.940172222222222,428.804,427.672111111111,0.400678333333333,420.195444444444,17.4822222222222,1.61998,1.58368222222222,14.1501888888889,13.8009555555556,0,0,0,0,2.14684444444444,0,-3.23297777777778,-1.69826666666667,34.1316666666667,40.2842222222222,37.1385555555555,39.1872222222222,35.5761111111111,0,0,0,1705357941.5,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.931309390243903,-0.0189508222996505,0.0443890444069244,1,0.401931951219512,-0.0116505574912892,0.00138122815535039,1,2,2,"2/2",3.12998,2.77113,0.0856685,0.0865147,0.0873477,0.086439,27410.5,26857.6,30515,29653.6,38443.8,35653.4,46686.4,44073.4,1.8361,1.87455,0.0251457,0,24.5861,999.9,41.2,31.5,21.1122,63.2669,22.1234,1,0.0793902,0.674461,20.2145,5.23601,11.974,4.9728,3.291,9999,9999,9999,999.9,4.97293,1.87708,1.87515,1.87801,1.87468,1.87835,1.87531,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1362,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.8,12.9,1.10107,2.54395,1.39893,2.33521,1.44897,2.58545,37.8195,24.1313,18,485.157,474.39,24.0908,28.0716,30.0001,27.7922,27.8453,22.074,26.0186,85.1451,24.0973,420.2,17.4721,100.888,101.367
9,1705357927.1,40,2024-01-15 16:32:07,16:32:07,5,"n","brit.lc.3.11","albert",1705357924.3,0.00033984442632295,0.339844426322954,-0.923180366632611,421.137801150019,484.983697587685,43.9796186115564,38.1899019897233,0.0193409451842718,2.75856259122251,0.0192659251455949,0.0120479191160688,0.025326779205,25.2168614926604,24.99597,3.17891370513916,50.0665206380416,1.62164198857596,3.23897480374102,1.5572717165632,-14.9871392008423,46.7440657794376,3.58982326113245,35.3720766189328,-0.940254692874615,0.339644948536702,-0.923180366632611,427.642835992277,428.77716969697,-0.00144885427970001,65.0178209394062,0.339844426322954,17.4820103762004,17.8825066666667,-1.52432555292884e-07,105.553635193941,12,2,1,0,48179,0.2650631,0.10602524,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357924.3,421.1378,420.1812,17.8826,17.48234,417.6388,17.74639,500.0318,90.58261,0.10006414,25.31028,24.99597,999.9,0,0,9997.121,0,0.2650631,0.9567386,428.8062,427.6576,0.4002512,420.1812,17.48234,1.619851,1.583597,14.14896,13.8001,0,0,0,0,2.11962,0,-3.01033,-1.71926,34.1684,40.3435,37.156,39.2497,35.6246,0,0,0,1705357946.3,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.939177780487805,0.0792172473867615,0.047675009272135,1,0.40133987804878,-0.0121997142857148,0.00147207618763468,1,2,2,"2/2",3.12995,2.77098,0.0856617,0.086515,0.0873455,0.0864295,27410.8,26857.3,30515.2,29653.2,38444.1,35653.7,46686.6,44073.3,1.836,1.87458,0.0248849,0,24.5841,999.9,41.2,31.5,21.112,63.3069,21.9712,1,0.0791616,0.660447,20.2145,5.23691,11.974,4.9728,3.291,9999,9999,9999,999.9,4.97293,1.87708,1.87515,1.87802,1.87469,1.87836,1.87534,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1362,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,12.9,13,1.10107,2.55127,1.39893,2.33521,1.44897,2.5293,37.8195,24.1225,18,485.118,474.431,24.0942,28.074,30.0001,27.7946,27.8482,22.0726,26.0186,85.1451,24.0986,420.2,17.4721,100.889,101.366
10,1705357932.1,45,2024-01-15 16:32:12,16:32:12,5,"n","brit.lc.3.11","albert",1705357929.6,0.00033908799525185,0.339087995251856,-0.963095909615709,421.166112312339,488.425826042275,44.2908252448151,38.1916632677188,0.0193060021919052,2.75819076624119,0.019231242383273,0.0120262191335901,0.026354601,25.2163622582461,24.9920333333333,3.17816766644101,50.0669018974837,1.62158660489932,3.23883951960851,1.55658106154169,-14.9537805906069,47.2187257074448,3.62668014408563,35.9179798619236,-0.94431870306126,0.340025120963014,-0.963095909615709,427.678123708306,428.849484848485,0.00103573338969702,65.0178209394062,0.339087995251856,17.4817879798044,17.8814272727273,-1.29996210052419e-06,105.553635193941,12,2,1,0,48129,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705357929.6,421.166111111111,420.204777777778,17.8823666666667,17.4816333333333,417.666888888889,17.7461555555556,500.000333333333,90.5807,0.100060277777778,25.3095777777778,24.9920333333333,999.9,0,0,9995.13333333334,0,0.27582,0.961222333333333,428.834777777778,427.681555555556,0.400731222222222,420.204777777778,17.4816333333333,1.61979777777778,1.58349888888889,14.1484444444444,13.7991444444444,0,0,0,0,2.22183333333333,0,-2.85572222222222,-1.78104444444444,34.1802222222222,40.3816666666667,37.215,39.354,35.6177777777778,0,0,0,1705357951.1,0,1705357151.1,16:19:11,1705357151.1,1705357149.6,3,-0.063,-0.001,3.496,0.132,420,18,0.05,0.02,0.938516275,0.218222960600375,0.0494658130904504,1,0.4006204,-0.00074318949343355,0.00072996673896828,1,2,2,"2/2",3.12995,2.77107,0.0856696,0.0865156,0.08734,0.0864285,27410.6,26857.4,30515.1,29653.3,38444.3,35653.7,46686.6,44073.3,1.83602,1.87437,0.0249222,0,24.582,999.9,41.2,31.5,21.1107,63.3469,22.1875,1,0.0794715,0.649175,20.2145,5.23721,11.974,4.9725,3.291,9999,9999,9999,999.9,4.97296,1.87707,1.87515,1.87801,1.87469,1.87835,1.87532,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.499,0.1361,1.78644376176649,0.00476624349607265,-1.77342543290789e-06,4.30393247906177e-10,-0.0114759744354018,-0.00958141840616215,0.00138814232959246,-2.13728525168448e-05,1,2119,0,25,13,13,1.10107,2.55371,1.39893,2.33521,1.44897,2.44141,37.8195,24.1313,18,485.151,474.324,24.0978,28.077,30.0001,27.7975,27.8512,22.0715,26.0186,85.1451,24.1032,420.2,17.4721,100.889,101.367
