"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1704146741,0,2024-01-01 16:05:41,16:05:41,5,"n","paul.lc.2.26","albert",1704146738,0.00046178065873699,0.461780658736993,-0.744502341296197,421.875819103684,454.833031852329,41.4247096076279,38.4230741238782,0.0264361941779582,2.76920805927887,0.0262967854456722,0.0164479548095575,0.0229404952636364,25.1789988986384,25.0018272727273,3.18002400162208,50.1180568802573,1.62285502457639,3.23806453321551,1.5571689770457,-20.3645270503014,45.3445212257854,3.46897463368599,28.4719093044336,5.07152760793442,0.461841183506776,-0.744502341296197,433.940669461265,431.500909090909,0.703059763331462,64.9596666336258,0.461780658736993,17.2746248039006,17.8188587878788,1.74957464555e-06,98.9227867541638,12,2,1,0,48376,0.240088909090909,0.0960355636363636,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146738,421.875818181818,428.195272727273,17.8185454545455,17.2742272727273,418.787727272727,17.7131454545455,500.014727272727,90.9768545454545,0.0998850636363636,25.3055545454545,25.0018272727273,999.9,0,0,10016.5863636364,0,0.240088909090909,-6.31947963636364,429.529363636364,435.722272727273,0.544325818181818,428.195272727273,17.2742272727273,1.62107363636364,1.57155454545455,14.1606,13.6826727272727,0,0,0,0,2.03730909090909,0,-3.7857,-1.52246363636364,33.8804545454545,40.0339090909091,36.9203636363636,38.7441818181818,35.4371818181818,0,0,0,1704146740.9,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,-0.5936579,-17.1592370206379,2.67344328702119,0,0.545170125,0.00370650281425705,0.00100896390390092,1,1,2,"1/2",3.12984,2.77113,0.0866318,0.0904481,0.0875745,0.0860503,27363.7,26739.9,30495.3,29651.5,38414.3,35671,46662.1,44075.8,1.82712,1.87435,0.0257343,0,24.5721,999.9,41.1,31.6,21.0887,63.8385,22.5561,1,0.0836382,0.669251,20.2172,5.2393,11.974,4.9729,3.291,9999,9999,9999,999.9,4.97297,1.87714,1.87524,1.87805,1.87472,1.87836,1.87539,1.87654,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.098,0.1054,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12,12.2,0.983887,2.54517,1.39893,2.33521,1.44897,2.59033,38.0377,24.07,18,480.991,475.264,24.1153,28.1346,30,27.9051,27.968,19.5837,26.6811,94.5776,24.1099,420.6,17.2468,100.831,101.368
2,1704146746,5,2024-01-01 16:05:46,16:05:46,5,"n","paul.lc.2.26","albert",1704146743.5,0.00045923503643575,0.459235036435752,0.424333217576467,431.298332805878,393.795659866913,35.8648048342391,39.2803479262397,0.0263049987450434,2.76363659885512,0.0261666896807676,0.0163665468183939,0.0248172758166667,25.1804633896744,24.9982222222222,3.17934059316244,50.1223322917147,1.62308903192348,3.23825520025088,1.55625156123896,-20.2522651068167,45.9379072181515,3.52140884443239,29.2318682315839,13.1621054957447,0.458404573004734,0.424333217576467,457.776019462845,444.36223030303,2.7076379487749,64.9596666336258,0.459235036435752,17.2819534955622,17.823083030303,9.72241587296713e-06,98.9227867541638,11,2,1,0,48347,0.259730777777778,0.103892311111111,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146743.5,431.298333333333,447.328333333333,17.8215222222222,17.2813,428.180888888889,17.7160888888889,500.055444444445,90.9744777777778,0.100179688888889,25.3065444444444,24.9982222222222,999.9,0,0,9983.95777777778,0,0.259730777777778,-16.0301533333333,439.124222222222,455.194888888889,0.540243666666667,447.328333333333,17.2813,1.62130444444444,1.57215666666667,14.1628,13.6885666666667,0,0,0,0,2.02515555555556,0,-3.90682222222222,-1.48825555555556,33.8956666666667,40.125,36.9582222222222,38.8747777777778,35.451,0,0,0,1704146745.7,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,-5.583610375,-65.5940552757974,7.80991947628799,0,0.544075175,-0.0209294296435277,0.00243953219785576,1,1,2,"1/2",3.12986,2.77087,0.0884971,0.089854,0.0875831,0.0860544,27307.3,26757.9,30494.7,29652.2,38413.4,35671.6,46661.3,44076.7,1.82727,1.87425,0.0263676,0,24.5726,999.9,41.1,31.6,21.0906,63.5485,22.496,1,0.0836001,0.663238,20.2171,5.2387,11.974,4.973,3.291,9999,9999,9999,999.9,4.97294,1.87714,1.87521,1.87805,1.8747,1.87835,1.87539,1.87654,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.135,0.1054,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12,12.2,0.941162,2.54395,1.39893,2.33521,1.44897,2.60132,38.0377,24.0787,18,481.088,475.212,24.1115,28.1352,30.0001,27.9074,27.9698,18.8523,26.6811,94.5776,24.1115,420.6,17.2468,100.829,101.37
3,1704146751,10,2024-01-01 16:05:51,16:05:51,5,"n","paul.lc.2.26","albert",1704146748.2,0.00046212808014323,0.462128080143238,-1.21335262572349,436.789301507585,497.414445199037,45.2991694318249,39.7780819716307,0.0264451852774372,2.76583509018792,0.0263055128156059,0.0164534328996575,0.022401420405,25.1815624806388,25.00682,3.18097068359701,50.1231430154302,1.62329057808846,3.23860492465275,1.55768010550854,-20.3798483343168,44.9631424347918,3.44412813735602,28.049823658236,-6.78121795287751,0.461238416388729,-1.21335262572349,437.227283127279,442.52223030303,-0.800624475271012,64.9596666336258,0.462128080143238,17.28103866833,17.8256739393939,4.52285007961514e-06,98.9227867541638,12,2,1,0,48302,0.2344471,0.09377884,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146748.2,436.7893,428.8936,17.82479,17.28117,433.6551,17.71927,500.0003,90.96927,0.09999803,25.30836,25.00682,999.9,0,0,9997.501,0,0.2344471,7.8956934,444.7164,436.4358,0.5436322,428.8936,17.28117,1.621508,1.572055,14.16473,13.68756,0,0,0,0,2.14257,0,-3.87379,-1.52158,33.9871,40.1684,36.9936,38.9749,35.4122,0,0,0,1704146750.5,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,-3.95148017073171,5.57131026480836,9.66548068981736,0,0.54373156097561,-0.0146736167247382,0.00233737322910476,1,1,2,"1/2",3.12971,2.77101,0.0879896,0.0861844,0.0875882,0.0860526,27322.7,26865.1,30495,29651.4,38413.2,35670.3,46661.4,44075.5,1.82682,1.87398,0.0263751,0,24.5747,999.9,41.1,31.6,21.0922,63.7685,22.488,1,0.0837144,0.663448,20.2172,5.239,11.974,4.97315,3.291,9999,9999,9999,999.9,4.97295,1.87714,1.87524,1.87805,1.87469,1.87835,1.87543,1.87654,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.125,0.1055,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12.1,12.3,0.948486,2.54395,1.39893,2.33521,1.44897,2.58423,38.0377,24.07,18,480.851,475.037,24.1117,28.1374,30.0001,27.9087,27.9704,19.0787,26.6811,94.5776,24.1115,420.6,17.2467,100.829,101.367
4,1704146756,15,2024-01-01 16:05:56,16:05:56,5,"n","paul.lc.2.26","albert",1704146753.5,0.0004629097421469,0.462909742146902,-0.947603923247161,427.98522339696,472.817506913133,43.0591810058448,38.9763342782957,0.0264978679178102,2.76661209100921,0.0263576791566806,0.0164860829177707,0.0226942503666667,25.1818672165509,25.0048777777778,3.18060238531552,50.1242066013654,1.62337180059382,3.23869824714512,1.5572305847217,-20.4143196286784,45.3377198929804,3.47181957929088,28.4179140939595,-13.476448193807,0.462682100174291,-0.947603923247161,419.08081259508,431.24216969697,-2.31023224326933,64.9596666336258,0.462909742146902,17.2801110708406,17.8257309090909,5.51360858245748e-07,98.9227867541638,12,2,1,0,48389,0.237511777777778,0.0950047111111111,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146753.5,427.985222222222,412.050111111111,17.8256666666667,17.2803111111111,424.878222222222,17.7201666666667,499.968666666667,90.9693111111111,0.100034622222222,25.3088444444444,25.0048777777778,999.9,0,0,10002.0833333333,0,0.237511777777778,15.9349222222222,435.752888888889,419.295888888889,0.545366222222222,412.050111111111,17.2803111111111,1.62159,1.57197666666667,14.1655111111111,13.6868222222222,0,0,0,0,2.09976666666667,0,-3.93236666666667,-1.55113333333333,33.9718888888889,40.2568888888889,37.0344444444444,39.0622222222222,35.4788888888889,0,0,0,1704146755.9,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,0.270138275,107.738446818011,13.5856458481171,0,0.54339455,0.00733868667917235,0.00205866851326288,1,1,2,"1/2",3.12983,2.77109,0.0863023,0.0854842,0.0875896,0.0860524,27373.4,26885.7,30495.2,29651.4,38413.6,35670.3,46662.1,44075.5,1.827,1.87375,0.0258014,0,24.5768,999.9,41.1,31.6,21.09,63.5385,22.3598,1,0.083905,0.686612,20.2172,5.23915,11.974,4.97305,3.291,9999,9999,9999,999.9,4.97295,1.87712,1.87522,1.87804,1.87469,1.87835,1.87538,1.87654,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.091,0.1055,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12.2,12.4,0.968018,2.54395,1.39893,2.33521,1.44897,2.54761,38.0377,24.07,18,480.955,474.909,24.1102,28.1393,30.0003,27.9099,27.9728,19.4406,26.6811,94.5776,24.1048,420.6,17.2459,100.83,101.367
5,1704146761,20,2024-01-01 16:06:01,16:06:01,5,"n","paul.lc.2.26","albert",1704146758.2,0.0004609910252909,0.460991025290906,-0.576575501602431,419.976400715007,442.954108230574,40.339964515008,38.247377746783,0.0264178519109359,2.76699617660594,0.0262785253611455,0.0164365349027855,0.02312617671,25.1814985751947,24.99572,3.17886632302546,50.127412656252,1.62338733312446,3.23852209220694,1.555478989901,-20.329704215329,46.5737075389849,3.56579191213012,29.832921412496,-5.98178498246033,0.460870291664611,-0.576575501602431,419.991802794008,425.452006060606,-0.998573631474802,64.9596666336258,0.460991025290906,17.2830463926913,17.8263466666667,2.98308482737135e-06,98.9227867541638,12,2,1,0,48363,0.2420322,0.09681288,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146758.2,419.9764,413.0306,17.82565,17.28247,416.8942,17.72013,500.0055,90.97034,0.09996224,25.30793,24.99572,999.9,0,0,10004.238,0,0.2420322,6.945944,427.5988,420.2943,0.5431845,413.0306,17.28247,1.621607,1.572193,14.16568,13.68893,0,0,0,0,2.09942,0,-3.75837,-1.59982,34.0559,40.3246,37.0935,39.1371,35.5248,0,0,0,1704146760.7,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,2.80955351219512,100.296185686411,13.3431835773858,0,0.543071146341463,0.0117697212543545,0.00191788711945579,1,1,2,"1/2",3.1298,2.77101,0.0855156,0.0860897,0.0875927,0.0860629,27396.9,26867.9,30495.1,29651.5,38413.1,35670,46661.8,44075.5,1.82708,1.8738,0.0253469,0,24.5783,999.9,41.1,31.6,21.0919,63.7585,22.3117,1,0.0840168,0.687974,20.2171,5.23885,11.974,4.973,3.291,9999,9999,9999,999.9,4.97295,1.87713,1.87523,1.87804,1.8747,1.87835,1.87541,1.87654,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.075,0.1056,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12.3,12.5,0.979004,2.5415,1.39893,2.33521,1.44897,2.52075,38.0377,24.07,18,481.011,474.956,24.1054,28.1405,30.0003,27.9122,27.9746,19.638,26.6811,94.5776,24.104,420.6,17.2442,100.83,101.367
6,1704146766,25,2024-01-01 16:06:06,16:06:06,5,"n","paul.lc.2.26","albert",1704146763.5,0.00046243797982815,0.46243797982816,-0.448137321419932,417.25377833432,432.513051202744,39.3891334305205,37.9994654577376,0.0265073341120981,2.76659484312037,0.0263670445865841,0.0164919452979065,0.0231335043333333,25.1812320304876,24.9948,3.17869196216148,50.1325366279889,1.62356754518794,3.23855055896275,1.55512441697354,-20.3935149104218,46.7262142448338,3.57797325016912,29.9338060889145,-0.401431539861785,0.461186940276745,-0.448137321419932,424.196277525744,424.873581818182,-0.0273230899059845,64.9596666336258,0.46243797982816,17.2840111657339,17.8289496969697,6.3692067658348e-06,98.9227867541638,12,2,1,0,48304,0.242108888888889,0.0968435555555556,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146763.5,417.253777777778,417.003,17.8276111111111,17.2841,414.18,17.7220333333333,500.043222222222,90.9703555555556,0.100037166666667,25.3080777777778,24.9948,999.9,0,0,10001.8666666667,0,0.242108888888889,0.250746088888889,424.827444444444,424.337333333333,0.543478444444444,417.003,17.2841,1.62178222222222,1.57234222222222,14.1673333333333,13.6903777777778,0,0,0,0,1.99373333333333,0,-3.8539,-1.63954444444444,34.0206666666667,40.3818888888889,37.111,39.222,35.5551111111111,0,0,0,1704146765.5,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,7.90372297,-36.1506254093809,6.6207243318236,0,0.5438836,-0.00309012382739364,0.00110169784423861,1,1,2,"1/2",3.1298,2.77114,0.0854719,0.0864995,0.0876014,0.086067,27398,26855.2,30494.9,29650.7,38412.6,35668.7,46661.5,44074.1,1.8268,1.87377,0.0252277,0,24.5803,999.9,41.1,31.6,21.0903,63.4385,22.2035,1,0.0843242,0.665629,20.2172,5.23811,11.974,4.9731,3.291,9999,9999,9999,999.9,4.97296,1.87714,1.87525,1.87805,1.87471,1.87836,1.87545,1.87655,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.074,0.1056,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12.4,12.6,0.983887,2.54639,1.39893,2.33521,1.44897,2.48291,38.0377,24.07,18,480.873,474.954,24.104,28.1422,30.0001,27.9141,27.9763,19.7367,26.6811,94.5776,24.1077,420.6,17.2435,100.829,101.364
7,1704146771,30,2024-01-01 16:06:11,16:06:11,5,"n","paul.lc.2.26","albert",1704146768.2,0.0004604945053464,0.460494505346408,-0.617198634808124,417.754400765662,443.263760903549,40.3697230023052,38.0464881846576,0.0263967594316268,2.76602218842317,0.0262576059386357,0.0164234448185872,0.02576163681,25.1836101975582,24.99602,3.17892318163596,50.1349413790651,1.62382431383603,3.23890737511481,1.55509886779994,-20.3078076857766,46.8108205408528,3.58524933446097,30.1140238263472,0.415884544603668,0.460988135444486,-0.617198634808124,425.849050535613,425.743484848485,0.180393525533233,64.9596666336258,0.460494505346408,17.2871547070081,17.8298563636364,-4.76886491338844e-07,98.9227867541638,12,2,1,0,48375,0.2696142,0.10784568,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146768.2,417.7544,418.4845,17.82976,17.28648,414.6794,17.72415,500.0392,90.97375,0.10006781,25.30993,24.99602,999.9,0,0,9998.113,0,0.2696142,-0.7300415,425.3381,425.846,0.5432519,418.4845,17.28648,1.622039,1.572619,14.16978,13.69308,0,0,0,0,2.04857,0,-3.6311,-1.6364,34.1311,40.4309,37.156,39.3121,35.5686,0,0,0,1704146770.9,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,6.50896582,-70.4863871144466,7.09884458613854,0,0.543872475,-0.00615135084427844,0.00118521284981855,1,1,2,"1/2",3.12987,2.77091,0.085612,0.0866509,0.0876066,0.086082,27394.2,26850.6,30495.3,29650.6,38412.8,35668.3,46662,44074.3,1.82698,1.87372,0.0251308,0,24.5824,999.9,41.1,31.6,21.0885,63.7785,22.1635,1,0.0842937,0.653336,20.2172,5.23796,11.974,4.97305,3.291,9999,9999,9999,999.9,4.97294,1.87714,1.8753,1.87806,1.87474,1.87836,1.87546,1.87659,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.077,0.1056,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12.5,12.7,0.987549,2.55127,1.39893,2.33521,1.44897,2.43774,38.0134,24.07,18,480.972,474.931,24.1072,28.1446,30.0001,27.9147,27.9775,19.8003,26.6811,94.5776,24.1108,420.6,17.242,100.831,101.364
8,1704146776,35,2024-01-01 16:06:16,16:06:16,5,"n","paul.lc.2.26","albert",1704146773.5,0.0004601552212945,0.460155221294505,-0.623937815378336,418.605778550345,444.522790481079,40.4848973328704,38.1245063930605,0.0263783508128733,2.76622374178559,0.0262394008543784,0.0164120484904278,0.02320670625,25.1864884911865,24.9964,3.17899520381842,50.1303580432621,1.62394554748218,3.23944533984921,1.55504965633624,-20.2928452590877,47.1739726353138,3.6128576377439,30.5171917202201,0.299206397625951,0.459792366662079,-0.623937815378336,426.554433623468,426.53823030303,0.163358083126543,64.9596666336258,0.460155221294505,17.2890963837023,17.8313975757576,3.60749054507384e-06,98.9227867541638,12,2,1,0,48461,0.242875,0.09715,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146773.5,418.605777777778,419.195777777778,17.8308666666667,17.2889666666667,415.527888888889,17.7252222222222,500.011666666667,90.9749777777778,0.0999866555555556,25.3127222222222,24.9964,999.9,0,0,9999.16777777778,0,0.242875,-0.590121777777778,426.205333333333,426.570888888889,0.541892555555556,419.195777777778,17.2889666666667,1.62216111111111,1.57286333333333,14.1709555555556,13.6954666666667,0,0,0,0,1.89256666666667,0,-3.31815555555556,-1.69864444444444,34.1594444444444,40.4928888888889,37.1732222222222,39.3816666666667,35.576,0,0,0,1704146775.7,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,1.48827532,-28.7056519159475,3.42536742779492,0,0.542891275,-0.00504046153846311,0.00105944126754389,1,1,2,"1/2",3.12991,2.77096,0.0857262,0.0867095,0.087614,0.0860853,27389.9,26849.1,30494.3,29650.8,38411.5,35668.5,46660.8,44074.7,1.82682,1.87375,0.0250116,0,24.585,999.9,41.1,31.6,21.0884,63.7585,22.1595,1,0.0844563,0.647753,20.2172,5.23796,11.974,4.97315,3.291,9999,9999,9999,999.9,4.97295,1.87714,1.87531,1.87806,1.87478,1.87838,1.87546,1.87661,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.079,0.1056,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12.5,12.8,0.98999,2.55493,1.39893,2.33521,1.44897,2.41089,38.0377,24.0612,18,480.906,474.967,24.1115,28.1459,30.0003,27.9169,27.9799,19.8503,26.6811,94.5776,24.114,420.6,17.2376,100.828,101.365
9,1704146781,40,2024-01-01 16:06:21,16:06:21,5,"n","paul.lc.2.26","albert",1704146778.2,0.00045992652658189,0.459926526581899,-0.602952060482202,419.248900747143,443.900469885396,40.4276178603319,38.1825104896726,0.02637020826915,2.76772675555728,0.0262314188185377,0.0164070454191249,0.02483921622,25.1876129673935,24.99532,3.17879051292722,50.1310617744834,1.62406375858814,3.23963566918661,1.55472675433908,-20.2827598222617,47.5081451179915,3.63647297919239,30.8866974911422,0.00601327261187997,0.459926310968843,-0.602952060482202,426.866015680482,427.099109090909,0.105640721699126,64.9596666336258,0.459926526581899,17.2907886154354,17.832836969697,1.60965687627241e-06,98.9227867541638,12,2,1,0,48381,0.2599604,0.10398416,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146778.2,419.2489,419.4875,17.83243,17.29037,416.1688,17.72677,500.0089,90.97368,0.09992907,25.31371,24.99532,999.9,0,0,10008.185,0,0.2599604,-0.2387879,426.8607,426.8681,0.5420463,419.4875,17.29037,1.622281,1.57297,14.17208,13.69652,0,0,0,0,2.07542,0,-3.42272,-1.6841,34.2812,40.562,37.1935,39.4685,35.6311,0,0,0,1704146780.5,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,-0.111049956097561,-5.43469449616725,1.00557223258353,0,0.542636024390244,-0.00531508013937396,0.0010118741001365,1,1,2,"1/2",3.12988,2.77102,0.0858098,0.0867528,0.087616,0.0860887,27387.2,26847.9,30494.1,29650.9,38411,35668.5,46660.3,44074.9,1.82695,1.8737,0.0245571,0,24.5876,999.9,41.1,31.6,21.0896,63.6185,22.1715,1,0.0846341,0.652078,20.2173,5.23915,11.974,4.973,3.291,9999,9999,9999,999.9,4.97294,1.87714,1.87531,1.87805,1.87481,1.87837,1.87545,1.87663,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.081,0.1057,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12.6,12.8,0.991211,2.55493,1.39893,2.33521,1.44897,2.43042,38.0377,24.0612,18,480.99,474.943,24.1156,28.1472,30.0003,27.9193,27.9811,19.8876,26.6811,94.5776,24.1163,420.6,17.2334,100.827,101.366
10,1704146786,45,2024-01-01 16:06:26,16:06:26,5,"n","paul.lc.2.26","albert",1704146783.5,0.00046122693962131,0.461226939621313,-0.575623158070291,419.736778492089,442.615543125321,40.3097530424012,38.2261448939642,0.0264677393013247,2.76467899942825,0.0263277710047179,0.0164673706392165,0.0235727476833333,25.1892199442765,24.9888,3.17755503106527,50.1278198378874,1.62416169105713,3.24004055294972,1.55339334000814,-20.3401080372999,48.7408014731746,3.73485552826991,32.1591217118279,-0.177806364421715,0.460893947668687,-0.575623158070291,427.117426070798,427.489090909091,0.0695464005952095,64.9596666336258,0.461226939621313,17.2906109539945,17.8342078787879,2.42483464769796e-06,98.9227867541638,12,2,1,0,48397,0.246705888888889,0.0986823555555556,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704146783.5,419.736777777778,419.755555555556,17.8338777777778,17.2906555555556,416.655222222222,17.7281777777778,499.988111111111,90.9716444444444,0.100062522222222,25.3158111111111,24.9888,999.9,0,0,9990.41777777778,0,0.246705888888889,-0.01879882,427.358222222222,427.141111111111,0.543217111111111,419.755555555556,17.2906555555556,1.62237666666667,1.57296,14.1729888888889,13.6964333333333,0,0,0,0,2.04068888888889,0,-3.37784444444444,-1.68207777777778,34.2842222222222,40.6456666666667,37.2288888888889,39.5484444444444,35.6594444444444,0,0,0,1704146785.9,0,1704146023.5,15:53:43,1704146023.5,1704146011,3,-0.018,-0.001,3.085,0.102,421,18,0.35,0.2,-0.416268700243903,2.64025733707317,0.282713413317748,0,0.54262056097561,-0.00238795818815293,0.00101974456506974,1,1,2,"1/2",3.12986,2.77097,0.0858627,0.0867847,0.0876187,0.0860856,27385.4,26847.2,30493.9,29651.2,38411.1,35669.1,46660.6,44075.5,1.8267,1.87383,0.0246018,0,24.5891,999.9,41.1,31.6,21.0897,63.4785,22.2476,1,0.0848755,0.640463,20.2173,5.23915,11.974,4.97315,3.291,9999,9999,9999,999.9,4.97295,1.87715,1.87531,1.87805,1.87479,1.87836,1.87545,1.87659,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.082,0.1057,1.52094126872908,0.00444921115834063,-1.90316772304281e-06,5.13527384723665e-10,-0.0349774784339504,-0.00749115851568594,0.00112326137079029,-1.42805058471063e-05,4,2104,0,25,12.7,12.9,0.993652,2.55859,1.39893,2.33521,1.44897,2.45728,38.0377,24.0612,18,480.861,475.035,24.1189,28.1494,30.0004,27.9207,27.9822,19.9175,26.6811,94.5776,24.1224,420.6,17.2292,100.827,101.367
