"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1703709044,0,2023-12-27 14:30:44,14:30:44,5,"n","ryan.lc.4.44","albert",1703709041,0.00074728309862523,0.747283098625232,-1.05597504108567,421.091546768467,448.596894826059,40.6204380479397,38.1298294422033,0.042838309272838,2.7553388979241,0.0424717143492452,0.0265774969587144,0.0253962605590909,25.2121220592313,25.0058181818182,3.18078070690496,50.0000909574584,1.62988968932989,3.25977344864563,1.55089101757506,-32.9551846493727,61.2184376502827,4.70970216358264,32.9983514250517,-1.11783459525948,0.746736457601102,-1.05597504108567,427.468231814556,428.775357575757,-0.00381484795805359,65.1039090223638,0.747283098625232,17.1204735143077,18.000883030303,5.64290064767828e-06,103.951060239256,6,1,1,0,48256,0.265790272727273,0.106316109090909,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709041,421.091545454545,420.127636363636,17.9998909090909,17.1200818181818,418.026,17.8886181818182,500.082545454545,90.4497454545454,0.100230518181818,25.4179363636364,25.0058181818182,999.9,0,0,9992.72727272727,0,0.265790272727273,0.963703545454545,428.81,427.445545454545,0.879802727272727,420.127636363636,17.1200818181818,1.62808545454545,1.54850727272727,14.2272181818182,13.4557090909091,0,0,0,0,2.07130909090909,0,-4.27252727272727,-1.48313636363636,34.0793636363636,39.7041818181818,36.8234545454545,38.4144545454545,35.312,0,0,0,1703709057.1,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.958497268292683,-0.0158083693379789,0.0515143797982776,1,0.880093268292683,0.0038650662020909,0.00103141349907193,1,2,2,"2/2",3.1301,2.77107,0.08562,0.0863946,0.0877497,0.0850587,27413.9,26868.4,30516.4,29660.7,38433,35721.4,46694.3,44090.5,1.84165,1.86205,0.0248179,0,24.602,999.9,39.3,32.1,20.8669,63.3487,22.5561,1,0.0678303,0.63829,20.2145,5.2387,11.974,4.97255,3.291,9999,9999,9999,999.9,4.97297,1.87729,1.87537,1.8782,1.87486,1.87849,1.87554,1.8767,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.065,0.1113,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,10.8,10.8,1.1084,2.55127,1.39893,2.33398,1.44897,2.56958,38.208,24.105,18,487.472,465.475,24.347,27.9097,30.0002,27.6822,27.7475,22.214,26.6635,67.522,24.3317,420.1,17.1588,100.9,101.401
2,1703709049,5,2023-12-27 14:30:49,14:30:49,5,"n","ryan.lc.4.44","albert",1703709046.5,0.00074565510913259,0.7456551091326,-1.08410604875322,421.057001354589,449.702775532446,40.7196791440506,38.1258620790476,0.0427319613562428,2.75834301453803,0.0423675696189625,0.0265122110439866,0.02601785095,25.2144128767734,25.0082444444444,3.18124082078522,49.9975351277474,1.62996429766968,3.26008930941295,1.55127652311554,-32.8833903127477,61.1668180686114,4.7007018124504,33.0101474192642,-1.06105966072859,0.745478298555651,-1.08410604875322,427.456415864172,428.779751515151,3.83839325645959e-05,65.1039090223638,0.7456551091326,17.1226301842155,18.0012642424242,-4.79361469324403e-07,103.951060239256,6,1,1,0,47968,0.272295666666667,0.108918266666667,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709046.5,421.057,420.160444444444,18.0011111111111,17.1226888888889,417.991777777778,17.8898222222222,500.027555555556,90.4481222222222,0.0998604888888889,25.4195666666667,25.0082444444444,999.9,0,0,10010.6855555556,0,0.272295666666667,0.896779444444444,428.775444444444,427.479888888889,0.878426666666667,420.160444444444,17.1226888888889,1.62816777777778,1.54871333333333,14.2279777777778,13.4577777777778,0,0,0,0,2.01302222222222,0,-4.2045,-1.48007777777778,34.0898888888889,39.7982222222222,36.9232222222222,38.5415555555556,35.333,0,0,0,1703709061.9,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.941958125,-0.0813886716697946,0.0570014732630603,1,0.880117775,-0.00867247654784463,0.00106140608363387,1,2,2,"2/2",3.12998,2.77107,0.0856235,0.0864191,0.0877501,0.0850679,27413.4,26867.5,30516,29660.5,38432.2,35720.9,46693.5,44090.3,1.84125,1.86243,0.0244416,0,24.6052,999.9,39.3,32.1,20.866,63.9887,22.5641,1,0.0675813,0.598946,20.2149,5.2396,11.974,4.97275,3.291,9999,9999,9999,999.9,4.97297,1.87727,1.87534,1.8782,1.87486,1.87847,1.87553,1.8767,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.066,0.1113,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,10.9,10.9,1.1084,2.54883,1.39893,2.33398,1.44897,2.57446,38.208,24.105,18,487.267,465.732,24.3292,27.912,30.0002,27.6846,27.7492,22.209,26.6635,67.522,24.3231,420.1,17.1588,100.899,101.4
3,1703709054,10,2023-12-27 14:30:54,14:30:54,5,"n","ryan.lc.4.44","albert",1703709051.2,0.00074328920936345,0.743289209363456,-1.11973156917444,421.118901398561,451.23155014223,40.858778136815,38.1320937244737,0.0425798655381649,2.7560678697042,0.0422177553550011,0.0264183744591684,0.02399587281,25.2149683000541,25.01207,3.1819664132492,50.0016633124714,1.63010598466084,3.26010351790489,1.55186042858836,-32.7790541329284,60.5588418382027,4.65791170594249,32.4616952840267,-1.07125022734086,0.743232272146445,-1.11973156917444,427.567137178039,428.8686,0.0138286489846619,65.1039090223638,0.743289209363456,17.1275335107765,18.0033563636364,7.04520167148112e-06,103.951060239256,6,1,1,0,48052,0.2511342,0.10045368,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709051.2,421.1189,420.209,18.00238,17.12657,418.0534,17.89107,500.0073,90.44958,0.09989094,25.41964,25.01207,999.9,0,0,9997.058,0,0.2511342,0.909979,428.8391,427.5312,0.8758037,420.209,17.12657,1.628308,1.549091,14.22934,13.4615,0,0,0,0,2.01041,0,-4.25657,-1.50318,34.1872,39.8749,36.931,38.6435,35.381,0,0,0,1703709067.3,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.929742725,-0.256694105065666,0.0686512031595177,1,0.87894575,-0.0198397823639789,0.00202792398464539,1,2,2,"2/2",3.12993,2.7709,0.0856344,0.0863847,0.0877596,0.085084,27412.7,26868.8,30515.6,29660.9,38431.4,35720.5,46692.9,44090.6,1.8411,1.8624,0.0249483,0,24.6077,999.9,39.3,32.1,20.8654,63.8487,22.5441,1,0.067909,0.592987,20.2148,5.2396,11.974,4.9726,3.291,9999,9999,9999,999.9,4.97298,1.87726,1.87532,1.87818,1.87485,1.8784,1.87548,1.87669,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.066,0.1114,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,11,11,1.10718,2.54639,1.39893,2.33398,1.44897,2.58545,38.208,24.105,18,487.201,465.734,24.319,27.915,30.0002,27.687,27.7516,22.2112,26.6635,67.522,24.312,420.1,17.1588,100.897,101.401
4,1703709059,15,2023-12-27 14:30:59,14:30:59,5,"n","ryan.lc.4.44","albert",1703709056.5,0.00074417898240867,0.744178982408677,-1.17392971215738,421.082557021806,453.164501753014,41.0338524295677,38.1288460121157,0.0426343375102862,2.75713004849893,0.0422714430819409,0.0264519989664295,0.0259592894166667,25.2141130160489,25.0126666666667,3.18207959594949,50.0107866483706,1.63033601871091,3.25996875468871,1.55174357723858,-32.8182931242227,60.3901019951318,4.64314122750282,32.2409093878287,-1.19149710853398,0.74381572570208,-1.17392971215738,427.317710954529,428.786763636364,-0.00749484334737997,65.1039090223638,0.744178982408677,17.1283370182392,18.0053557575757,7.05114312078362e-06,103.951060239256,6,1,1,0,48022,0.271682777777778,0.108673111111111,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709056.5,421.082555555556,420.028444444444,18.0049,17.1282555555556,418.017222222222,17.8935444444444,499.922222222222,90.4496222222222,0.0999514333333333,25.4189444444444,25.0126666666667,999.9,0,0,10003.3388888889,0,0.271682777777778,1.05408655555556,428.803111111111,427.348111111111,0.876647,420.028444444444,17.1282555555556,1.62853444444444,1.54924333333333,14.2315111111111,13.4630111111111,0,0,0,0,2.00491111111111,0,-3.90278888888889,-1.50887777777778,34.1732222222222,39.937,36.958,38.75,35.4094444444444,0,0,0,1703709072.1,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.957676341463414,0.276587038327527,0.0854967938656066,1,0.877727,-0.0151517351916357,0.00176947456718158,1,2,2,"2/2",3.13003,2.77098,0.0856216,0.0863961,0.0877628,0.0850847,27412.2,26868.2,30514.5,29660.6,38429.9,35720.1,46691.3,44090.2,1.84125,1.8622,0.024233,0,24.6098,999.9,39.3,32.1,20.8658,63.9187,22.492,1,0.0681783,0.598655,20.2149,5.23855,11.974,4.9722,3.291,9999,9999,9999,999.9,4.973,1.87728,1.87534,1.87818,1.87485,1.87847,1.8755,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.065,0.1114,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,11.1,11.1,1.1084,2.54639,1.39893,2.33398,1.44897,2.59155,38.208,24.105,18,487.299,465.624,24.3086,27.9174,30.0003,27.6893,27.754,22.2103,26.6635,67.522,24.2982,420.1,17.1588,100.894,101.4
5,1703709064,20,2023-12-27 14:31:04,14:31:04,5,"n","ryan.lc.4.44","albert",1703709061.2,0.00074304420998114,0.743044209981145,-1.1115315042253,421.084101387317,450.882489309501,40.8267398149169,38.1285400412551,0.0425990819713794,2.7555800137516,0.0422365827948964,0.0264301761231122,0.02531360286,25.2127700866373,25.00743,3.18108636391687,50.0185981795176,1.63044100792861,3.2596695374727,1.55064535598826,-32.7682496601685,60.9046634126728,4.68517798172831,32.8469053370926,-1.13700139117022,0.742748836483579,-1.1115315042253,427.425558919941,428.787242424242,-0.00099510709322812,65.1039090223638,0.743044209981145,17.1316305856884,18.0071151515152,4.31894391531275e-06,103.951060239256,6,1,1,0,48100,0.2649252,0.10597008,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709061.2,421.0841,420.0951,18.00627,17.1311,418.0184,17.89489,500.0455,90.44842,0.10009493,25.4174,25.00743,999.9,0,0,9994.3,0,0.2649252,0.9888148,428.8051,427.4172,0.8751917,420.0951,17.1311,1.62864,1.549482,14.23248,13.46535,0,0,0,0,2.0549,0,-4.0081,-1.53304,34.2248,40.0123,36.9937,38.8121,35.4433,0,0,0,1703709076.9,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.9617352,0.456126236397747,0.0865907132832961,1,0.8766194,-0.0125341913696069,0.00154792381595478,1,2,2,"2/2",3.13015,2.77106,0.0856174,0.0863836,0.0877657,0.0850956,27412.4,26868.3,30514.7,29660.3,38430.1,35719.4,46691.6,44089.8,1.8414,1.86182,0.0243597,0,24.6099,999.9,39.3,32.2,20.9839,63.7487,22.3558,1,0.0683943,0.605248,20.2148,5.2384,11.974,4.97265,3.291,9999,9999,9999,999.9,4.973,1.87728,1.87538,1.8782,1.87485,1.8785,1.87555,1.8767,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.065,0.1114,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,11.1,11.2,1.10718,2.54028,1.39893,2.33398,1.44897,2.58545,38.208,24.105,18,487.393,465.397,24.2962,27.9203,30.0003,27.6911,27.7557,22.2128,26.6635,67.522,24.2909,420.1,17.1588,100.895,101.399
6,1703709069,25,2023-12-27 14:31:09,14:31:09,5,"n","ryan.lc.4.44","albert",1703709066.5,0.00074417066723592,0.744170667235921,-1.05742006155515,420.998779095405,448.706628577587,40.6290206011304,38.1201590962464,0.042686288261211,2.7575746225174,0.0423225710860157,0.0264840270358659,0.02601785095,25.2126461120243,25.0038,3.18039802534392,50.0227206661972,1.63057969444342,3.25967814770475,1.5498183309005,-32.8179264251041,61.4950151510454,4.72708468381176,33.430191260703,-1.10014781118501,0.743238908437844,-1.05742006155515,427.361252288009,428.707242424242,-0.0115941626369526,65.1039090223638,0.744170667235921,17.1322612732586,18.0090957575758,8.26127408273462e-06,103.951060239256,6,1,1,0,48121,0.272295666666667,0.108918266666667,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709066.5,420.998777777778,420.054111111111,18.0081111111111,17.1323111111111,417.933777777778,17.8966888888889,500.014555555555,90.4470444444444,0.0999143333333333,25.4174444444444,25.0038,999.9,0,0,10006.2555555556,0,0.272295666666667,0.944963111111111,428.719222222222,427.375888888889,0.875774666666667,420.054111111111,17.1323111111111,1.62878111111111,1.54956777777778,14.2338111111111,13.4662333333333,0,0,0,0,2.04858888888889,0,-3.70078888888889,-1.56026666666667,34.2497777777778,40.083,37.062,38.937,35.5,0,0,0,1703709082.3,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.971493170731707,0.143125317073172,0.0795934612821511,1,0.875821609756097,-0.00304103832752615,0.0009435825575071,1,2,2,"2/2",3.12999,2.77081,0.0856111,0.0863901,0.0877764,0.0850975,27412.1,26867.7,30514.2,29659.9,38429,35718.8,46690.8,44089.2,1.84107,1.862,0.0233538,0,24.6113,999.9,39.3,32.1,20.8657,63.8787,22.528,1,0.0685264,0.597928,20.215,5.23826,11.974,4.9729,3.291,9999,9999,9999,999.9,4.97296,1.87728,1.87536,1.8782,1.87485,1.87847,1.87558,1.87671,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.066,0.1115,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,11.2,11.2,1.1084,2.54761,1.39893,2.33398,1.44897,2.58789,38.208,24.105,18,487.23,465.528,24.2881,27.9227,30.0002,27.6935,27.7581,22.2115,26.6635,67.522,24.2853,420.1,17.1588,100.893,101.398
7,1703709074,30,2023-12-27 14:31:14,14:31:14,5,"n","ryan.lc.4.44","albert",1703709071.2,0.0007447083028047,0.744708302804708,-1.03901165331575,421.022301295851,447.978287928025,40.5636388686587,38.1228221224874,0.0427787927701938,2.75590785169673,0.0424132858689513,0.0265408825916695,0.02503687095,25.2136925736506,24.99403,3.17854603612391,50.0283112115408,1.63088943631947,3.25993301957242,1.54765659980444,-32.8416361536876,63.1048985866793,4.85356295181821,35.1418622557599,-1.05065144618449,0.743919291649297,-1.03901165331575,427.484917670806,428.747945454546,0.00118386573180303,65.1039090223638,0.744708302804708,17.135090492941,18.0126448484848,8.48133717885102e-06,103.951060239256,6,1,1,0,48126,0.262029,0.1048116,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709071.2,421.0223,420.1373,18.01128,17.13459,417.9573,17.89978,499.9626,90.44837,0.09985513,25.41876,24.99403,999.9,0,0,9996.245,0,0.262029,0.8849669,428.7445,427.4617,0.8766737,420.1373,17.13459,1.629091,1.549796,14.23677,13.46851,0,0,0,0,2.05845,0,-3.70592,-1.56278,34.281,40.1436,37.062,39.0247,35.5124,0,0,0,1703709087.1,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.976595536585366,-0.600565421602786,0.0690253757782008,0,0.875885707317073,0.00155855749128821,0.00086734228885949,1,1,2,"1/2",3.13007,2.77101,0.0856165,0.0863918,0.0877872,0.0851068,27411.4,26867.9,30513.5,29660.2,38427.9,35718.6,46690.1,44089.4,1.84133,1.86168,0.023365,0,24.6129,999.9,39.3,32.2,20.9819,63.7087,22.5721,1,0.0687576,0.556166,20.2154,5.23706,11.974,4.9728,3.291,9999,9999,9999,999.9,4.97295,1.87728,1.87534,1.8782,1.87486,1.87846,1.87552,1.87669,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.066,0.1115,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,11.3,11.3,1.1084,2.54517,1.39893,2.33398,1.44897,2.56958,38.1837,24.105,18,487.384,465.338,24.283,27.9257,30.0003,27.6959,27.7604,22.2134,26.6635,67.522,24.3105,420.1,17.1588,100.891,101.398
8,1703709079,35,2023-12-27 14:31:19,14:31:19,5,"n","ryan.lc.4.44","albert",1703709076.5,0.00074243401254028,0.742434012540281,-1.07901015779856,421.031001347396,449.627641052698,40.7136424536302,38.1242256606344,0.0425985893577272,2.75623798972377,0.0422361842668992,0.0264299187202558,0.0259007278833333,25.2153431488225,25.0040888888889,3.18045280111789,50.0301341479429,1.63104536474073,3.26012590715348,1.54940743637716,-32.7413399530264,61.7656984066602,4.75025656983961,33.8005157513567,-1.09560065932087,0.74323184954924,-1.07901015779856,427.411174968261,428.7358,-0.00152241867486205,65.1039090223638,0.742434012540281,17.1369443640511,18.0118484848485,-2.8115198112919e-06,103.951060239256,6,1,1,0,48058,0.271069888888889,0.108427955555556,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709076.5,421.031,420.091777777778,18.0127111111111,17.1368888888889,417.965888888889,17.9012222222222,499.994777777778,90.4496111111111,0.100076533333333,25.4197555555556,25.0040888888889,999.9,0,0,9998.06111111111,0,0.271069888888889,0.939429444444444,428.754111111111,427.416333333333,0.875850666666667,420.091777777778,17.1368888888889,1.62924222222222,1.55002666666667,14.2382222222222,13.4707666666667,0,0,0,0,2.11304444444444,0,-3.52926666666667,-1.5652,34.354,40.222,37.1385555555555,39.083,35.5484444444444,0,0,0,1703709091.9,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.940309682926829,-0.233272327526133,0.0420305928049273,1,0.875888048780488,0.00297240418118581,0.00093057883772962,1,2,2,"2/2",3.1301,2.77105,0.0856111,0.0863896,0.0877861,0.0851138,27411.4,26867.6,30513.4,29659.8,38427.6,35718.2,46689.7,44089.2,1.84133,1.86165,0.0237562,0,24.6145,999.9,39.3,32.1,20.867,63.9287,22.5681,1,0.0693547,0.511277,20.2154,5.23691,11.974,4.9729,3.291,9999,9999,9999,999.9,4.97296,1.87729,1.87536,1.87819,1.87486,1.87844,1.87554,1.8767,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.066,0.1115,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,11.4,11.4,1.1084,2.54639,1.39893,2.33521,1.44897,2.56958,38.208,24.105,18,487.4,465.341,24.304,27.9281,30.0005,27.6982,27.7628,22.2121,26.6635,67.522,24.3049,420.1,17.1588,100.89,101.397
9,1703709084,40,2023-12-27 14:31:24,14:31:24,5,"n","ryan.lc.4.44","albert",1703709081.2,0.00074504249779765,0.745042497797657,-1.08342969282895,421.01290135149,449.624849259978,40.7124902755833,38.1217445618911,0.0427623441702394,2.75696505623809,0.0423972557600287,0.0265308266693551,0.025419023175,25.2141259750221,25.00199,3.18005485281545,50.0347587220006,1.6311432439835,3.26002020524638,1.54891160883196,-32.8563741528767,62.0128689166902,4.76794472604655,33.9498585130351,-1.10037697946872,0.742543052090206,-1.08342969282895,427.399024275337,428.724375757576,-0.00057243164995471,65.1039090223638,0.745042497797657,17.1396728897794,18.0173660606061,1.96657094134908e-05,103.951060239256,6,1,1,0,48087,0.2660285,0.1064114,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709081.2,421.0129,420.0677,18.01419,17.13929,417.9477,17.90266,500.0572,90.44779,0.09989735,25.41921,25.00199,999.9,0,0,10002.565,0,0.2660285,0.9452453,428.7361,427.3928,0.8748976,420.0677,17.13929,1.629344,1.550212,14.23916,13.47259,0,0,0,0,2.13483,0,-3.60261,-1.61769,34.312,40.281,37.1374,39.1623,35.562,0,0,0,1703709097.3,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.93082875,-0.0124339362101326,0.0342543132705576,1,0.875766575,-0.00286533208255423,0.00108708727541766,1,2,2,"2/2",3.12998,2.7709,0.0856088,0.086379,0.0877997,0.0851186,27411.8,26867.4,30513.8,29659.3,38427.6,35717.5,46690.4,44088.6,1.84092,1.8623,0.023637,0,24.6161,999.9,39.3,32.2,20.9827,63.9087,22.5561,1,0.0693496,0.550959,20.2152,5.23661,11.974,4.9731,3.291,9999,9999,9999,999.9,4.97297,1.87725,1.87531,1.87816,1.87485,1.87842,1.87549,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.065,0.1116,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,11.5,11.5,1.1084,2.54761,1.39893,2.33398,1.44897,2.57446,38.208,24.105,18,487.196,465.775,24.3069,27.931,30.0003,27.7006,27.7646,22.2149,26.6635,67.522,24.3029,420.1,17.1588,100.892,101.396
10,1703709089,45,2023-12-27 14:31:29,14:31:29,5,"n","ryan.lc.4.44","albert",1703709086.5,0.00074475531120532,0.744755311205329,-1.10778912844344,421.020779159933,450.565886551614,40.7966069669836,38.1214374301135,0.0427279484561509,2.75671884711675,0.0423634121684913,0.0265096253950917,0.026354601,25.217684448359,25.0071222222222,3.18102799652004,50.0362761979348,1.63153108057446,3.26069644775404,1.54949691594558,-32.843709224155,61.7632634557819,4.74938354484502,33.6952923774719,-1.09014009255961,0.745057858077097,-1.10778912844344,427.404533699102,428.754648484848,0.00051883465091851,65.1039090223638,0.744755311205329,17.1412190980833,18.0188351515152,2.16713367937074e-06,103.951060239256,6,1,1,0,48083,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1703709086.5,421.020777777778,420.089,18.0189555555556,17.1409666666667,417.955666666667,17.9073222222222,499.983111111111,90.4452888888889,0.0999747111111111,25.4227,25.0071222222222,999.9,0,0,10001.3844444444,0,0.27582,0.931840777777778,428.746333333333,427.415111111111,0.877971333333333,420.089,17.1409666666667,1.62972666666667,1.55031888888889,14.2428,13.4736666666667,0,0,0,0,2.02144444444444,0,-3.53606666666667,-1.62392222222222,34.333,40.361,37.187,39.2568888888889,35.597,0,0,0,1703709102.1,0,1703708395.6,14:19:55,1703708395.6,1703708394.1,4,-0.238,0.004,3.063,0.11,420,18,0.28,0.14,0.925420975609756,0.1545401184669,0.0310757036931394,1,0.876397512195122,0.00275243205575085,0.00136729781796871,1,2,2,"2/2",3.13001,2.77115,0.0856104,0.0863895,0.0878024,0.0851258,27411.3,26866.9,30513.3,29659.1,38426.6,35716.9,46689.3,44088.2,1.8411,1.86195,0.0239797,0,24.6181,999.9,39.3,32.2,20.9851,63.6487,22.5401,1,0.0696672,0.569937,20.2152,5.23571,11.974,4.973,3.291,9999,9999,9999,999.9,4.97298,1.8772,1.87533,1.87816,1.87485,1.87843,1.87551,1.87669,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.065,0.1116,1.51373965250998,0.00433124489691689,-1.65178445489782e-06,4.07638990010397e-10,-0.0371321979115053,-0.00564019001227952,0.00097834876924689,-1.11421109960697e-05,1,2133,0,26,11.6,11.6,1.1084,2.54639,1.39893,2.33398,1.44897,2.58545,38.1837,24.105,18,487.308,465.572,24.3049,27.934,30.0003,27.7029,27.7675,22.2132,26.6635,67.522,24.2966,420.1,17.1588,100.89,101.395
