"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1704229376.5,0,2024-01-02 15:02:56,15:02:56,5,"n","ryan.hl.2.38","albert",1704229373.5,0.00053470918764484,0.534709187644843,-1.11578794240694,420.899092298057,466.665361146362,42.2255992177791,38.084498791267,0.0308759264430243,2.75646741983301,0.0306850701167633,0.0191952180191247,0.0219701589545454,25.3648126953618,25.0004454545455,3.17976203554822,50.1841836916151,1.64505746405075,3.27803969904089,1.53470457149747,-23.5806751751376,76.019067340413,5.84857038705785,58.3089327112878,-1.09942059495887,0.534826323644564,-1.11578794240694,427.347138967036,428.703733333333,0.00130142565754145,65.0312349654588,0.534709187644843,17.5503206884135,18.1802624242424,-8.6840629475515e-07,106.281393976392,9,2,1,0,48167,0.229933636363636,0.0919734545454546,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229373.5,420.899090909091,419.85,18.1807090909091,17.5506363636364,417.365090909091,18.0483181818182,500.040181818182,90.3836727272727,0.1000073,25.5119909090909,25.0004454545455,999.9,0,0,10006.7136363636,0,0.229933636363636,1.04918936363636,428.693090909091,427.350363636364,0.630064090909091,419.85,17.5506363636364,1.64323909090909,1.58629090909091,14.3703636363636,13.8262636363636,0,0,0,0,2.08252727272727,0,-3.80413636363636,-1.31394545454545,33.9827272727273,39.5169090909091,36.7385454545455,38.2270909090909,35.2385454545455,0,0,0,1704229377.4,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,0.930943268292683,0.803190292682926,0.0883776348076611,0,0.632475243902439,-0.00870769337979127,0.0016101503456614,1,1,2,"1/2",3.12986,2.77105,0.0854256,0.0862529,0.0881998,0.0864655,27428.9,26873.5,30527.3,29662.5,38426.6,35667.6,46709.6,44092.3,1.8312,1.86143,0.0253655,0,24.5768,999.9,39.8,32,21.0271,63.5275,22.8245,1,0.0756758,0.432165,20.217,5.24005,11.974,4.97235,3.291,9999,9999,9999,999.9,4.97294,1.87714,1.87519,1.87806,1.8747,1.87836,1.87545,1.87656,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.534,0.1324,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93,10.1,1.0376,2.55859,1.39893,2.33643,1.44897,2.59155,38.1593,24.0787,18,483.095,466.747,24.5094,28.0612,29.9999,27.886,27.9562,20.8117,24.3417,80.7707,24.5168,420,17.5853,100.935,101.405
2,1704229381.5,5,2024-01-02 15:03:01,15:03:01,5,"n","ryan.hl.2.38","albert",1704229379,0.00053390222037229,0.533902220372296,-1.16414343206205,420.947445895231,469.297506644799,42.4652767365219,38.090229605679,0.0308224285391532,2.75712724916608,0.030632276039364,0.0191621590393172,0.0242901689333333,25.3631354909211,25.0021222222222,3.18007992079957,50.1881269945035,1.64499655151976,3.27766077363261,1.5350833692798,-23.5450879184183,75.4986990191356,5.80713753065925,57.7850388003099,-0.998620296662709,0.53450993192149,-1.16414343206205,427.489314442977,428.790909090909,0.0254130920095721,65.0312349654588,0.533902220372296,17.5501560341989,18.1791896969697,-6.5644184664236e-07,106.281393976392,9,2,1,0,48096,0.254214222222222,0.101685688888889,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229379,420.947444444444,420.019111111111,18.1793888888889,17.5496444444444,417.412888888889,18.0470555555556,500.005555555556,90.3869555555556,0.0999448333333333,25.5100444444444,25.0021222222222,999.9,0,0,10010.2577777778,0,0.254214222222222,0.928032222222222,428.741555555556,427.522,0.629762555555555,420.019111111111,17.5496444444444,1.64318111111111,1.58625777777778,14.3698111111111,13.8259444444444,0,0,0,0,2.05437777777778,0,-3.8715,-1.35224444444444,34.0692222222222,39.6386666666667,36.7913333333333,38.3122222222222,35.2982222222222,0,0,0,1704229382.8,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,0.971388048780488,0.130902585365854,0.0643657634995163,1,0.631654829268293,-0.0157333170731692,0.00195811301527945,1,2,2,"2/2",3.12996,2.77101,0.0854436,0.0862914,0.0882004,0.0864685,27428.4,26872.5,30527.4,29662.7,38426.8,35667.5,46709.9,44092.3,1.83127,1.86145,0.0256263,0,24.5768,999.9,39.8,32,21.0272,63.2675,22.508,1,0.0758384,0.404502,20.2171,5.2402,11.974,4.972,3.291,9999,9999,9999,999.9,4.97293,1.87714,1.87521,1.87807,1.87475,1.87836,1.87543,1.87657,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.534,0.1323,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.1,10.2,1.0376,2.56714,1.39893,2.33521,1.44897,2.5415,38.1837,24.07,18,483.12,466.763,24.5067,28.0601,30.0001,27.8836,27.9562,20.8051,24.3417,80.7707,24.5122,420,17.5853,100.935,101.406
3,1704229386.5,10,2024-01-02 15:03:06,15:03:06,5,"n","ryan.hl.2.38","albert",1704229383.7,0.00053428406970072,0.534284069700723,-1.12789173969896,421.061901408923,467.451515344901,42.2982852690141,38.1006282727892,0.0308785740814467,2.75515361785287,0.0306875947125241,0.0191968068280221,0.023732336355,25.3619645116413,24.99363,3.1784702327006,50.1924129826066,1.64504280156,3.27747303587509,1.5334274311406,-23.5619274738019,76.5627996793574,5.8929233967776,58.9175279386881,-1.07817796659609,0.53429510410726,-1.12789173969896,427.527775434289,428.87453939394,0.0065377283210599,65.0312349654588,0.534284069700723,17.5504615409386,18.1799781818182,3.81164222068194e-08,106.281393976392,9,2,1,0,48039,0.2483761,0.09935044,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229383.7,421.0619,420.038,18.17988,17.55035,417.5269,18.04752,499.9746,90.38704,0.09996,25.50908,24.99363,999.9,0,0,9998.563,0,0.2483761,1.0236683,428.8584,427.5416,0.629505,420.038,17.55035,1.643224,1.586325,14.37022,13.82661,0,0,0,0,2.0197,0,-3.60395,-1.35474,34.156,39.7374,36.8121,38.4121,35.312,0,0,0,1704229387.6,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,0.992857275,0.150677977485923,0.0681041365469042,1,0.63079995,-0.0152350469043175,0.00186290882694243,1,2,2,"2/2",3.12995,2.77085,0.0854548,0.0862845,0.0882006,0.0864711,27427.6,26871.7,30526.9,29661.6,38426.2,35666.1,46709.2,44090.7,1.831,1.86178,0.0252612,0,24.5768,999.9,39.8,32,21.0261,63.4275,22.6442,1,0.0757317,0.394352,20.2171,5.24065,11.974,4.97175,3.291,9999,9999,9999,999.9,4.97292,1.87714,1.87521,1.87806,1.87471,1.87836,1.87542,1.87658,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.535,0.1323,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.2,10.3,1.0376,2.56836,1.39893,2.33643,1.44897,2.41577,38.1593,24.07,18,482.968,466.954,24.5063,28.0585,30,27.8834,27.9537,20.8047,24.3417,80.7707,24.5093,420,17.5853,100.933,101.402
4,1704229391.5,15,2024-01-02 15:03:11,15:03:11,5,"n","ryan.hl.2.38","albert",1704229389,0.00053525257692555,0.535252576925554,-1.10327717521903,421.053890265909,466.083440509799,42.1750622082413,38.1004182331883,0.0309299490836611,2.75620510598651,0.0307384084323124,0.0192286154167006,0.0241144631,25.3602608814548,24.9949555555556,3.17872144287989,50.1966100270357,1.64503466809139,3.27718279621947,1.5336867747885,-23.6046386424169,76.1734837951865,5.86071670207032,58.4536763179399,-1.17120035162138,0.534901352558315,-1.10327717521903,427.444500451392,428.808981818182,-0.0035852793047746,65.0312349654588,0.535252576925554,17.549110584015,18.1796975757576,5.77976706305947e-07,106.281393976392,9,2,1,0,48050,0.252375333333333,0.100950133333333,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229389,421.053888888889,419.918777777778,18.1795444444444,17.5493666666667,417.519111111111,18.0472333333333,500.027555555556,90.3882333333333,0.0999894666666667,25.5075888888889,24.9949555555556,999.9,0,0,10004.6555555556,0,0.252375333333333,1.13525333333333,428.850222222222,427.419555555555,0.630187444444444,419.918777777778,17.5493666666667,1.64321666666667,1.58625777777778,14.3701555555556,13.8259444444444,0,0,0,0,1.99657777777778,0,-3.42452222222222,-1.38276666666667,34.1872222222222,39.7982222222222,36.8887777777778,38.5206666666667,35.326,0,0,0,1704229392.4,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,1.03332415,0.344932750469043,0.0823387222500902,1,0.6298754,-0.0007807879924935,0.00063788904991386,1,2,2,"2/2",3.12994,2.77105,0.0854447,0.0862545,0.0882009,0.0864661,27428.2,26873.1,30527.2,29662.1,38426.5,35666.8,46709.6,44091.3,1.8312,1.86175,0.02563,0,24.5768,999.9,39.8,32,21.0272,63.5575,22.8125,1,0.0756885,0.38893,20.2173,5.2408,11.974,4.97175,3.291,9999,9999,9999,999.9,4.97292,1.87714,1.87524,1.87805,1.8747,1.87836,1.87545,1.87658,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.534,0.1323,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.3,10.3,1.0376,2.55859,1.39893,2.33521,1.44897,2.57935,38.1593,24.0787,18,483.063,466.938,24.5061,28.0561,30,27.8812,27.9537,20.8123,24.3417,80.7707,24.5077,420,17.5853,100.934,101.404
5,1704229396.5,20,2024-01-02 15:03:16,15:03:16,5,"n","ryan.hl.2.38","albert",1704229393.7,0.00053553458911793,0.535534589117935,-1.26493678631552,421.044201578778,474.320024759754,42.9187967592917,38.0981395912828,0.0309532187107682,2.75650965402339,0.030761411762845,0.0192430162233524,0.024522974385,25.3605519984613,24.9928,3.17831294563723,50.1951120942478,1.64501988171166,3.27725113676989,1.53329306392558,-23.6170753801009,76.5544137136555,5.88932094138966,58.8511822493293,-1.10054387646253,0.535463798011031,-1.26493678631552,427.490478337059,428.909024242424,0.0266869899493183,65.0312349654588,0.535534589117935,17.5490299595997,18.1799309090909,-9.66382447660933e-07,106.281393976392,9,2,1,0,48040,0.2566507,0.10266028,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229393.7,421.0442,419.9942,18.18005,17.54924,417.5097,18.04769,500.0514,90.38498,0.09991315,25.50794,24.9928,999.9,0,0,10006.819,0,0.2566507,1.0499971,428.8408,427.4966,0.6308169,419.9942,17.54924,1.643203,1.586187,14.37004,13.82528,0,0,0,0,2.05093,0,-3.42903,-1.39776,34.2122,39.8749,36.8936,38.6247,35.3623,0,0,0,1704229397.8,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,1.03805131707317,0.401145407665506,0.0888364096221701,1,0.630098195121951,0.00330135888501924,0.0007944804474873,1,2,2,"2/2",3.13003,2.7709,0.0854569,0.0862931,0.0882011,0.0864611,27428,26871.8,30527.3,29661.9,38426.5,35666.8,46709.6,44091.1,1.8312,1.86182,0.025019,0,24.5768,999.9,39.8,32,21.0279,63.1475,22.476,1,0.0756402,0.373641,20.2172,5.2408,11.974,4.9717,3.291,9999,9999,9999,999.9,4.97292,1.87714,1.87526,1.87807,1.87473,1.87836,1.87545,1.8766,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.535,0.1323,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.4,10.4,1.0376,2.56836,1.39893,2.33521,1.44897,2.54639,38.1837,24.07,18,483.058,466.968,24.5068,28.0541,29.9999,27.8805,27.9514,20.8073,24.3417,80.7707,24.5101,420,17.5853,100.935,101.403
6,1704229401.5,25,2024-01-02 15:03:21,15:03:21,5,"n","ryan.hl.2.38","albert",1704229399,0.0005363567274379,0.536356727437906,-1.10507666635183,421.116556938228,466.088520084838,42.1739245387069,38.1046456391592,0.0310163631437893,2.75366253309632,0.0308235776662613,0.0192819570203263,0.0242462584,25.3643758613408,24.989,3.17759292304243,50.1831874431255,1.64503872129948,3.27806742679283,1.53255420174294,-23.6533316800117,77.6619967558804,5.98071642980457,60.0136277640733,-1.15785605879265,0.536242205884667,-1.10507666635183,427.525934313453,428.889387878788,-0.0028594482314056,65.0312349654588,0.536356727437906,17.5485604643676,18.1805436363636,9.24443530356796e-07,106.281393976392,9,2,1,0,48002,0.253754666666667,0.101501866666667,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229399,421.116555555556,419.998,18.1802777777778,17.5484222222222,417.581555555555,18.0479111111111,499.949555555555,90.3847666666667,0.100029077777778,25.5121333333333,24.989,999.9,0,0,9989.99111111111,0,0.253754666666667,1.11840111111111,428.914111111111,427.500111111111,0.631853444444444,419.998,17.5484222222222,1.64322222222222,1.58611111111111,14.3702,13.8245333333333,0,0,0,0,2.07126666666667,0,-3.34074444444444,-1.4187,34.2427777777778,39.958,36.937,38.7148888888889,35.3956666666667,0,0,0,1704229402.6,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,1.0703402,0.271839174484052,0.0750429806325015,1,0.63050515,0.00924231894934298,0.00099797721792634,1,2,2,"2/2",3.12999,2.77107,0.0854542,0.0862634,0.0882012,0.0864611,27427.9,26872.8,30527.2,29662,38426.3,35667,46709.4,44091.4,1.83105,1.86182,0.0255033,0,24.5762,999.9,39.8,32,21.0267,63.4875,22.6122,1,0.0752083,0.347767,20.2172,5.2408,11.974,4.9718,3.291,9999,9999,9999,999.9,4.97292,1.87714,1.87527,1.87809,1.87477,1.87836,1.87545,1.87661,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.535,0.1323,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.5,10.5,1.0376,2.57202,1.39893,2.33521,1.44897,2.40601,38.1593,24.0612,18,482.965,466.968,24.512,28.0535,29.9999,27.8788,27.9513,20.8126,24.3417,80.7707,24.5179,420,17.5853,100.934,101.404
7,1704229406.5,30,2024-01-02 15:03:26,15:03:26,5,"n","ryan.hl.2.38","albert",1704229403.7,0.00053598163293014,0.535981632930147,-1.05596668500019,421.031601319815,463.551861655338,41.9453554631527,38.0978303388002,0.0309796055440788,2.75307830864246,0.030787234667763,0.0192592057072106,0.023850933015,25.3653245001872,24.9931,3.17836979559808,50.1809288195288,1.64505032973753,3.27823810446756,1.53331946586055,-23.6367900122195,77.1670998870775,5.94401442050606,59.4981752283791,-1.19855573262666,0.536137503400443,-1.05596668500019,427.358364260968,428.769387878788,-0.0256290873453376,65.0312349654588,0.535981632930147,17.5484247138013,18.179863030303,-2.41026722661844e-07,106.281393976392,9,2,1,0,48071,0.2496173,0.09984692,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229403.7,421.0316,419.8643,18.17999,17.54837,417.497,18.04761,500.0385,90.38676,0.10010659,25.51301,24.9931,999.9,0,0,9986.315,0,0.2496173,1.16711,428.8276,427.364,0.6316102,419.8643,17.54837,1.643229,1.586142,14.37027,13.82483,0,0,0,0,2.08859,0,-3.30533,-1.43993,34.206,40.0186,36.9937,38.8309,35.4685,0,0,0,1704229407.4,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,1.110085525,0.227302750469039,0.067247729730448,1,0.631031925,0.00736152720450119,0.00089703128115746,1,2,2,"2/2",3.12989,2.77088,0.0854385,0.0862558,0.0882026,0.086464,27428.6,26873.1,30527.4,29662.1,38426.7,35666.8,46709.9,44091.3,1.83135,1.86157,0.0252873,0,24.5741,999.9,39.8,32,21.0272,63.2275,22.7364,1,0.0751829,0.341678,20.217,5.2411,11.974,4.97175,3.291,9999,9999,9999,999.9,4.97293,1.87714,1.87525,1.87806,1.87472,1.87836,1.87543,1.87658,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.534,0.1324,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.5,10.6,1.0376,2.55981,1.39893,2.33521,1.44897,2.59521,38.1837,24.0787,18,483.121,466.787,24.5202,28.0513,30.0001,27.8775,27.949,20.8184,24.3417,80.7707,24.5238,420,17.5853,100.935,101.403
8,1704229411.5,35,2024-01-02 15:03:31,15:03:31,5,"n","ryan.hl.2.38","albert",1704229409,0.00053693384028069,0.536933840280695,-1.09927842497551,420.945223591004,465.597504254562,42.1298670891764,38.0894789161423,0.0310265954038162,2.75675610435635,0.0308338981636723,0.0192883995276167,0.0240119804166667,25.3643582407954,24.9952555555556,3.17877829922584,50.1846451458046,1.64508542019935,3.2780652636275,1.53369287902649,-23.6787823563787,76.8178792476841,5.90925829804291,59.0723671697651,-1.11683768179981,0.536584834492329,-1.09927842497551,427.377711152755,428.731327272727,-0.00228928582174188,65.0312349654588,0.536933840280695,17.548744816601,18.1813703030303,2.40240301039979e-06,106.281393976392,9,2,1,0,48147,0.251302777777778,0.100521111111111,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229409,420.945222222222,419.876,18.1806333333333,17.5484,417.410888888889,18.0482888888889,499.969888888889,90.3857888888889,0.0998058666666667,25.5121222222222,24.9952555555556,999.9,0,0,10008.1888888889,0,0.251302777777778,1.06928777777778,428.739888888889,427.375777777778,0.632235555555555,419.876,17.5484,1.64327111111111,1.58612777777778,14.3706777777778,13.8246777777778,0,0,0,0,2.02305555555556,0,-3.47651111111111,-1.48311111111111,34.2566666666667,40.097,37.0275555555556,38.8956666666667,35.458,0,0,0,1704229412.8,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,1.10149563414634,0.0782801393728218,0.0636954478128984,1,0.631588780487805,0.00494287108014195,0.00070537381586437,1,2,2,"2/2",3.13,2.77084,0.0854343,0.0862601,0.0882057,0.086464,27428.6,26873,30527.2,29662.1,38426.2,35667.1,46709.5,44091.6,1.8314,1.86182,0.0257343,0,24.5726,999.9,39.8,32,21.0255,63.1475,22.472,1,0.0751296,0.339496,20.2173,5.2411,11.974,4.9722,3.291,9999,9999,9999,999.9,4.97293,1.87713,1.87521,1.87806,1.8747,1.87836,1.87539,1.87658,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.534,0.1324,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.6,10.7,1.03882,2.57324,1.39893,2.33521,1.44897,2.5,38.1593,24.07,18,483.141,466.939,24.5268,28.0493,30,27.8764,27.9478,20.823,24.3417,80.7707,24.5292,420,17.5853,100.934,101.404
9,1704229416.5,40,2024-01-02 15:03:36,15:03:36,5,"n","ryan.hl.2.38","albert",1704229413.7,0.00053542040107688,0.535420401076886,-1.15576250909839,420.987301442517,468.676593478374,42.408361660815,38.0931797802883,0.0309499322755319,2.75736247421507,0.030758224833797,0.0192410155446922,0.02258589879,25.3660442483377,24.99206,3.17817271953303,50.1795070811788,1.64503889279607,3.27830819488677,1.53313382673696,-23.6120396874907,77.4952993218191,5.95999994819294,59.8658454813114,-1.14699838000232,0.536207486866507,-1.15576250909839,427.394233839326,428.787684848485,0.0038748793222904,65.0312349654588,0.535420401076886,17.5484854394149,18.1793751515152,-2.14591728683832e-06,106.281393976392,8,2,1,0,48016,0.2363778,0.09455112,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229413.7,420.9873,419.8817,18.18017,17.54837,417.4529,18.04779,499.9612,90.38543,0.0999116,25.51337,24.99206,999.9,0,0,10011.82,0,0.2363778,1.105576,428.7827,427.3816,0.631785,419.8817,17.54837,1.643221,1.586118,14.37021,13.82459,0,0,0,0,2.02667,0,-3.36097,-1.53076,34.2684,40.156,37.0558,38.9809,35.4748,0,0,0,1704229417.6,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,1.109956475,-0.0423136322701716,0.0497745791453768,1,0.631880425,0.0007999136960589,0.00050913995558687,1,2,2,"2/2",3.13001,2.77116,0.0854415,0.0862521,0.0881988,0.0864629,27429,26873.4,30528,29662.3,38427.1,35667.3,46710.2,44091.8,1.83165,1.8616,0.0255778,0,24.5705,999.9,39.8,32,21.0271,63.1875,22.7845,1,0.0750864,0.344894,20.2172,5.2408,11.974,4.97235,3.291,9999,9999,9999,999.9,4.97293,1.87714,1.87527,1.87805,1.87473,1.87836,1.87545,1.87657,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.534,0.1323,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.7,10.8,1.03882,2.56348,1.39893,2.33643,1.44897,2.48779,38.1837,24.07,18,483.262,466.784,24.532,28.0481,30,27.8741,27.9466,20.8295,24.3417,80.7707,24.5325,420,17.5853,100.936,101.405
10,1704229421.5,45,2024-01-02 15:03:41,15:03:41,5,"n","ryan.hl.2.38","albert",1704229419,0.00053728353645007,0.537283536450074,-1.15197548974111,420.970890323915,468.281114220135,42.372552546607,38.0916732047766,0.0310453810054092,2.75516213421225,0.0308523402652356,0.0192999564078513,0.0239534188833333,25.3643821475592,24.9951666666667,3.17876145280847,50.1811812295039,1.64499140989246,3.27810420079409,1.533770042916,-23.6942039574483,76.8163732532984,5.91256442989659,59.05868714463,-1.16260326041275,0.53713409975191,-1.15197548974111,427.321546349783,428.739660606061,-0.00236577959384895,65.0312349654588,0.537283536450074,17.5462314874654,18.1791993939394,-1.78228450835331e-06,106.281393976392,8,2,1,0,48171,0.250689888888889,0.100275955555556,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1704229419,420.970888888889,419.847222222222,18.1796555555556,17.5468777777778,417.436444444444,18.0473,500.051555555556,90.3851222222222,0.100168044444444,25.5123222222222,24.9951666666667,999.9,0,0,9998.82555555556,0,0.250689888888889,1.12362,428.765777777778,427.346222222222,0.632795666666667,419.847222222222,17.5468777777778,1.64317,1.58597555555556,14.3697111111111,13.8232,0,0,0,0,2.15813333333333,0,-2.99932222222222,-1.5368,34.3262222222222,40.2288888888889,37.104,39.0692222222222,35.5344444444444,0,0,0,1704229422.4,0,1704228793,14:53:13,1704223794.1,1704228770.5,5,0.056,-0.003,3.54,0.12,422,18,0.04,0.18,1.1205,-0.147611707317074,0.0455088415960529,1,0.632041658536585,0.00284920557491265,0.00075673720701173,1,2,2,"2/2",3.12998,2.77108,0.0854369,0.086266,0.0882002,0.0864561,27428.9,26872.7,30527.6,29662,38427,35667.1,46710.2,44091.3,1.8316,1.86175,0.0260994,0,24.5705,999.9,39.8,32,21.0285,62.8375,22.7204,1,0.0750051,0.336367,20.2173,5.24095,11.974,4.9725,3.291,9999,9999,9999,999.9,4.97292,1.87714,1.87527,1.87808,1.87479,1.87836,1.87545,1.87663,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.534,0.1323,1.88469543366503,0.00461415434158527,-1.77756687815282e-06,4.58377766488225e-10,-0.0279733068709437,-0.00374887905626364,0.00084553861592094,-8.06596526668759e-06,0,2116,0,25,93.8,10.8,1.03882,2.56226,1.39893,2.33521,1.44897,2.58789,38.1837,24.0787,18,483.234,466.871,24.5362,28.0465,29.9999,27.8739,27.9454,20.8322,24.3417,80.7707,24.5386,420,17.5853,100.936,101.403
