"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1705013651.5,0,2024-01-11 16:54:11,16:54:11,5,"n","paul.lh.3.31","albert",1705013648.75,0.000642096192962,0.642096192962,-1.09222451286911,420.997601391407,456.899215251555,40.5306828558064,37.3459172077058,0.0363447632649496,2.72184159097814,0.0360772877213461,0.0225721722186622,0.026354601,25.2564080006756,24.97653,3.17523111334372,50.236022398603,1.63926535218881,3.2631272818176,1.5359657611549,-28.3164421096242,67.3110704705241,5.24183981993666,44.2628227818365,-1.08784835780819,0.64172888160921,-1.09222451286911,427.592648115947,428.927260606061,-6.84939753413873e-05,65.322444949645,0.642096192962,17.723226591933,18.4794860606061,3.99088979537015e-07,105.861989066208,8,2,1,0,47102,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013648.75,420.9976,420.0164,18.47931,17.72348,417.4264,18.3374,500.0094,88.60816,0.09998723,25.43524,24.97653,999.9,0,0,9999.3,0,0.27582,0.9813206,428.9239,427.5948,0.755828,420.0164,17.72348,1.637418,1.570447,14.31552,13.67183,0,0,0,0,2.10453,0,-3.83309,-1.20791,33.706,38.0123,36.0683,36.6995,34.7059,0,0,0,1705013664.6,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.9961654,-0.118182574108818,0.0363159113852317,1,0.7551716,0.00238358724202425,0.0006866780104241,1,2,2,"2/2",3.13042,2.77099,0.0838132,0.0846431,0.087519,0.085419,27468.9,26904.9,30518,29644.8,38442.3,35688.6,46693.7,44067.5,1.8388,1.8442,0.0259466,0,24.5465,999.9,40,32.1,21.6785,62.6397,22.3998,1,0.0739939,0.328992,20.2125,5.23631,11.974,4.97185,3.291,9999,9999,9999,999.9,4.97298,1.87711,1.87515,1.87801,1.87469,1.87824,1.87535,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.571,0.1419,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,12.9,12.9,1.11206,2.56104,1.39893,2.34619,1.44897,2.49634,38.4034,24.1313,18,487.251,455.723,24.418,28.0393,30.0001,27.8827,27.9577,22.2873,24.9211,84.8333,24.4225,420,17.6809,100.902,101.347
2,1705013656.5,5,2024-01-11 16:54:16,16:54:16,5,"n","paul.lh.3.31","albert",1705013654,0.00064198277915951,0.641982779159515,-1.07719876674406,420.986001372021,456.198777932621,40.4682418152104,37.3446053089991,0.036381638726598,2.72173537809137,0.0361136119290555,0.0225949238665572,0.026354601,25.252792671284,24.9667666666667,3.17338301539425,50.2457571351374,1.6392283925739,3.26242151783114,1.53415462282035,-28.3114405609346,68.2069462325857,5.31145526536763,45.2333155380188,-1.09631432265396,0.64232270560743,-1.07719876674406,427.573806975859,428.892684848485,-0.00065026358558605,65.322444949645,0.641982779159515,17.7227231709778,18.478803030303,-2.96838199771541e-07,105.861989066208,8,2,1,0,47113,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013654,420.986,419.995,18.4790333333333,17.7225555555556,417.414333333333,18.3371444444444,500.043666666667,88.6074444444444,0.100030833333333,25.4316,24.9667666666667,999.9,0,0,9998.74666666667,0,0.27582,0.990834666666666,428.911888888889,427.572777777778,0.756499111111111,419.995,17.7225555555556,1.63738111111111,1.57034888888889,14.3151888888889,13.6708888888889,0,0,0,0,2.05122222222222,0,-4.5709,-1.20024444444444,33.861,37.9788888888889,36.062,36.7286666666667,34.715,0,0,0,1705013670,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.9875137,-0.0573146116322743,0.0330943729538724,1,0.755707725,0.00418483677298186,0.00082275622110988,1,2,2,"2/2",3.13037,2.7709,0.0838106,0.0846317,0.0875142,0.0854229,27469,26905.1,30517.9,29644.6,38442.8,35688.4,46694.1,44067.5,1.83885,1.84417,0.0265799,0,24.5413,999.9,40,32.1,21.6794,62.4097,22.4639,1,0.0738643,0.313935,20.2143,5.23676,11.974,4.97195,3.291,9999,9999,9999,999.9,4.973,1.8771,1.87515,1.87802,1.87467,1.87826,1.87534,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.572,0.1419,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13,13,1.11206,2.55859,1.39893,2.34619,1.44897,2.53418,38.4034,24.1313,18,487.268,455.694,24.4365,28.037,30,27.8812,27.9562,22.29,24.9211,84.8333,24.4398,420,17.6681,100.902,101.347
3,1705013661.5,10,2024-01-11 16:54:21,16:54:21,5,"n","paul.lh.3.31","albert",1705013658.7,0.0006411194275935,0.641119427593505,-1.10819417728886,421.009301412105,457.701017175517,40.6015794255538,37.3467437229346,0.0362699078953403,2.72098671248283,0.0360034456132971,0.0225259307681745,0.026354601,25.2545879936519,24.98014,3.17591468711906,50.2387017278739,1.63915406067449,3.26273172733092,1.53676062644458,-28.2733667568735,66.4611091765878,5.17731610242464,43.3914131231389,-1.12606474023471,0.640985380809256,-1.10819417728886,427.546485024342,428.913842424242,-0.00288570176582976,65.322444949645,0.641119427593505,17.7229601803711,18.4781266666667,1.89430818941716e-07,105.861989066208,8,2,1,0,47114,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013658.7,421.0093,419.9818,18.47816,17.72315,417.438,18.33627,499.9731,88.6077,0.09994517,25.4332,24.98014,999.9,0,0,9994.249,0,0.27582,1.0276781,428.9354,427.5595,0.7550125,419.9818,17.72315,1.637308,1.570408,14.31448,13.67146,0,0,0,0,2.12935,0,-5.23287,-1.22733,33.8622,38.1187,36.0683,36.9248,34.7871,0,0,0,1705013674.8,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.997636825,0.109609924953093,0.0399938380328067,1,0.755524275,0.00168473921200669,0.00088589034274848,1,2,2,"2/2",3.13027,2.77083,0.0838116,0.0846417,0.0875161,0.0854226,27468.5,26904.7,30517.5,29644.5,38441.7,35688.3,46692.8,44067.3,1.83858,1.84442,0.0268407,0,24.5363,999.9,40,32.1,21.6787,62.8097,22.5841,1,0.0737983,0.283132,20.2142,5.23361,11.974,4.97115,3.29033,9999,9999,9999,999.9,4.97301,1.87708,1.87515,1.87802,1.87468,1.87827,1.87534,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.572,0.1419,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13.1,13.1,1.11206,2.55615,1.39893,2.34619,1.44897,2.55371,38.4034,24.1313,18,487.101,455.838,24.4564,28.0361,29.9999,27.8788,27.9542,22.2896,24.9211,84.8333,24.4616,420,17.6513,100.9,101.346
4,1705013666.5,15,2024-01-11 16:54:26,16:54:26,5,"n","paul.lh.3.31","albert",1705013664,0.00064128929693129,0.641289296931295,-1.04922984484035,420.979556886596,455.070341147018,40.3688477814142,37.3446874349296,0.03628867431983,2.72529889442035,0.0360223560296366,0.0225377371015484,0.026354601,25.2551362472703,24.9783222222222,3.17557046461467,50.238568450434,1.63918218148782,3.26279635755357,1.53638828312685,-28.2808579946701,66.8824906455742,5.20185898308128,43.8298462349854,-1.0884169429529,0.641838288908112,-1.04922984484035,427.575805327546,428.871551515151,-0.00301540499942424,65.322444949645,0.641289296931295,17.7220030526013,18.4772793939394,-1.46805606418987e-06,105.861989066208,8,2,1,0,47203,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013664,420.979555555556,419.997777777778,18.4781888888889,17.7222777777778,417.408,18.3363,500.041555555556,88.6091111111111,0.0999172111111111,25.4335333333333,24.9783222222222,999.9,0,0,10019.8444444444,0,0.27582,0.981713222222222,428.904666666667,427.575222222222,0.755916666666667,419.997777777778,17.7222777777778,1.63733666666667,1.57035444444444,14.3147555555556,13.6709444444444,0,0,0,0,2.1075,0,-4.93627777777778,-1.26173333333333,33.9302222222222,38.222,36.1732222222222,37.0344444444444,34.833,0,0,0,1705013679.6,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.995438609756097,0.0399562160278756,0.0334942516625327,1,0.755775634146342,-0.00123422299651324,0.00074712214550062,1,2,2,"2/2",3.13052,2.77128,0.0838023,0.0846346,0.0875167,0.0854211,27469.2,26905,30517.9,29644.6,38442.5,35688.5,46693.8,44067.4,1.83923,1.84407,0.0270829,0,24.5337,999.9,40,32.1,21.6806,62.5797,22.5801,1,0.0736509,0.293107,20.2148,5.23646,11.974,4.97185,3.291,9999,9999,9999,999.9,4.97302,1.87709,1.87516,1.87801,1.87468,1.87826,1.87533,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.571,0.1418,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13.2,13.2,1.11206,2.55249,1.39893,2.34619,1.44897,2.57446,38.379,24.1313,18,487.453,455.607,24.475,28.0345,29.9998,27.8779,27.953,22.2908,24.9211,84.4629,24.4756,420,17.6355,100.902,101.347
5,1705013671.5,20,2024-01-11 16:54:31,16:54:31,5,"n","paul.lh.3.31","albert",1705013668.7,0.0006592095228287,0.659209522828701,-1.18984422463213,420.972201516426,459.801764897635,40.7878708347671,37.3433968534292,0.0373076143039361,2.72188298642764,0.0370258425656623,0.0231662901470471,0.026354601,25.2500496569765,24.97877,3.17565525478445,50.2376910048046,1.63916491641257,3.26281897839574,1.53649033837187,-29.0711399567457,66.7500717230832,5.19809001284484,42.9033763801823,-1.08615064500372,0.653293696005842,-1.18984422463213,427.555237887032,428.937024242424,0.0153722582311799,65.322444949645,0.659209522828701,17.7004622419766,18.4768703030303,-2.58401228316647e-06,105.861989066208,8,2,1,0,47080,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013668.7,420.9722,419.9989,18.47831,17.70889,417.4008,18.33641,500.0301,88.60747,0.10004256,25.43365,24.97877,999.9,0,0,9999.625,0,0.27582,0.9731933,428.8972,427.5706,0.7693965,419.9989,17.70889,1.637317,1.56914,14.31455,13.65904,0,0,0,0,2.10704,0,-5.02515,-1.31557,33.9435,38.3622,36.2747,37.1748,34.8812,0,0,0,1705013685,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.9928555,-0.113387977485932,0.0311565424317269,1,0.759169225,0.0520314484052511,0.00840780766754182,1,2,2,"2/2",3.13037,2.77115,0.0838133,0.0846461,0.0875077,0.085288,27469.5,26904.8,30518.6,29644.8,38443.8,35694.2,46694.9,44068,1.83885,1.84405,0.0268407,0,24.5311,999.9,40,32.1,21.6781,62.6497,22.6042,1,0.0732393,0.288971,20.2147,5.23676,11.974,4.9716,3.291,9999,9999,9999,999.9,4.97302,1.87709,1.87515,1.87802,1.87467,1.87826,1.87533,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.572,0.1419,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13.2,13.3,1.11206,2.55127,1.39893,2.34619,1.44897,2.58911,38.4034,24.1313,18,487.236,455.578,24.4899,28.0325,30,27.8764,27.9514,22.2882,24.9211,84.4629,24.4906,420,17.6276,100.904,101.348
6,1705013676.5,25,2024-01-11 16:54:36,16:54:36,5,"n","paul.lh.3.31","albert",1705013674,0.00066304949898467,0.663049498984673,-1.05845862655651,421.00400134725,453.963507546499,40.2709958309118,37.3471657990388,0.0375453789683825,2.72257984489876,0.0372600915368407,0.0233130083233499,0.026354601,25.2489841440063,24.9693666666667,3.17387507662915,50.2047075596245,1.63808494071998,3.26281143809979,1.53579013590918,-29.2404829052241,68.1416717017912,5.30484931411414,44.2323927116812,-1.10473627553379,0.668513100055579,-1.05845862655651,427.607501968958,428.907927272727,-0.00160697855578478,65.322444949645,0.663049498984673,17.677366396623,18.4583684848485,-1.00037998842187e-05,105.861989066208,8,2,1,0,47122,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013674,421.004,420.016111111111,18.4656666666667,17.6783111111111,417.432777777778,18.3240222222222,500.029666666667,88.6097555555556,0.100008911111111,25.4336111111111,24.9693666666667,999.9,0,0,10003.5277777778,0,0.27582,0.988023777777778,428.924666666667,427.574888888889,0.787345666666667,420.016111111111,17.6783111111111,1.63623888888889,1.56647333333333,14.3043777777778,13.6328777777778,0,0,0,0,2.25882222222222,0,-4.85518888888889,-1.38155555555556,33.9162222222222,38.5204444444444,36.312,37.3052222222222,34.9372222222222,0,0,0,1705013689.8,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.990172146341464,-0.173664857142858,0.0370030055961582,1,0.766086317073171,0.125090864111499,0.0145402819351319,1,2,2,"2/2",3.13045,2.77106,0.0838137,0.0846288,0.0874487,0.0852664,27469.6,26905.2,30518.7,29644.7,38446.6,35694.9,46695.2,44067.8,1.83895,1.84415,0.0267848,0,24.528,999.9,40,32.1,21.6788,62.7497,22.5441,1,0.0732266,0.275008,20.2146,5.23691,11.974,4.97195,3.291,9999,9999,9999,999.9,4.973,1.87712,1.87516,1.87802,1.87467,1.87827,1.87532,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.571,0.1415,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13.3,13.4,1.11206,2.55249,1.39893,2.34619,1.44897,2.6001,38.4034,24.14,18,487.278,455.627,24.5041,28.0319,30,27.8744,27.9494,22.2915,24.9211,84.4629,24.5063,420,17.6306,100.904,101.347
7,1705013681.5,30,2024-01-11 16:54:41,16:54:41,5,"n","paul.lh.3.31","albert",1705013678.7,0.0006557180844558,0.655718084455809,-1.11929413511757,421.002201429295,457.120037966848,40.5499746114305,37.3460517181537,0.0370689631706502,2.71957782833875,0.0367905364107928,0.0230189263381184,0.026354601,25.2507693645433,24.97545,3.17502663426618,50.1677853920922,1.63687332291523,3.26279765016943,1.53815331135096,-28.9171675245012,67.1641845948703,5.23468165394242,43.5080533253115,-1.10518701895227,0.659555402447555,-1.11929413511757,427.572046457876,428.932569696969,0.00145329288319967,65.322444949645,0.655718084455809,17.6750270298329,18.4474066666667,-6.0058731557069e-06,105.861989066208,8,2,1,0,47053,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013678.7,421.0022,420.0092,18.45248,17.67563,417.4307,18.3111,500.0077,88.60741,0.10008747,25.43354,24.97545,999.9,0,0,9985.875,0,0.27582,0.9930189,428.9166,427.5666,0.7768661,420.0092,17.67563,1.635027,1.566192,14.29294,13.63015,0,0,0,0,2.14923,0,-4.71231,-1.37282,33.9809,38.6247,36.3935,37.4497,34.9685,0,0,0,1705013694.6,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.9821009,0.068009988742962,0.0349078971314515,1,0.7724504,0.0948336135084415,0.0132528675082037,1,2,2,"2/2",3.13045,2.771,0.0838139,0.0846441,0.087409,0.0852573,27469.9,26905.3,30519.1,29645.3,38448.4,35695.9,46695.4,44068.6,1.83893,1.8442,0.0276603,0,24.5244,999.9,40,32.1,21.6793,62.7897,22.516,1,0.0731199,0.239989,20.2147,5.23721,11.974,4.9718,3.291,9999,9999,9999,999.9,4.97302,1.87712,1.87517,1.87801,1.87469,1.87827,1.87532,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.571,0.1413,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13.4,13.4,1.11084,2.54883,1.39893,2.34619,1.44897,2.59766,38.4034,24.1313,18,487.256,455.654,24.5234,28.0298,29.9999,27.8732,27.9488,22.2879,24.9211,84.4629,24.5282,420,17.6317,100.905,101.349
8,1705013686.5,35,2024-01-11 16:54:46,16:54:46,5,"n","paul.lh.3.31","albert",1705013684,0.00065312013112849,0.653120131128499,-1.10073253951662,421.007223622661,456.529037473454,40.4968531617023,37.3458560476654,0.0369083647893736,2.7248179535883,0.036632862193156,0.022920120126126,0.026354601,25.2522678824359,24.9742555555556,3.17480050053942,50.1447671827958,1.63616592990642,3.26288468733338,1.538634570633,-28.8025977827668,67.5350039002346,5.25344065750787,44.0122013759756,-1.10697875896868,0.654157992406037,-1.10073253951662,427.57096789374,428.916709090909,-0.00023494476159133,65.322444949645,0.653120131128499,17.6738438173489,18.4431515151515,-2.3474256938454e-06,105.861989066208,8,2,1,0,47078,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013684,421.007222222222,420.009333333333,18.4448222222222,17.6743111111111,417.435666666667,18.3035555555556,499.999666666667,88.6061444444445,0.0998300666666667,25.4339888888889,24.9742555555556,999.9,0,0,10017.3055555556,0,0.27582,0.997904888888889,428.918555555556,427.566111111111,0.770513777777778,420.009333333333,17.6743111111111,1.63432333333333,1.56605333333333,14.2863111111111,13.6287777777778,0,0,0,0,2.11171111111111,0,-4.51804444444444,-1.40423333333333,33.9926666666667,38.7568888888889,36.465,37.5066666666667,35.0482222222222,0,0,0,1705013700,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.983939804878049,0.085472571428574,0.0356340754842954,1,0.775295317073171,0.0148711777003488,0.0105175299368547,1,2,2,"2/2",3.13043,2.77113,0.0838154,0.0846333,0.0873976,0.0852521,27469.7,26905.3,30518.8,29644.9,38448.9,35695.8,46695.4,44068.2,1.83888,1.84417,0.0278279,0,24.5203,999.9,40,32.1,21.681,62.6197,22.4199,1,0.0728074,0.242059,20.2148,5.23766,11.974,4.9718,3.291,9999,9999,9999,999.9,4.97299,1.87713,1.87516,1.87803,1.87469,1.8783,1.87534,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.571,0.1412,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13.5,13.5,1.11206,2.54883,1.39893,2.34619,1.44897,2.55249,38.4034,24.14,18,487.218,455.62,24.5424,28.0283,29.9998,27.8717,27.9466,22.2891,24.9211,84.4629,24.544,420,17.6306,100.905,101.348
9,1705013691.5,40,2024-01-11 16:54:51,16:54:51,5,"n","paul.lh.3.31","albert",1705013688.7,0.0006503513713565,0.650351371356509,-1.09794426679225,421.012901402803,456.644628410079,40.5073191350238,37.3465554964782,0.036720885113364,2.71952710569106,0.036447636813858,0.0228041536571814,0.026354601,25.2537136676152,24.97912,3.17572153135676,50.1311941848943,1.63582037201564,3.26307880475059,1.53990115934112,-28.6804954768221,66.8374462979472,5.20944742399897,43.3927528461241,-1.10657555018954,0.651512712055861,-1.09794426679225,427.586184178861,428.926551515151,0.00017612574748195,65.322444949645,0.650351371356509,17.6733026461056,18.4393187878788,-1.69676145389564e-06,105.861989066208,8,2,1,0,47028,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013688.7,421.0129,420.0142,18.44083,17.67346,417.4417,18.29967,500.0182,88.60634,0.10009957,25.43499,24.97912,999.9,0,0,9985.693,0,0.27582,0.9988253,428.9227,427.5708,0.7673749,420.0142,17.67346,1.633974,1.565979,14.28299,13.62807,0,0,0,0,2.13624,0,-4.40257,-1.362,34.0496,38.8749,36.4999,37.6497,35.062,0,0,0,1705013704.8,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.991031195121951,0.0822993867595814,0.0374637492786121,1,0.776391219512195,-0.0803445783972127,0.00830898646195703,1,2,2,"2/2",3.13052,2.77084,0.0838162,0.0846401,0.0873865,0.0852477,27470.2,26905.4,30519.5,29645.2,38449.9,35696.2,46696.1,44068.6,1.839,1.84415,0.0279397,0,24.515,999.9,40,32.1,21.6786,62.5997,22.3438,1,0.0726093,0.221133,20.2147,5.239,11.974,4.9718,3.291,9999,9999,9999,999.9,4.97299,1.87702,1.87515,1.87796,1.87466,1.87823,1.87531,1.87649,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.571,0.1412,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13.6,13.6,1.11206,2.54883,1.39893,2.34619,1.44897,2.53174,38.4034,24.1313,18,487.274,455.589,24.5585,28.0271,29.9999,27.8697,27.9447,22.2886,24.9211,84.4629,24.5617,420,17.6323,100.907,101.349
10,1705013696.5,45,2024-01-11 16:54:56,16:54:56,5,"n","paul.lh.3.31","albert",1705013694,0.00064869194256145,0.648691942561453,-1.08900623842649,421.003890280977,456.346831245374,40.4806473877364,37.3455206970987,0.036650907348565,2.7202383168685,0.0363787659315001,0.0227610109557536,0.026354601,25.2556306705041,24.9720222222222,3.17437772082019,50.1169617095933,1.63549298437162,3.26335222364159,1.53888473644857,-28.6073146669601,68.1026209253556,5.30651821903926,44.8281790784348,-1.11318032336735,0.649952610852362,-1.08900623842649,427.551998578455,428.886660606061,-0.00087248767445111,65.322444949645,0.648691942561453,17.6715221885424,18.4357751515151,-1.95891993507428e-06,105.861989066208,8,2,1,0,46984,0.27582,0.110328,0.4,0.09555,6,0.5,"0: Broadleaf",2,TRUE,1705013694,421.003888888889,419.996222222222,18.4372555555556,17.6715333333333,417.432444444444,18.2961222222222,499.896111111111,88.6059222222222,0.0999580777777778,25.4364,24.9720222222222,999.9,0,0,9989.98333333333,0,0.27582,1.00749033333333,428.911888888889,427.551888888889,0.765717333333333,419.996222222222,17.6715333333333,1.63365,1.56580333333333,14.2799333333333,13.6263222222222,0,0,0,0,2.16077777777778,0,-4.46675555555556,-1.41897777777778,34.0344444444444,38.986,36.562,37.7704444444444,35.1247777777778,0,0,0,1705013709.6,0,1705012876.6,16:41:16,1705012876.6,1705012875.1,5,-0.189,0.001,3.568,0.139,420,18,0.34,0.11,0.9983883,0.0372289756097559,0.0276618628315231,1,0.77014495,-0.0436151594746734,0.00447283395595006,1,2,2,"2/2",3.13049,2.77089,0.0838088,0.0846324,0.0873753,0.0852459,27470.8,26905.9,30519.8,29645.6,38450.7,35696.7,46696.5,44069.1,1.83908,1.844,0.0287779,0,24.5088,999.9,40,32.1,21.6772,63.0597,22.3317,1,0.0725381,0.221226,20.2148,5.23915,11.974,4.97205,3.291,9999,9999,9999,999.9,4.97299,1.87702,1.87515,1.87795,1.87466,1.87822,1.87531,1.87652,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.571,0.1411,1.77588765469265,0.00499933825568069,-1.86358922046964e-06,4.58565245465353e-10,-0.0179441508831788,-0.00654124130046803,0.00108987192061924,-1.40573398128325e-05,0,2105,0,27,13.7,13.7,1.11084,2.55249,1.39893,2.34619,1.44897,2.50366,38.4034,24.14,18,487.303,455.485,24.5758,28.025,29.9999,27.8679,27.9435,22.2879,24.9211,84.4629,24.577,420,17.6316,100.908,101.35
